Airline,Source,Destination,Duration,Total stops,Price,Date
"Transavia, SAUDIA",PAR,RUH,10h 55m ,1 stop ,"1,699 SAR ",2/8/2022
Turkish Airlines,PAR,RUH,11h 55m ,1 stop ,"1,806 SAR ",2/8/2022
Turkish Airlines,PAR,RUH,16h 40m ,1 stop ,"1,806 SAR ",2/8/2022
"Transavia France, SAUDIA",PAR,RUH,14h 40m ,1 stop ,"1,847 SAR ",2/8/2022
"Iberia Express, SAUDIA",PAR,RUH,13h 00m ,1 stop ,"1,854 SAR ",2/8/2022
"Air Europa, SAUDIA",PAR,RUH,10h 55m ,1 stop ,"1,901 SAR ",2/8/2022
"Transavia France, MEA",PAR,RUH,10h 10m ,1 stop ,"1,926 SAR ",2/8/2022
"Iberia, SAUDIA",PAR,RUH,10h 45m ,1 stop ,"1,966 SAR ",2/8/2022
"Transavia, MEA",PAR,RUH,10h 10m ,1 stop ,"2,002 SAR ",2/8/2022
British Airways,PAR,RUH,9h 00m ,1 stop ,"2,018 SAR ",2/8/2022
British Airways,PAR,RUH,10h 10m ,1 stop ,"2,018 SAR ",2/8/2022
British Airways,PAR,RUH,13h 35m ,1 stop ,"2,018 SAR ",2/8/2022
Etihad Airways,PAR,RUH,11h 00m ,1 stop ,"2,052 SAR ",2/8/2022
"Egypt Air, flynas",PAR,RUH,9h 30m ,1 stop ,"2,093 SAR ",2/8/2022
Emirates,PAR,RUH,10h 00m ,1 stop ,"2,298 SAR ",2/8/2022
Qatar Airways,PAR,RUH,9h 35m ,1 stop ,"2,311 SAR ",2/8/2022
SAUDIA,PAR,RUH,10h 00m ,1 stop ,"2,340 SAR ",2/8/2022
MEA,PAR,RUH,16h 25m ,1 stop ,"2,283 SAR ",2/8/2022
Emirates,PAR,RUH,14h 25m ,1 stop ,"2,298 SAR ",2/8/2022
Emirates,PAR,RUH,15h 35m ,1 stop ,"2,298 SAR ",2/8/2022
Emirates,PAR,RUH,16h 25m ,1 stop ,"2,298 SAR ",2/8/2022
Emirates,PAR,RUH,19h 15m ,1 stop ,"2,298 SAR ",2/8/2022
Qatar Airways,PAR,RUH,14h 20m ,1 stop ,"2,311 SAR ",2/8/2022
Qatar Airways,PAR,RUH,16h 15m ,1 stop ,"2,311 SAR ",2/8/2022
SAUDIA,PAR,RUH,12h 55m ,1 stop ,"2,340 SAR ",2/8/2022
SAUDIA,PAR,RUH,13h 55m ,1 stop ,"2,340 SAR ",2/8/2022
SAUDIA,PAR,RUH,14h 55m ,1 stop ,"2,340 SAR ",2/8/2022
SAUDIA,PAR,RUH,15h 55m ,1 stop ,"2,340 SAR ",2/8/2022
SAUDIA,PAR,RUH,16h 55m ,1 stop ,"2,340 SAR ",2/8/2022
SAUDIA,PAR,RUH,17h 55m ,1 stop ,"2,340 SAR ",2/8/2022
SAUDIA,PAR,RUH,18h 55m ,1 stop ,"2,340 SAR ",2/8/2022
"Air France, MEA",PAR,RUH,16h 25m ,1 stop ,"2,453 SAR ",2/8/2022
"Air France, Egypt Air",PAR,RUH,10h 00m ,1 stop ,"2,740 SAR ",2/8/2022
Royal Air Maroc,PAR,RUH,11h 25m ,1 stop ,"3,152 SAR ",2/8/2022
Royal Air Maroc,PAR,RUH,10h 15m ,1 stop ,"3,163 SAR ",2/8/2022
"easyJet, Egypt Air",PAR,RUH,14h 40m ,2 stops ,"1,252 SAR ",2/8/2022
Multiple Airlines,PAR,RUH,15h 30m ,2 stops ,"1,358 SAR ",2/8/2022
"Wizz Air, Etihad Airways",PAR,RUH,15h 50m ,2 stops ,"1,359 SAR ",2/8/2022
Multiple Airlines,PAR,RUH,14h 40m ,2 stops ,"1,481 SAR ",2/8/2022
"Air France, Egypt Air",PAR,RUH,13h 15m ,2 stops ,"1,495 SAR ",2/8/2022
"Ukraine International Airlines, SAUDIA",PAR,RUH,13h 50m ,2 stops ,"1,508 SAR ",2/8/2022
"Vueling, Egypt Air",PAR,RUH,19h 00m ,2 stops ,"1,524 SAR ",2/8/2022
"easyJet, Egypt Air",PAR,RUH,18h 25m ,2 stops ,"1,532 SAR ",2/8/2022
"Pegasus Airlines, flynas",PAR,RUH,18h 25m ,2 stops ,"1,564 SAR ",2/8/2022
Multiple Airlines,PAR,RUH,16h 40m ,2 stops ,"1,571 SAR ",2/8/2022
"Ukraine International Airlines, flynas",PAR,RUH,16h 40m ,2 stops ,"1,619 SAR ",2/8/2022
Multiple Airlines,PAR,RUH,16h 40m ,2 stops ,"1,625 SAR ",2/8/2022
"Tunisair, flynas",PAR,RUH,13h 00m ,2 stops ,"1,634 SAR ",2/8/2022
"Nouvelair, Qatar Airways",PAR,RUH,13h 10m ,2 stops ,"1,688 SAR ",2/8/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/8/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/8/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/8/2022
"Turkish Airlines, flynas",PAR,RUH,18h 00m ,2 stops ,"1,824 SAR ",2/8/2022
"AnadoluJet, Turkish Airlines",PAR,RUH,13h 30m ,1 stop ,"1,883 SAR ",2/8/2022
"AnadoluJet, Turkish Airlines",PAR,RUH,14h 55m ,2 stops ,"1,974 SAR ",2/8/2022
"AnadoluJet, Turkish Airlines",PAR,RUH,14h 55m ,2 stops ,"1,974 SAR ",2/8/2022
SAUDIA,PAR,RUH,15h 35m ,2 stops ,"2,365 SAR ",2/8/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/8/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/8/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/8/2022
"Turkish Airlines, SAUDIA",PAR,RUH,13h 55m ,2 stops ,"2,418 SAR ",2/8/2022
"Air France, KLM",PAR,RUH,24h 25m ,1 stop ,"2,495 SAR ",2/8/2022
"Air France, KLM",PAR,RUH,26h 40m ,1 stop ,"2,495 SAR ",2/8/2022
"Turkish Airlines, SAUDIA",PAR,RUH,13h 00m ,2 stops ,"2,671 SAR ",2/8/2022
"Turkish Airlines, SAUDIA",PAR,RUH,14h 00m ,2 stops ,"2,671 SAR ",2/8/2022
"Air France, flynas",PAR,RUH,15h 50m ,1 stop ,"2,812 SAR ",2/8/2022
Royal Air Maroc,PAR,RUH,15h 50m ,1 stop ,"3,152 SAR ",2/8/2022
"Iberia, SAUDIA",PAR,RUH,12h 55m ,1 stop ,"3,350 SAR ",2/8/2022
"Iberia, SAUDIA",PAR,RUH,13h 30m ,1 stop ,"3,453 SAR ",2/8/2022
"Air France, SAUDIA",PAR,RUH,11h 30m ,1 stop ,"3,581 SAR ",2/8/2022
"Air France, SAUDIA",PAR,RUH,13h 25m ,1 stop ,"3,692 SAR ",2/8/2022
"Air France, SAUDIA",PAR,RUH,15h 55m ,1 stop ,"3,692 SAR ",2/8/2022
AnadoluJet,PAR,RUH,10h 40m ,1 stop ,"4,109 SAR ",2/8/2022
"Ryanair, flynas",PAR,RUH,38h 05m ,3 stops ,"1,118 SAR ",2/8/2022
"Ryanair, Egypt Air",PAR,RUH,16h 40m ,3 stops ,"1,267 SAR ",2/8/2022
Multiple Airlines,PAR,RUH,14h 05m ,3 stops ,"1,640 SAR ",2/8/2022
"AnadoluJet, Turkish Airlines",PAR,RUH,14h 55m ,2 stops ,"1,974 SAR ",2/8/2022
AnadoluJet,PAR,RUH,12h 05m ,2 stops ,"4,120 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,14h 20m ,2 stops ,"4,734 SAR ",2/8/2022
"Lufthansa, SAUDIA",PAR,RUH,14h 10m ,3 stops ,"8,560 SAR ",2/8/2022
Multiple Airlines,PAR,RUH,12h 20m ,2 stops ,"21,640 SAR ",2/8/2022
"Austrian Airlines, Egypt Air",PAR,RUH,15h 40m ,2 stops ,"6,247 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 35m ,2 stops ,"6,348 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 30m ,2 stops ,"6,353 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,14h 25m ,2 stops ,"6,642 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,15h 20m ,2 stops ,"6,642 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 55m ,2 stops ,"6,642 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,17h 55m ,2 stops ,"6,642 SAR ",2/8/2022
"SWISS, Egypt Air",PAR,RUH,15h 40m ,2 stops ,"6,903 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,14h 25m ,2 stops ,"7,084 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,15h 20m ,2 stops ,"7,084 SAR ",2/8/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 55m ,2 stops ,"7,084 SAR ",2/8/2022
"British Airways, SAUDIA",PAR,RUH,10h 00m ,1 stop ,"8,853 SAR ",2/8/2022
Royal Jordanian,PAR,RUH,8h 35m ,1 stop ,"1,498 SAR ",2/9/2022
SAUDIA,PAR,RUH,5h 50m ,nonstop ,"2,098 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,28h 50m ,3 stops ,"1,091 SAR ",2/9/2022
Royal Jordanian,PAR,RUH,8h 35m ,1 stop ,"1,451 SAR ",2/9/2022
Royal Jordanian,PAR,RUH,17h 45m ,1 stop ,"1,451 SAR ",2/9/2022
Lufthansa,PAR,RUH,9h 10m ,1 stop ,"1,544 SAR ",2/9/2022
Lufthansa,PAR,RUH,10h 10m ,1 stop ,"1,544 SAR ",2/9/2022
Egypt Air,PAR,RUH,10h 50m ,1 stop ,"1,588 SAR ",2/9/2022
"Ryanair, SAUDIA",PAR,RUH,10h 05m ,1 stop ,"1,685 SAR ",2/9/2022
Turkish Airlines,PAR,RUH,9h 05m ,1 stop ,"1,806 SAR ",2/9/2022
Turkish Airlines,PAR,RUH,14h 05m ,1 stop ,"1,806 SAR ",2/9/2022
Turkish Airlines,PAR,RUH,16h 40m ,1 stop ,"1,806 SAR ",2/9/2022
British Airways,PAR,RUH,9h 00m ,1 stop ,"2,018 SAR ",2/9/2022
British Airways,PAR,RUH,10h 20m ,1 stop ,"2,018 SAR ",2/9/2022
British Airways,PAR,RUH,13h 35m ,1 stop ,"2,018 SAR ",2/9/2022
Etihad Airways,PAR,RUH,11h 00m ,1 stop ,"2,047 SAR ",2/9/2022
Emirates,PAR,RUH,10h 00m ,1 stop ,"2,298 SAR ",2/9/2022
Emirates,PAR,RUH,14h 25m ,1 stop ,"2,298 SAR ",2/9/2022
Emirates,PAR,RUH,15h 35m ,1 stop ,"2,298 SAR ",2/9/2022
Qatar Airways,PAR,RUH,9h 35m ,1 stop ,"2,299 SAR ",2/9/2022
Qatar Airways,PAR,RUH,14h 20m ,1 stop ,"2,299 SAR ",2/9/2022
SAUDIA,PAR,RUH,10h 00m ,1 stop ,"2,340 SAR ",2/9/2022
SAUDIA,PAR,RUH,12h 50m ,1 stop ,"2,340 SAR ",2/9/2022
SAUDIA,PAR,RUH,13h 55m ,1 stop ,"2,340 SAR ",2/9/2022
SAUDIA,PAR,RUH,14h 50m ,1 stop ,"2,340 SAR ",2/9/2022
"Egypt Air, SAUDIA",PAR,RUH,12h 20m ,1 stop ,"2,367 SAR ",2/9/2022
KLM,PAR,RUH,9h 35m ,1 stop ,"2,405 SAR ",2/9/2022
KLM,PAR,RUH,11h 00m ,1 stop ,"2,405 SAR ",2/9/2022
KLM,PAR,RUH,11h 50m ,1 stop ,"2,405 SAR ",2/9/2022
KLM,PAR,RUH,12h 15m ,1 stop ,"2,405 SAR ",2/9/2022
KLM,PAR,RUH,13h 15m ,1 stop ,"2,405 SAR ",2/9/2022
"Air France, KLM",PAR,RUH,9h 35m ,1 stop ,"2,478 SAR ",2/9/2022
Emirates,PAR,RUH,16h 25m ,1 stop ,"2,298 SAR ",2/9/2022
Emirates,PAR,RUH,19h 15m ,1 stop ,"2,298 SAR ",2/9/2022
Qatar Airways,PAR,RUH,16h 15m ,1 stop ,"2,299 SAR ",2/9/2022
SAUDIA,PAR,RUH,15h 55m ,1 stop ,"2,340 SAR ",2/9/2022
SAUDIA,PAR,RUH,16h 55m ,1 stop ,"2,340 SAR ",2/9/2022
SAUDIA,PAR,RUH,17h 55m ,1 stop ,"2,340 SAR ",2/9/2022
SAUDIA,PAR,RUH,18h 55m ,1 stop ,"2,340 SAR ",2/9/2022
KLM,PAR,RUH,14h 10m ,1 stop ,"2,405 SAR ",2/9/2022
Air France,PAR,RUH,24h 25m ,1 stop ,"2,424 SAR ",2/9/2022
"Air France, Egypt Air",PAR,RUH,10h 00m ,1 stop ,"2,851 SAR ",2/9/2022
"Air France, SAUDIA",PAR,RUH,11h 30m ,1 stop ,"2,989 SAR ",2/9/2022
"Pegasus Airlines, flynas",PAR,RUH,18h 25m ,2 stops ,"1,331 SAR ",2/9/2022
"easyJet, SAUDIA",PAR,RUH,15h 25m ,2 stops ,"1,383 SAR ",2/9/2022
"Vueling, Egypt Air",PAR,RUH,19h 00m ,2 stops ,"1,492 SAR ",2/9/2022
"easyJet, Egypt Air",PAR,RUH,18h 25m ,2 stops ,"1,529 SAR ",2/9/2022
"Ryanair, Egypt Air",PAR,RUH,16h 25m ,2 stops ,"1,530 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,18h 05m ,2 stops ,"1,567 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,17h 40m ,2 stops ,"1,604 SAR ",2/9/2022
"Nouvelair, Qatar Airways",PAR,RUH,13h 10m ,2 stops ,"1,689 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,15h 05m ,2 stops ,"1,718 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,16h 30m ,2 stops ,"1,722 SAR ",2/9/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/9/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/9/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/9/2022
"Pegasus Airlines, Turkish Airlines",PAR,RUH,16h 10m ,1 stop ,"1,863 SAR ",2/9/2022
"AnadoluJet, Turkish Airlines",PAR,RUH,13h 30m ,1 stop ,"1,883 SAR ",2/9/2022
"TAROM, Turkish Airlines",PAR,RUH,11h 25m ,2 stops ,"1,884 SAR ",2/9/2022
SAUDIA,PAR,RUH,15h 35m ,2 stops ,"2,365 SAR ",2/9/2022
SAUDIA,PAR,RUH,16h 10m ,2 stops ,"2,365 SAR ",2/9/2022
SAUDIA,PAR,RUH,18h 10m ,2 stops ,"2,365 SAR ",2/9/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/9/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/9/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/9/2022
"Turkish Airlines, SAUDIA",PAR,RUH,14h 15m ,2 stops ,"2,682 SAR ",2/9/2022
"Turkish Airlines, SAUDIA",PAR,RUH,12h 55m ,2 stops ,"3,005 SAR ",2/9/2022
"Turkish Airlines, SAUDIA",PAR,RUH,14h 00m ,2 stops ,"3,005 SAR ",2/9/2022
"Air France, SAUDIA",PAR,RUH,10h 40m ,1 stop ,"3,616 SAR ",2/9/2022
"Air France, SAUDIA",PAR,RUH,13h 35m ,1 stop ,"3,616 SAR ",2/9/2022
AnadoluJet,PAR,RUH,10h 40m ,1 stop ,"4,109 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,17h 20m ,3 stops ,"1,512 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,18h 50m ,3 stops ,"1,589 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,18h 20m ,3 stops ,"1,600 SAR ",2/9/2022
Multiple Airlines,PAR,RUH,19h 40m ,3 stops ,"1,647 SAR ",2/9/2022
Emirates,PAR,RUH,28h 51m ,2 stops ,"2,578 SAR ",2/9/2022
"Turkish Airlines, SAUDIA",PAR,RUH,13h 40m ,2 stops ,"4,653 SAR ",2/9/2022
"Turkish Airlines, AnadoluJet",PAR,RUH,13h 50m ,1 stop ,"5,474 SAR ",2/9/2022
"AnadoluJet, SAUDIA",PAR,RUH,13h 55m ,2 stops ,"6,306 SAR ",2/9/2022
"AnadoluJet, SAUDIA",PAR,RUH,14h 20m ,2 stops ,"6,310 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 35m ,2 stops ,"6,348 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,14h 20m ,2 stops ,"6,353 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 30m ,2 stops ,"6,353 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,14h 25m ,2 stops ,"6,642 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,15h 20m ,2 stops ,"6,642 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 55m ,2 stops ,"6,642 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,17h 55m ,2 stops ,"6,642 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,14h 25m ,2 stops ,"7,084 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,15h 20m ,2 stops ,"7,084 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,16h 55m ,2 stops ,"7,084 SAR ",2/9/2022
"Lufthansa, Egypt Air",PAR,RUH,17h 55m ,2 stops ,"7,084 SAR ",2/9/2022
Royal Jordanian,PAR,RUH,8h 35m ,1 stop ,"1,508 SAR ",2/10/2022
SAUDIA,PAR,RUH,5h 50m ,nonstop ,"1,887 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,27h 45m ,2 stops ,"1,210 SAR ",2/10/2022
Royal Jordanian,PAR,RUH,8h 35m ,1 stop ,"1,451 SAR ",2/10/2022
Lufthansa,PAR,RUH,9h 10m ,1 stop ,"1,544 SAR ",2/10/2022
Lufthansa,PAR,RUH,10h 10m ,1 stop ,"1,544 SAR ",2/10/2022
Egypt Air,PAR,RUH,10h 50m ,1 stop ,"1,678 SAR ",2/10/2022
Turkish Airlines,PAR,RUH,9h 05m ,1 stop ,"1,806 SAR ",2/10/2022
Turkish Airlines,PAR,RUH,11h 55m ,1 stop ,"1,806 SAR ",2/10/2022
"Iberia, SAUDIA",PAR,RUH,10h 45m ,1 stop ,"1,949 SAR ",2/10/2022
British Airways,PAR,RUH,9h 00m ,1 stop ,"2,018 SAR ",2/10/2022
"Transavia France, flynas",PAR,RUH,19h 05m ,1 stop ,"1,260 SAR ",2/10/2022
"Transavia, flynas",PAR,RUH,19h 05m ,1 stop ,"1,383 SAR ",2/10/2022
"Transavia France, SAUDIA",PAR,RUH,11h 10m ,1 stop ,"1,604 SAR ",2/10/2022
"Transavia, SAUDIA",PAR,RUH,11h 10m ,1 stop ,"1,720 SAR ",2/10/2022
"MEA, flynas",PAR,RUH,11h 40m ,1 stop ,"1,721 SAR ",2/10/2022
"Transavia France, MEA",PAR,RUH,10h 10m ,1 stop ,"1,775 SAR ",2/10/2022
Turkish Airlines,PAR,RUH,16h 40m ,1 stop ,"1,806 SAR ",2/10/2022
"MEA, flynas",PAR,RUH,16h 20m ,1 stop ,"1,856 SAR ",2/10/2022
"Iberia Express, SAUDIA",PAR,RUH,13h 00m ,1 stop ,"1,859 SAR ",2/10/2022
"Transavia, MEA",PAR,RUH,10h 10m ,1 stop ,"2,006 SAR ",2/10/2022
British Airways,PAR,RUH,10h 20m ,1 stop ,"2,018 SAR ",2/10/2022
British Airways,PAR,RUH,13h 50m ,1 stop ,"2,018 SAR ",2/10/2022
Etihad Airways,PAR,RUH,11h 00m ,1 stop ,"2,056 SAR ",2/10/2022
Emirates,PAR,RUH,10h 00m ,1 stop ,"2,298 SAR ",2/10/2022
Emirates,PAR,RUH,14h 25m ,1 stop ,"2,298 SAR ",2/10/2022
Emirates,PAR,RUH,15h 35m ,1 stop ,"2,298 SAR ",2/10/2022
Emirates,PAR,RUH,16h 25m ,1 stop ,"2,298 SAR ",2/10/2022
Qatar Airways,PAR,RUH,9h 35m ,1 stop ,"2,310 SAR ",2/10/2022
Qatar Airways,PAR,RUH,14h 20m ,1 stop ,"2,310 SAR ",2/10/2022
Qatar Airways,PAR,RUH,16h 15m ,1 stop ,"2,310 SAR ",2/10/2022
SAUDIA,PAR,RUH,10h 00m ,1 stop ,"2,340 SAR ",2/10/2022
SAUDIA,PAR,RUH,12h 55m ,1 stop ,"2,340 SAR ",2/10/2022
SAUDIA,PAR,RUH,13h 55m ,1 stop ,"2,340 SAR ",2/10/2022
SAUDIA,PAR,RUH,14h 55m ,1 stop ,"2,340 SAR ",2/10/2022
SAUDIA,PAR,RUH,15h 55m ,1 stop ,"2,340 SAR ",2/10/2022
KLM,PAR,RUH,9h 35m ,1 stop ,"2,405 SAR ",2/10/2022
KLM,PAR,RUH,11h 00m ,1 stop ,"2,405 SAR ",2/10/2022
KLM,PAR,RUH,11h 50m ,1 stop ,"2,405 SAR ",2/10/2022
KLM,PAR,RUH,12h 15m ,1 stop ,"2,405 SAR ",2/10/2022
KLM,PAR,RUH,13h 15m ,1 stop ,"2,405 SAR ",2/10/2022
KLM,PAR,RUH,14h 10m ,1 stop ,"2,405 SAR ",2/10/2022
Emirates,PAR,RUH,19h 15m ,1 stop ,"2,298 SAR ",2/10/2022
Gulf Air,PAR,RUH,17h 25m ,1 stop ,"2,300 SAR ",2/10/2022
SAUDIA,PAR,RUH,16h 55m ,1 stop ,"2,340 SAR ",2/10/2022
SAUDIA,PAR,RUH,17h 50m ,1 stop ,"2,340 SAR ",2/10/2022
SAUDIA,PAR,RUH,18h 55m ,1 stop ,"2,340 SAR ",2/10/2022
"Air France, MEA",PAR,RUH,16h 25m ,1 stop ,"2,544 SAR ",2/10/2022
MEA,PAR,RUH,16h 25m ,1 stop ,"2,636 SAR ",2/10/2022
"Royal Air Maroc, SAUDIA",PAR,RUH,11h 25m ,1 stop ,"2,701 SAR ",2/10/2022
"Royal Air Maroc, SAUDIA",PAR,RUH,15h 50m ,1 stop ,"2,701 SAR ",2/10/2022
"Royal Air Maroc, SAUDIA",PAR,RUH,19h 40m ,1 stop ,"2,701 SAR ",2/10/2022
Royal Air Maroc,PAR,RUH,10h 15m ,1 stop ,"3,163 SAR ",2/10/2022
"Air Europa, SAUDIA",PAR,RUH,10h 55m ,1 stop ,"3,345 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,13h 40m ,2 stops ,"1,383 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,15h 00m ,2 stops ,"1,394 SAR ",2/10/2022
"easyJet, Egypt Air",PAR,RUH,14h 40m ,2 stops ,"1,407 SAR ",2/10/2022
"easyJet, Egypt Air",PAR,RUH,17h 05m ,2 stops ,"1,407 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,15h 00m ,2 stops ,"1,417 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,13h 15m ,2 stops ,"1,438 SAR ",2/10/2022
"Transavia France, Royal Jordanian",PAR,RUH,11h 05m ,2 stops ,"1,612 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,17h 40m ,2 stops ,"1,631 SAR ",2/10/2022
"Pegasus Airlines, flynas",PAR,RUH,18h 25m ,2 stops ,"1,664 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,14h 00m ,2 stops ,"1,675 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,13h 25m ,2 stops ,"1,707 SAR ",2/10/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/10/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/10/2022
Lufthansa,PAR,RUH,11h 45m ,2 stops ,"1,808 SAR ",2/10/2022
"Turkish Airlines, Royal Jordanian",PAR,RUH,13h 05m ,2 stops ,"1,852 SAR ",2/10/2022
"AnadoluJet, Turkish Airlines",PAR,RUH,13h 30m ,1 stop ,"1,883 SAR ",2/10/2022
"Turkish Airlines, Egypt Air",PAR,RUH,14h 35m ,2 stops ,"1,889 SAR ",2/10/2022
"Turkish Airlines, SAUDIA",PAR,RUH,17h 45m ,2 stops ,"1,890 SAR ",2/10/2022
"easyJet, Egypt Air",PAR,RUH,12h 15m ,2 stops ,"1,905 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,14h 40m ,2 stops ,"1,937 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,12h 15m ,2 stops ,"1,945 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,11h 15m ,2 stops ,"1,982 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,14h 00m ,2 stops ,"2,005 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,13h 20m ,2 stops ,"2,022 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,16h 30m ,2 stops ,"2,022 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,16h 30m ,2 stops ,"2,022 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,17h 25m ,2 stops ,"2,022 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,17h 25m ,2 stops ,"2,022 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,19h 00m ,2 stops ,"2,022 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,19h 00m ,2 stops ,"2,022 SAR ",2/10/2022
"Lufthansa, Turkish Airlines",PAR,RUH,19h 00m ,2 stops ,"2,022 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,13h 25m ,2 stops ,"2,037 SAR ",2/10/2022
Gulf Air,PAR,RUH,17h 25m ,2 stops ,"2,147 SAR ",2/10/2022
SAUDIA,PAR,RUH,15h 35m ,2 stops ,"2,365 SAR ",2/10/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/10/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/10/2022
SAUDIA,PAR,RUH,18h 20m ,2 stops ,"2,365 SAR ",2/10/2022
"Turkish Airlines, SAUDIA",PAR,RUH,13h 55m ,2 stops ,"2,418 SAR ",2/10/2022
"Air France, SAUDIA",PAR,RUH,10h 40m ,1 stop ,"3,616 SAR ",2/10/2022
"Air France, SAUDIA",PAR,RUH,13h 35m ,1 stop ,"3,616 SAR ",2/10/2022
"Air France, SAUDIA",PAR,RUH,12h 00m ,1 stop ,"3,608 SAR ",2/10/2022
"Air France, SAUDIA",PAR,RUH,14h 25m ,1 stop ,"3,626 SAR ",2/10/2022
"Air France, SAUDIA",PAR,RUH,11h 30m ,1 stop ,"3,665 SAR ",2/10/2022
"Air France, SAUDIA",PAR,RUH,13h 25m ,1 stop ,"3,741 SAR ",2/10/2022
"Air France, SAUDIA",PAR,RUH,15h 50m ,1 stop ,"3,747 SAR ",2/10/2022
AnadoluJet,PAR,RUH,10h 40m ,1 stop ,"4,109 SAR ",2/10/2022
"Ryanair, Egypt Air",PAR,RUH,17h 00m ,2 stops ,"1,276 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,15h 50m ,3 stops ,"1,993 SAR ",2/10/2022
Multiple Airlines,PAR,RUH,13h 40m ,3 stops ,"1,995 SAR ",2/10/2022
"KLM, Royal Jordanian",PAR,RUH,15h 05m ,3 stops ,"2,063 SAR ",2/10/2022
"Turkish Airlines, SAUDIA",PAR,RUH,13h 00m ,2 stops ,"4,649 SAR ",2/10/2022
