Airline,Source,Destination,Duration,Total stops,Price,Date
American Airlines,PAR,NYC,12h 50m ,1 stop ,"10,022 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 55m ,1 stop ,"10,022 SAR ",2022-02-14
Delta,PAR,NYC,11h 11m ,1 stop ,"10,029 SAR ",2022-02-14
Delta,PAR,NYC,12h 08m ,1 stop ,"10,029 SAR ",2022-02-14
Delta,PAR,NYC,14h 07m ,1 stop ,"10,029 SAR ",2022-02-14
Delta,PAR,NYC,12h 30m ,1 stop ,"10,031 SAR ",2022-02-14
"Iberia, Finnair",PAR,NYC,15h 10m ,1 stop ,"10,031 SAR ",2022-02-14
Iberia,PAR,NYC,17h 20m ,1 stop ,"10,036 SAR ",2022-02-14
American Airlines,PAR,NYC,13h 45m ,1 stop ,"10,037 SAR ",2022-02-14
American Airlines,PAR,NYC,13h 50m ,1 stop ,"10,037 SAR ",2022-02-14
American Airlines,PAR,NYC,14h 25m ,1 stop ,"10,037 SAR ",2022-02-14
American Airlines,PAR,NYC,15h 10m ,1 stop ,"10,037 SAR ",2022-02-14
American Airlines,PAR,NYC,15h 20m ,1 stop ,"10,037 SAR ",2022-02-14
American Airlines,PAR,NYC,15h 45m ,1 stop ,"10,037 SAR ",2022-02-14
American Airlines,PAR,NYC,16h 10m ,1 stop ,"10,037 SAR ",2022-02-14
British Airways,PAR,NYC,10h 45m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,11h 00m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,11h 20m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,11h 20m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,12h 15m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,12h 30m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,12h 40m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,13h 45m ,1 stop ,"10,045 SAR ",2022-02-14
British Airways,PAR,NYC,13h 50m ,1 stop ,"10,045 SAR ",2022-02-14
American Airlines,PAR,NYC,15h 25m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,16h 14m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,16h 28m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,16h 28m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,16h 50m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 30m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 30m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 31m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 31m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 34m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 34m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 35m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 47m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,17h 59m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,18h 03m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,18h 10m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,18h 46m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,19h 07m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,19h 15m ,2 stops ,"10,058 SAR ",2022-02-14
American Airlines,PAR,NYC,19h 15m ,2 stops ,"10,058 SAR ",2022-02-14
Air France,PAR,NYC,11h 55m ,1 stop ,"10,191 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,12h 55m ,1 stop ,"10,209 SAR ",2022-02-14
Air France,PAR,NYC,11h 40m ,1 stop ,"10,224 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,10h 40m ,1 stop ,"10,227 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,11h 35m ,1 stop ,"10,227 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,11h 50m ,1 stop ,"10,227 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,14h 00m ,1 stop ,"10,227 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,14h 00m ,1 stop ,"10,227 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,14h 35m ,1 stop ,"10,227 SAR ",2022-02-14
Virgin Atlantic,PAR,NYC,15h 05m ,1 stop ,"10,227 SAR ",2022-02-14
Air France,PAR,NYC,20h 55m ,1 stop ,"10,247 SAR ",2022-02-14
KLM,PAR,NYC,14h 58m ,1 stop ,"10,473 SAR ",2022-02-14
Delta,PAR,NYC,12h 44m ,1 stop ,"10,488 SAR ",2022-02-14
Delta,PAR,NYC,13h 18m ,1 stop ,"10,488 SAR ",2022-02-14
Delta,PAR,NYC,13h 52m ,1 stop ,"10,488 SAR ",2022-02-14
Delta,PAR,NYC,14h 44m ,1 stop ,"10,488 SAR ",2022-02-14
Delta,PAR,NYC,15h 02m ,1 stop ,"10,488 SAR ",2022-02-14
American Airlines,PAR,NYC,18h 45m ,2 stops ,"11,168 SAR ",2022-02-14
American Airlines,PAR,NYC,21h 10m ,2 stops ,"11,190 SAR ",2022-02-14
American Airlines,PAR,NYC,19h 07m ,2 stops ,"11,268 SAR ",2022-02-14
American Airlines,PAR,NYC,20h 27m ,2 stops ,"11,307 SAR ",2022-02-14
Delta,PAR,NYC,13h 45m ,1 stop ,"11,402 SAR ",2022-02-14
Delta,PAR,NYC,14h 25m ,1 stop ,"11,402 SAR ",2022-02-14
Delta,PAR,NYC,15h 03m ,1 stop ,"11,402 SAR ",2022-02-14
Delta,PAR,NYC,16h 10m ,1 stop ,"11,402 SAR ",2022-02-14
"Finnair, American Airlines",PAR,NYC,15h 44m ,1 stop ,"11,444 SAR ",2022-02-14
Finnair,PAR,NYC,16h 35m ,1 stop ,"11,444 SAR ",2022-02-14
American Airlines,PAR,NYC,18h 10m ,2 stops ,"11,458 SAR ",2022-02-14
American Airlines,PAR,NYC,18h 10m ,2 stops ,"11,458 SAR ",2022-02-14
Delta,PAR,NYC,14h 01m ,1 stop ,"11,857 SAR ",2022-02-14
Delta,PAR,NYC,14h 15m ,1 stop ,"11,857 SAR ",2022-02-14
Delta,PAR,NYC,14h 18m ,1 stop ,"11,857 SAR ",2022-02-14
Delta,PAR,NYC,14h 24m ,1 stop ,"11,857 SAR ",2022-02-14
Delta,PAR,NYC,14h 36m ,1 stop ,"11,857 SAR ",2022-02-14
Delta,PAR,NYC,14h 41m ,1 stop ,"11,857 SAR ",2022-02-14
Delta,PAR,NYC,14h 58m ,1 stop ,"11,857 SAR ",2022-02-14
"Finnair, American Airlines",PAR,NYC,14h 49m ,1 stop ,"11,900 SAR ",2022-02-14
"Finnair, American Airlines",PAR,NYC,15h 19m ,1 stop ,"11,900 SAR ",2022-02-14
"Finnair, American Airlines",PAR,NYC,15h 23m ,1 stop ,"11,900 SAR ",2022-02-14
"Finnair, American Airlines",PAR,NYC,15h 43m ,1 stop ,"11,900 SAR ",2022-02-14
Finnair,PAR,NYC,15h 53m ,1 stop ,"11,900 SAR ",2022-02-14
"Finnair, American Airlines",PAR,NYC,16h 13m ,1 stop ,"11,900 SAR ",2022-02-14
Finnair,PAR,NYC,17h 25m ,1 stop ,"11,900 SAR ",2022-02-14
Finnair,PAR,NYC,17h 55m ,1 stop ,"11,900 SAR ",2022-02-14
Finnair,PAR,NYC,13h 55m ,1 stop ,"12,285 SAR ",2022-02-14
Finnair,PAR,NYC,17h 10m ,1 stop ,"12,285 SAR ",2022-02-14
Aeromexico,PAR,NYC,20h 00m ,1 stop ,"21,934 SAR ",2022-02-14
Cathay Pacific,PAR,NYC,40h 05m ,1 stop ,"33,183 SAR ",2022-02-14
Cathay Pacific,PAR,NYC,47h 45m ,1 stop ,"33,183 SAR ",2022-02-14
Egypt Air,PAR,NYC,30h 35m ,1 stop ,"3,033 SAR ",2022-02-14
TAP AIR PORTUGAL,PAR,NYC,13h 30m ,1 stop ,"1,427 SAR ",2022-02-15
Iberia,PAR,NYC,8h 40m ,nonstop ,"1,552 SAR ",2022-02-15
"Ryanair, TAP AIR PORTUGAL",PAR,NYC,19h 10m ,2 stops ,"1,190 SAR ",2022-02-15
Brussels Airlines,PAR,NYC,8h 20m ,nonstop ,"1,636 SAR ",2022-02-15
Air France,PAR,NYC,8h 45m ,nonstop ,"1,692 SAR ",2022-02-15
"Air Transat, Air Canada",PAR,NYC,11h 39m ,1 stop ,"1,229 SAR ",2022-02-15
"Air Transat, Air Canada",PAR,NYC,11h 51m ,1 stop ,"1,353 SAR ",2022-02-15
"Air Transat, Air Canada",PAR,NYC,11h 51m ,1 stop ,"1,421 SAR ",2022-02-15
TAP AIR PORTUGAL,PAR,NYC,13h 30m ,1 stop ,"1,427 SAR ",2022-02-15
Icelandair,PAR,NYC,11h 00m ,1 stop ,"1,461 SAR ",2022-02-15
Icelandair,PAR,NYC,11h 00m ,1 stop ,"1,461 SAR ",2022-02-15
Brussels Airlines,PAR,NYC,10h 45m ,1 stop ,"1,490 SAR ",2022-02-15
SWISS,PAR,NYC,11h 20m ,1 stop ,"1,492 SAR ",2022-02-15
SWISS,PAR,NYC,11h 35m ,1 stop ,"1,492 SAR ",2022-02-15
SWISS,PAR,NYC,12h 10m ,1 stop ,"1,492 SAR ",2022-02-15
KLM,PAR,NYC,12h 00m ,1 stop ,"1,563 SAR ",2022-02-15
"Air Transat, Air Canada",PAR,NYC,13h 54m ,1 stop ,"1,348 SAR ",2022-02-15
TAP AIR PORTUGAL,PAR,NYC,14h 50m ,1 stop ,"1,427 SAR ",2022-02-15
TAP AIR PORTUGAL,PAR,NYC,15h 35m ,1 stop ,"1,427 SAR ",2022-02-15
TAP AIR PORTUGAL,PAR,NYC,20h 10m ,1 stop ,"1,427 SAR ",2022-02-15
"easyJet, Finnair",PAR,NYC,16h 10m ,1 stop ,"1,513 SAR ",2022-02-15
"Iberia Express, Finnair",PAR,NYC,13h 05m ,1 stop ,"1,524 SAR ",2022-02-15
Iberia,PAR,NYC,13h 00m ,1 stop ,"1,543 SAR ",2022-02-15
Iberia,PAR,NYC,12h 50m ,1 stop ,"1,619 SAR ",2022-02-15
"Iberia, Finnair",PAR,NYC,12h 50m ,1 stop ,"1,626 SAR ",2022-02-15
"Iberia, Finnair",PAR,NYC,14h 00m ,1 stop ,"1,626 SAR ",2022-02-15
SWISS,PAR,NYC,12h 15m ,1 stop ,"1,644 SAR ",2022-02-15
Turkish Airlines,PAR,NYC,17h 35m ,1 stop ,"1,684 SAR ",2022-02-15
SWISS,PAR,NYC,11h 15m ,1 stop ,"1,733 SAR ",2022-02-15
Air Canada,PAR,NYC,11h 31m ,1 stop ,"1,761 SAR ",2022-02-15
Austrian Airlines,PAR,NYC,13h 20m ,1 stop ,"1,776 SAR ",2022-02-15
Lufthansa,PAR,NYC,12h 35m ,1 stop ,"1,790 SAR ",2022-02-15
Lufthansa,PAR,NYC,10h 55m ,1 stop ,"1,816 SAR ",2022-02-15
Lufthansa,PAR,NYC,11h 00m ,1 stop ,"1,832 SAR ",2022-02-15
"Lufthansa, Air Canada",PAR,NYC,10h 06m ,1 stop ,"1,865 SAR ",2022-02-15
SWISS,PAR,NYC,13h 35m ,1 stop ,"1,909 SAR ",2022-02-15
Air Canada,PAR,NYC,12h 09m ,1 stop ,"2,058 SAR ",2022-02-15
British Airways,PAR,NYC,12h 20m ,1 stop ,"2,154 SAR ",2022-02-15
British Airways,PAR,NYC,12h 25m ,1 stop ,"2,171 SAR ",2022-02-15
"Vueling, Air France",PAR,NYC,14h 15m ,1 stop ,"1,890 SAR ",2022-02-15
"Ryanair, TAP AIR PORTUGAL",PAR,NYC,16h 20m ,1 stop ,"1,997 SAR ",2022-02-15
"Vueling, TAP AIR PORTUGAL",PAR,NYC,14h 30m ,1 stop ,"2,071 SAR ",2022-02-15
Air France,PAR,NYC,14h 05m ,1 stop ,"2,127 SAR ",2022-02-15
British Airways,PAR,NYC,12h 40m ,1 stop ,"2,154 SAR ",2022-02-15
British Airways,PAR,NYC,15h 20m ,1 stop ,"2,154 SAR ",2022-02-15
British Airways,PAR,NYC,15h 00m ,1 stop ,"2,171 SAR ",2022-02-15
British Airways,PAR,NYC,13h 10m ,1 stop ,"2,206 SAR ",2022-02-15
British Airways,PAR,NYC,12h 40m ,1 stop ,"2,223 SAR ",2022-02-15
Aer Lingus,PAR,NYC,12h 05m ,1 stop ,"2,338 SAR ",2022-02-15
Aer Lingus,PAR,NYC,15h 10m ,1 stop ,"2,360 SAR ",2022-02-15
Aer Lingus,PAR,NYC,11h 45m ,1 stop ,"2,495 SAR ",2022-02-15
United Airlines,PAR,NYC,8h 20m ,nonstop ,"5,773 SAR ",2022-02-15
"Vueling, TAP AIR PORTUGAL",PAR,NYC,17h 30m ,2 stops ,"1,405 SAR ",2022-02-15
Multiple Airlines,PAR,NYC,16h 21m ,2 stops ,"1,538 SAR ",2022-02-15
"easyJet, Iberia",PAR,NYC,18h 05m ,2 stops ,"1,673 SAR ",2022-02-15
"Air Europa, TAP AIR PORTUGAL",PAR,NYC,18h 05m ,2 stops ,"1,854 SAR ",2022-02-15
"Air France, TAP AIR PORTUGAL",PAR,NYC,18h 10m ,2 stops ,"1,948 SAR ",2022-02-15
"Ryanair, Emirates",PAR,NYC,16h 20m ,1 stop ,"2,021 SAR ",2022-02-15
"British Airways, Air Canada",PAR,NYC,16h 16m ,2 stops ,"2,171 SAR ",2022-02-15
"Icelandair, JetBlue",PAR,NYC,14h 31m ,2 stops ,"2,931 SAR ",2022-02-15
LOT,PAR,NYC,15h 45m ,1 stop ,"3,938 SAR ",2022-02-15
LOT,PAR,NYC,19h 25m ,1 stop ,"3,938 SAR ",2022-02-15
Qatar Airways,PAR,NYC,22h 10m ,1 stop ,"4,012 SAR ",2022-02-15
Lufthansa,PAR,NYC,12h 30m ,1 stop ,"4,574 SAR ",2022-02-15
Lufthansa,PAR,NYC,12h 35m ,1 stop ,"4,574 SAR ",2022-02-15
Lufthansa,PAR,NYC,11h 15m ,1 stop ,"4,580 SAR ",2022-02-15
Lufthansa,PAR,NYC,11h 55m ,1 stop ,"4,580 SAR ",2022-02-15
Lufthansa,PAR,NYC,11h 55m ,1 stop ,"4,580 SAR ",2022-02-15
Lufthansa,PAR,NYC,12h 15m ,1 stop ,"4,580 SAR ",2022-02-15
Air Canada,PAR,NYC,12h 29m ,1 stop ,"5,562 SAR ",2022-02-15
Air Canada,PAR,NYC,13h 19m ,1 stop ,"5,562 SAR ",2022-02-15
Air Canada,PAR,NYC,14h 24m ,1 stop ,"5,562 SAR ",2022-02-15
Air Canada,PAR,NYC,14h 36m ,1 stop ,"5,562 SAR ",2022-02-15
SWISS,PAR,NYC,14h 40m ,1 stop ,"5,572 SAR ",2022-02-15
Air Canada,PAR,NYC,12h 30m ,1 stop ,"5,584 SAR ",2022-02-15
Air Canada,PAR,NYC,12h 41m ,1 stop ,"5,584 SAR ",2022-02-15
Air Canada,PAR,NYC,13h 21m ,1 stop ,"5,584 SAR ",2022-02-15
Air Canada,PAR,NYC,14h 16m ,1 stop ,"5,584 SAR ",2022-02-15
Air Canada,PAR,NYC,14h 30m ,1 stop ,"5,584 SAR ",2022-02-15
Lufthansa,PAR,NYC,13h 45m ,1 stop ,"5,607 SAR ",2022-02-15
Lufthansa,PAR,NYC,13h 30m ,1 stop ,"5,614 SAR ",2022-02-15
United Airlines,PAR,NYC,10h 45m ,1 stop ,"5,730 SAR ",2022-02-15
United Airlines,PAR,NYC,11h 15m ,1 stop ,"5,736 SAR ",2022-02-15
United Airlines,PAR,NYC,12h 15m ,1 stop ,"5,736 SAR ",2022-02-15
Multiple Airlines,PAR,NYC,21h 10m ,3 stops ,"1,486 SAR ",2022-02-15
SAS,PAR,NYC,23h 40m ,2 stops ,"5,556 SAR ",2022-02-15
SWISS,PAR,NYC,16h 30m ,1 stop ,"5,572 SAR ",2022-02-15
SWISS,PAR,NYC,19h 00m ,1 stop ,"5,572 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 26m ,1 stop ,"5,584 SAR ",2022-02-15
Air Canada,PAR,NYC,17h 01m ,1 stop ,"5,584 SAR ",2022-02-15
Air Canada,PAR,NYC,17h 05m ,1 stop ,"5,584 SAR ",2022-02-15
Air Canada,PAR,NYC,13h 44m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,14h 04m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,14h 54m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,14h 54m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 59m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 59m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 59m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,16h 11m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,16h 11m ,2 stops ,"5,605 SAR ",2022-02-15
Air Canada,PAR,NYC,16h 11m ,2 stops ,"5,605 SAR ",2022-02-15
Lufthansa,PAR,NYC,15h 30m ,1 stop ,"5,607 SAR ",2022-02-15
Lufthansa,PAR,NYC,15h 55m ,1 stop ,"5,607 SAR ",2022-02-15
Lufthansa,PAR,NYC,18h 55m ,1 stop ,"5,607 SAR ",2022-02-15
Lufthansa,PAR,NYC,14h 30m ,1 stop ,"5,614 SAR ",2022-02-15
Lufthansa,PAR,NYC,16h 00m ,1 stop ,"5,635 SAR ",2022-02-15
Lufthansa,PAR,NYC,20h 45m ,1 stop ,"5,703 SAR ",2022-02-15
United Airlines,PAR,NYC,15h 15m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,15h 42m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,15h 45m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,16h 03m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,16h 12m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,16h 33m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,17h 19m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,17h 49m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,18h 15m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,18h 37m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,18h 42m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,19h 03m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,19h 07m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,20h 19m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,20h 19m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,20h 49m ,2 stops ,"5,751 SAR ",2022-02-15
United Airlines,PAR,NYC,15h 04m ,2 stops ,"5,757 SAR ",2022-02-15
United Airlines,PAR,NYC,15h 56m ,2 stops ,"5,757 SAR ",2022-02-15
United Airlines,PAR,NYC,16h 55m ,2 stops ,"5,757 SAR ",2022-02-15
United Airlines,PAR,NYC,17h 16m ,2 stops ,"5,794 SAR ",2022-02-15
"SWISS, United Airlines",PAR,NYC,17h 30m ,2 stops ,"5,794 SAR ",2022-02-15
"Lufthansa, United Airlines",PAR,NYC,16h 20m ,2 stops ,"5,796 SAR ",2022-02-15
Air Canada,PAR,NYC,13h 51m ,2 stops ,"5,798 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 26m ,2 stops ,"5,798 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 26m ,2 stops ,"5,798 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 26m ,2 stops ,"5,798 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 30m ,2 stops ,"5,798 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 30m ,2 stops ,"5,798 SAR ",2022-02-15
Air Canada,PAR,NYC,15h 30m ,2 stops ,"5,798 SAR ",2022-02-15
United Airlines,PAR,NYC,14h 46m ,2 stops ,"5,819 SAR ",2022-02-15
United Airlines,PAR,NYC,15h 45m ,2 stops ,"5,819 SAR ",2022-02-15
United Airlines,PAR,NYC,17h 41m ,2 stops ,"5,819 SAR ",2022-02-15
United Airlines,PAR,NYC,17h 41m ,2 stops ,"5,819 SAR ",2022-02-15
Austrian Airlines,PAR,NYC,18h 15m ,2 stops ,"5,827 SAR ",2022-02-15
Austrian Airlines,PAR,NYC,20h 15m ,2 stops ,"5,827 SAR ",2022-02-15
SWISS,PAR,NYC,15h 30m ,2 stops ,"5,839 SAR ",2022-02-15
SWISS,PAR,NYC,17h 30m ,2 stops ,"5,839 SAR ",2022-02-15
SWISS,PAR,NYC,18h 00m ,2 stops ,"5,839 SAR ",2022-02-15
SWISS,PAR,NYC,18h 00m ,2 stops ,"5,839 SAR ",2022-02-15
SWISS,PAR,NYC,20h 00m ,2 stops ,"5,839 SAR ",2022-02-15
SWISS,PAR,NYC,20h 00m ,2 stops ,"5,839 SAR ",2022-02-15
SWISS,PAR,NYC,20h 00m ,2 stops ,"5,839 SAR ",2022-02-15
SWISS,PAR,NYC,13h 15m ,2 stops ,"5,879 SAR ",2022-02-15
SWISS,PAR,NYC,15h 25m ,2 stops ,"6,027 SAR ",2022-02-15
Multiple Airlines,PAR,NYC,13h 35m ,2 stops ,"6,129 SAR ",2022-02-15
La Compagnie,PAR,NYC,8h 30m ,nonstop ,"8,951 SAR ",2022-02-15
Delta,PAR,NYC,11h 00m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,11h 05m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,11h 30m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,12h 20m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,12h 45m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,13h 45m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,13h 45m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,14h 40m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,15h 10m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,16h 00m ,1 stop ,"9,975 SAR ",2022-02-15
Delta,PAR,NYC,16h 25m ,1 stop ,"9,975 SAR ",2022-02-15
British Airways,PAR,NYC,10h 20m ,1 stop ,"9,994 SAR ",2022-02-15
British Airways,PAR,NYC,10h 55m ,1 stop ,"9,994 SAR ",2022-02-15
American Airlines,PAR,NYC,13h 35m ,1 stop ,"10,000 SAR ",2022-02-15
Delta,PAR,NYC,8h 25m ,nonstop ,"10,008 SAR ",2022-02-15
Delta,PAR,NYC,8h 35m ,nonstop ,"10,008 SAR ",2022-02-15
Delta,PAR,NYC,8h 40m ,nonstop ,"10,008 SAR ",2022-02-15
Delta,PAR,NYC,8h 40m ,nonstop ,"10,008 SAR ",2022-02-15
Delta,PAR,NYC,8h 40m ,nonstop ,"10,008 SAR ",2022-02-15
Delta,PAR,NYC,8h 45m ,nonstop ,"10,008 SAR ",2022-02-15
American Airlines,PAR,NYC,10h 50m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,11h 20m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,11h 25m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,11h 30m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,11h 40m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,12h 20m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,12h 40m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,12h 40m ,1 stop ,"10,015 SAR ",2022-02-15
American Airlines,PAR,NYC,13h 50m ,1 stop ,"10,015 SAR ",2022-02-15
KLM,PAR,NYC,11h 00m ,1 stop ,"10,018 SAR ",2022-02-15
KLM,PAR,NYC,13h 45m ,1 stop ,"10,018 SAR ",2022-02-15
KLM,PAR,NYC,15h 10m ,1 stop ,"10,018 SAR ",2022-02-15
KLM,PAR,NYC,16h 00m ,1 stop ,"10,018 SAR ",2022-02-15
KLM,PAR,NYC,16h 25m ,1 stop ,"10,018 SAR ",2022-02-15
KLM,PAR,NYC,17h 25m ,1 stop ,"10,018 SAR ",2022-02-15
KLM,PAR,NYC,18h 20m ,1 stop ,"10,018 SAR ",2022-02-15
American Airlines,PAR,NYC,12h 50m ,1 stop ,"10,022 SAR ",2022-02-15
American Airlines,PAR,NYC,14h 00m ,1 stop ,"10,022 SAR ",2022-02-15
American Airlines,PAR,NYC,16h 05m ,1 stop ,"10,022 SAR ",2022-02-15
American Airlines,PAR,NYC,17h 55m ,1 stop ,"10,022 SAR ",2022-02-15
American Airlines,PAR,NYC,21h 10m ,1 stop ,"10,022 SAR ",2022-02-15
Delta,PAR,NYC,11h 11m ,1 stop ,"10,029 SAR ",2022-02-15
Delta,PAR,NYC,11h 19m ,1 stop ,"10,029 SAR ",2022-02-15
Delta,PAR,NYC,12h 08m ,1 stop ,"10,029 SAR ",2022-02-15
Delta,PAR,NYC,14h 07m ,1 stop ,"10,029 SAR ",2022-02-15
Iberia,PAR,NYC,13h 35m ,1 stop ,"10,031 SAR ",2022-02-15
Iberia,PAR,NYC,14h 00m ,1 stop ,"10,031 SAR ",2022-02-15
Iberia,PAR,NYC,15h 10m ,1 stop ,"10,031 SAR ",2022-02-15
"Iberia, Finnair",PAR,NYC,15h 10m ,1 stop ,"10,031 SAR ",2022-02-15
"Iberia, Finnair",PAR,NYC,16h 05m ,1 stop ,"10,031 SAR ",2022-02-15
Iberia,PAR,NYC,17h 55m ,1 stop ,"10,031 SAR ",2022-02-15
Iberia,PAR,NYC,18h 25m ,1 stop ,"10,031 SAR ",2022-02-15
Iberia,PAR,NYC,21h 10m ,1 stop ,"10,031 SAR ",2022-02-15
Iberia,PAR,NYC,17h 20m ,1 stop ,"10,036 SAR ",2022-02-15
Iberia,PAR,NYC,20h 35m ,1 stop ,"10,036 SAR ",2022-02-15
American Airlines,PAR,NYC,13h 50m ,1 stop ,"10,037 SAR ",2022-02-15
American Airlines,PAR,NYC,14h 25m ,1 stop ,"10,037 SAR ",2022-02-15
American Airlines,PAR,NYC,15h 20m ,1 stop ,"10,037 SAR ",2022-02-15
American Airlines,PAR,NYC,16h 05m ,1 stop ,"10,037 SAR ",2022-02-15
American Airlines,PAR,NYC,16h 30m ,1 stop ,"10,037 SAR ",2022-02-15
American Airlines,PAR,NYC,18h 25m ,1 stop ,"10,037 SAR ",2022-02-15
British Airways,PAR,NYC,10h 50m ,1 stop ,"10,045 SAR ",2022-02-15
British Airways,PAR,NYC,11h 25m ,1 stop ,"10,045 SAR ",2022-02-15
British Airways,PAR,NYC,11h 30m ,1 stop ,"10,045 SAR ",2022-02-15
British Airways,PAR,NYC,13h 50m ,1 stop ,"10,045 SAR ",2022-02-15
British Airways,PAR,NYC,13h 50m ,1 stop ,"10,045 SAR ",2022-02-15
