Airline,Source,Destination,Duration,Total stops,Price,Date
"HiSky, Aeroflot",PAR,SVO,11h 50m ,1 stop ,765 SAR ,2022-02-06
LOT,PAR,SVO,11h 10m ,1 stop ,809 SAR ,2022-02-06
"Ryanair, Aeroflot",PAR,SVO,11h 20m ,1 stop ,903 SAR ,2022-02-06
"easyJet, Aeroflot",PAR,SVO,7h 40m ,1 stop ,920 SAR ,2022-02-06
"easyJet, Aeroflot",PAR,SVO,6h 05m ,1 stop ,955 SAR ,2022-02-06
Aeroflot,PAR,SVO,6h 50m ,1 stop ,956 SAR ,2022-02-06
Aeroflot,PAR,SVO,7h 55m ,1 stop ,956 SAR ,2022-02-06
Aeroflot,PAR,SVO,9h 35m ,1 stop ,956 SAR ,2022-02-06
"Ryanair, Aeroflot",PAR,SVO,9h 05m ,1 stop ,968 SAR ,2022-02-06
"easyJet, Aeroflot",PAR,SVO,7h 55m ,1 stop ,986 SAR ,2022-02-06
"Aeroflot, Nordwind Airlines",PAR,SVO,7h 35m ,1 stop ,988 SAR ,2022-02-06
"Air France, Aeroflot",PAR,SVO,7h 55m ,1 stop ,993 SAR ,2022-02-06
Bulgaria Air,PAR,SVO,6h 55m ,1 stop ,994 SAR ,2022-02-06
Aeroflot,PAR,SVO,5h 55m ,1 stop ,"1,004 SAR ",2022-02-06
"Air France, Nordwind Airlines",PAR,SVO,7h 35m ,1 stop ,"1,025 SAR ",2022-02-06
"Air France, Aeroflot",PAR,SVO,5h 40m ,1 stop ,"1,138 SAR ",2022-02-06
"Wizz Air, LOT",PAR,SVO,14h 40m ,1 stop ,870 SAR ,2022-02-06
"Ryanair, Czech Airlines",PAR,SVO,14h 50m ,1 stop ,915 SAR ,2022-02-06
"easyJet, Aeroflot",PAR,SVO,9h 10m ,1 stop ,974 SAR ,2022-02-06
"easyJet, Aeroflot",PAR,SVO,7h 00m ,1 stop ,"1,077 SAR ",2022-02-06
"LOT, Aeroflot",PAR,SVO,8h 20m ,1 stop ,"1,084 SAR ",2022-02-06
KLM,PAR,SVO,5h 15m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,5h 40m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,5h 55m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,6h 55m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,7h 00m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,7h 50m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,9h 25m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,12h 10m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,13h 35m ,1 stop ,"1,201 SAR ",2022-02-06
KLM,PAR,SVO,14h 50m ,1 stop ,"1,201 SAR ",2022-02-06
"Ryanair, LOT",PAR,SVO,13h 25m ,2 stops ,618 SAR ,2022-02-06
"Pegasus Airlines, Nordwind Airlines",PAR,SVO,12h 10m ,2 stops ,697 SAR ,2022-02-06
"Pegasus Airlines, Aeroflot",PAR,SVO,12h 00m ,2 stops ,710 SAR ,2022-02-06
"SWISS, Aeroflot",PAR,SVO,9h 35m ,2 stops ,780 SAR ,2022-02-06
"SWISS, Aeroflot",PAR,SVO,10h 35m ,2 stops ,780 SAR ,2022-02-06
"SWISS, Aeroflot",PAR,SVO,11h 10m ,2 stops ,780 SAR ,2022-02-06
"SWISS, Aeroflot",PAR,SVO,12h 05m ,2 stops ,780 SAR ,2022-02-06
"Finnair, Pobeda",PAR,SVO,8h 30m ,2 stops ,802 SAR ,2022-02-06
"Ryanair, KLM",PAR,SVO,11h 10m ,2 stops ,809 SAR ,2022-02-06
"Transavia France, KLM",PAR,SVO,11h 00m ,2 stops ,852 SAR ,2022-02-06
"Lufthansa, Aeroflot",PAR,SVO,8h 15m ,2 stops ,971 SAR ,2022-02-06
"Lufthansa, Aeroflot",PAR,SVO,9h 20m ,2 stops ,971 SAR ,2022-02-06
Aeroflot,PAR,SVO,8h 55m ,1 stop ,"1,573 SAR ",2022-02-06
Aeroflot,PAR,SVO,10h 55m ,1 stop ,"1,573 SAR ",2022-02-06
Aeroflot,PAR,SVO,12h 15m ,1 stop ,"1,573 SAR ",2022-02-06
Aeroflot,PAR,SVO,13h 45m ,1 stop ,"1,573 SAR ",2022-02-06
Aeroflot,PAR,SVO,15h 00m ,1 stop ,"1,573 SAR ",2022-02-06
Multiple Airlines,PAR,SVO,15h 15m ,2 stops ,451 SAR ,2022-02-06
Multiple Airlines,PAR,SVO,16h 35m ,2 stops ,451 SAR ,2022-02-06
Qatar Airways,PAR,SVO,12h 50m ,1 stop ,"5,977 SAR ",2022-02-06
"SWISS, KLM",PAR,SVO,7h 55m ,2 stops ,"6,295 SAR ",2022-02-06
"MEA, Aeroflot",PAR,SVO,10h 35m ,1 stop ,"13,989 SAR ",2022-02-06
"MEA, Aeroflot",PAR,SVO,14h 05m ,1 stop ,"13,989 SAR ",2022-02-06
Aeroflot,PAR,SVO,4h 10m ,nonstop ,"1,136 SAR ",2022-02-07
Aeroflot,PAR,SVO,3h 45m ,nonstop ,"1,216 SAR ",2022-02-07
Air France,PAR,SVO,3h 35m ,nonstop ,"1,692 SAR ",2022-02-07
Aeroflot,PAR,SVO,3h 35m ,nonstop ,"1,763 SAR ",2022-02-07
Finnair,PAR,SVO,7h 20m ,1 stop ,589 SAR ,2022-02-07
Air Serbia,PAR,SVO,6h 35m ,1 stop ,803 SAR ,2022-02-07
Finnair,PAR,SVO,10h 35m ,1 stop ,589 SAR ,2022-02-07
LOT,PAR,SVO,7h 30m ,1 stop ,808 SAR ,2022-02-07
"easyJet, Aeroflot",PAR,SVO,7h 15m ,1 stop ,870 SAR ,2022-02-07
"Ryanair, Aeroflot",PAR,SVO,6h 50m ,1 stop ,903 SAR ,2022-02-07
Bulgaria Air,PAR,SVO,6h 55m ,1 stop ,994 SAR ,2022-02-07
KLM,PAR,SVO,5h 15m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,5h 30m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,5h 40m ,1 stop ,"1,198 SAR ",2022-02-07
LOT,PAR,SVO,11h 10m ,1 stop ,808 SAR ,2022-02-07
"Vueling, Aeroflot",PAR,SVO,9h 05m ,1 stop ,"1,022 SAR ",2022-02-07
"easyJet, Aeroflot",PAR,SVO,8h 00m ,1 stop ,"1,027 SAR ",2022-02-07
"easyJet, Aeroflot",PAR,SVO,7h 00m ,1 stop ,"1,039 SAR ",2022-02-07
"Vueling, Aeroflot",PAR,SVO,8h 05m ,1 stop ,"1,045 SAR ",2022-02-07
"easyJet, Aeroflot",PAR,SVO,6h 15m ,1 stop ,"1,090 SAR ",2022-02-07
"Air France, Aeroflot",PAR,SVO,7h 35m ,1 stop ,"1,137 SAR ",2022-02-07
"Air France, Aeroflot",PAR,SVO,8h 35m ,1 stop ,"1,137 SAR ",2022-02-07
KLM,PAR,SVO,5h 55m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,6h 55m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,7h 00m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,7h 50m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,9h 25m ,1 stop ,"1,198 SAR ",2022-02-07
"Vueling, Finnair",PAR,SVO,11h 15m ,2 stops ,733 SAR ,2022-02-07
"Finnair, Aeroflot",PAR,SVO,8h 20m ,2 stops ,735 SAR ,2022-02-07
"Finnair, Pobeda",PAR,SVO,8h 30m ,2 stops ,750 SAR ,2022-02-07
"Wizz Air, LOT",PAR,SVO,9h 20m ,2 stops ,763 SAR ,2022-02-07
"Wizz Air, LOT",PAR,SVO,14h 40m ,1 stop ,810 SAR ,2022-02-07
"Ryanair, KLM",PAR,SVO,9h 25m ,2 stops ,821 SAR ,2022-02-07
"Eurowings, Finnair",PAR,SVO,9h 15m ,2 stops ,845 SAR ,2022-02-07
"easyJet, KLM",PAR,SVO,11h 05m ,2 stops ,845 SAR ,2022-02-07
"easyJet, LOT",PAR,SVO,11h 15m ,2 stops ,857 SAR ,2022-02-07
"easyJet, KLM",PAR,SVO,10h 30m ,2 stops ,861 SAR ,2022-02-07
"Pegasus Airlines, Aeroflot",PAR,SVO,12h 00m ,2 stops ,862 SAR ,2022-02-07
"easyJet, LOT",PAR,SVO,10h 55m ,2 stops ,869 SAR ,2022-02-07
"Ryanair, KLM",PAR,SVO,9h 05m ,2 stops ,880 SAR ,2022-02-07
KLM,PAR,SVO,12h 10m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,13h 35m ,1 stop ,"1,198 SAR ",2022-02-07
KLM,PAR,SVO,14h 25m ,1 stop ,"1,198 SAR ",2022-02-07
LOT,PAR,SVO,8h 20m ,1 stop ,"1,476 SAR ",2022-02-07
Aeroflot,PAR,SVO,9h 10m ,1 stop ,"1,622 SAR ",2022-02-07
Aeroflot,PAR,SVO,10h 05m ,1 stop ,"1,622 SAR ",2022-02-07
Aeroflot,PAR,SVO,11h 10m ,1 stop ,"1,622 SAR ",2022-02-07
Aeroflot,PAR,SVO,12h 10m ,1 stop ,"1,622 SAR ",2022-02-07
Aeroflot,PAR,SVO,12h 50m ,1 stop ,"1,622 SAR ",2022-02-07
Aeroflot,PAR,SVO,14h 10m ,1 stop ,"1,622 SAR ",2022-02-07
Qatar Airways,PAR,SVO,14h 45m ,1 stop ,"5,955 SAR ",2022-02-07
Air Serbia,PAR,SVO,6h 15m ,1 stop ,708 SAR ,2022-02-08
Aeroflot,PAR,SVO,3h 45m ,nonstop ,"1,114 SAR ",2022-02-08
Aeroflot,PAR,SVO,4h 10m ,nonstop ,"1,114 SAR ",2022-02-08
Finnair,PAR,SVO,7h 20m ,1 stop ,589 SAR ,2022-02-08
Air Serbia,PAR,SVO,6h 15m ,1 stop ,628 SAR ,2022-02-08
Air France,PAR,SVO,3h 55m ,nonstop ,"1,701 SAR ",2022-02-08
Finnair,PAR,SVO,10h 35m ,1 stop ,589 SAR ,2022-02-08
"airBaltic, Aeroflot",PAR,SVO,7h 25m ,1 stop ,791 SAR ,2022-02-08
LOT,PAR,SVO,7h 30m ,1 stop ,808 SAR ,2022-02-08
LOT,PAR,SVO,11h 10m ,1 stop ,808 SAR ,2022-02-08
"easyJet, Aeroflot",PAR,SVO,7h 15m ,1 stop ,861 SAR ,2022-02-08
"Transavia France, Aeroflot",PAR,SVO,8h 35m ,1 stop ,966 SAR ,2022-02-08
"Lufthansa, Nordwind Airlines",PAR,SVO,8h 45m ,1 stop ,989 SAR ,2022-02-08
"Lufthansa, Nordwind Airlines",PAR,SVO,9h 40m ,1 stop ,989 SAR ,2022-02-08
"Air Moldova, Aeroflot",PAR,SVO,12h 15m ,1 stop ,990 SAR ,2022-02-08
"easyJet, Aeroflot",PAR,SVO,8h 25m ,1 stop ,"1,083 SAR ",2022-02-08
"easyJet, Aeroflot",PAR,SVO,8h 55m ,1 stop ,"1,086 SAR ",2022-02-08
KLM,PAR,SVO,5h 15m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,5h 30m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,5h 40m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,5h 55m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,6h 55m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,7h 00m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,7h 50m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,9h 25m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,12h 10m ,1 stop ,"1,198 SAR ",2022-02-08
"Air France, Aeroflot",PAR,SVO,7h 15m ,1 stop ,"1,201 SAR ",2022-02-08
"Wizz Air, Air Serbia",PAR,SVO,14h 10m ,1 stop ,"1,099 SAR ",2022-02-08
KLM,PAR,SVO,13h 35m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,14h 25m ,1 stop ,"1,198 SAR ",2022-02-08
KLM,PAR,SVO,14h 50m ,1 stop ,"1,198 SAR ",2022-02-08
"Vueling, Aeroflot",PAR,SVO,7h 20m ,1 stop ,"1,208 SAR ",2022-02-08
Multiple Airlines,PAR,SVO,28h 55m ,2 stops ,526 SAR ,2022-02-08
"Finnair, Aeroflot",PAR,SVO,8h 20m ,2 stops ,735 SAR ,2022-02-08
"Finnair, Pobeda",PAR,SVO,8h 30m ,2 stops ,750 SAR ,2022-02-08
"easyJet, Finnair",PAR,SVO,9h 50m ,2 stops ,795 SAR ,2022-02-08
"Ryanair, KLM",PAR,SVO,14h 20m ,2 stops ,803 SAR ,2022-02-08
"Ryanair, KLM",PAR,SVO,14h 20m ,2 stops ,803 SAR ,2022-02-08
"Ryanair, KLM",PAR,SVO,10h 15m ,2 stops ,821 SAR ,2022-02-08
"easyJet, KLM",PAR,SVO,11h 05m ,2 stops ,844 SAR ,2022-02-08
"Pegasus Airlines, Aeroflot",PAR,SVO,12h 00m ,2 stops ,862 SAR ,2022-02-08
"Air France, KLM",PAR,SVO,9h 25m ,2 stops ,905 SAR ,2022-02-08
"Ryanair, Aeroflot",PAR,SVO,11h 55m ,1 stop ,964 SAR ,2022-02-08
"Air France, KLM",PAR,SVO,10h 25m ,2 stops ,969 SAR ,2022-02-08
"Air France, KLM",PAR,SVO,11h 25m ,2 stops ,969 SAR ,2022-02-08
"Air France, KLM",PAR,SVO,12h 25m ,2 stops ,969 SAR ,2022-02-08
Multiple Airlines,PAR,SVO,7h 15m ,2 stops ,"4,296 SAR ",2022-02-08
Qatar Airways,PAR,SVO,14h 45m ,1 stop ,"5,953 SAR ",2022-02-08
airBaltic,PAR,SVO,13h 25m ,1 stop ,708 SAR ,2022-02-09
Aeroflot,PAR,SVO,3h 35m ,nonstop ,"1,165 SAR ",2022-02-09
Aeroflot,PAR,SVO,3h 45m ,nonstop ,"1,165 SAR ",2022-02-09
Aeroflot,PAR,SVO,4h 10m ,nonstop ,"1,165 SAR ",2022-02-09
Air France,PAR,SVO,3h 35m ,nonstop ,"1,378 SAR ",2022-02-09
Finnair,PAR,SVO,7h 20m ,1 stop ,589 SAR ,2022-02-09
Finnair,PAR,SVO,10h 35m ,1 stop ,589 SAR ,2022-02-09
Finnair,PAR,SVO,18h 10m ,1 stop ,547 SAR ,2022-02-09
airBaltic,PAR,SVO,13h 25m ,1 stop ,610 SAR ,2022-02-09
"Ryanair, airBaltic",PAR,SVO,10h 30m ,1 stop ,633 SAR ,2022-02-09
LOT,PAR,SVO,7h 30m ,1 stop ,808 SAR ,2022-02-09
LOT,PAR,SVO,11h 10m ,1 stop ,808 SAR ,2022-02-09
Bulgaria Air,PAR,SVO,6h 55m ,1 stop ,994 SAR ,2022-02-09
"Wizz Air, LOT",PAR,SVO,14h 40m ,1 stop ,825 SAR ,2022-02-09
"easyJet, Aeroflot",PAR,SVO,7h 15m ,1 stop ,865 SAR ,2022-02-09
"Ryanair, Aeroflot",PAR,SVO,8h 50m ,1 stop ,926 SAR ,2022-02-09
"Transavia France, Aeroflot",PAR,SVO,10h 00m ,1 stop ,981 SAR ,2022-02-09
"easyJet, Aeroflot",PAR,SVO,10h 35m ,1 stop ,"1,030 SAR ",2022-02-09
"Turkish Airlines, Nordwind Airlines",PAR,SVO,8h 50m ,1 stop ,"1,037 SAR ",2022-02-09
"Vueling, Aeroflot",PAR,SVO,9h 05m ,1 stop ,"1,047 SAR ",2022-02-09
"easyJet, Aeroflot",PAR,SVO,6h 10m ,1 stop ,"1,083 SAR ",2022-02-09
"easyJet, Aeroflot",PAR,SVO,8h 25m ,1 stop ,"1,083 SAR ",2022-02-09
"Vueling, Aeroflot",PAR,SVO,8h 35m ,1 stop ,"1,086 SAR ",2022-02-09
"Vueling, Aeroflot",PAR,SVO,8h 05m ,1 stop ,"1,115 SAR ",2022-02-09
KLM,PAR,SVO,5h 15m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,5h 30m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,5h 40m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,5h 55m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,6h 55m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,7h 00m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,7h 50m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,9h 25m ,1 stop ,"1,198 SAR ",2022-02-09
"Vueling, Aeroflot",PAR,SVO,10h 15m ,1 stop ,"1,150 SAR ",2022-02-09
KLM,PAR,SVO,12h 10m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,13h 35m ,1 stop ,"1,198 SAR ",2022-02-09
KLM,PAR,SVO,14h 25m ,1 stop ,"1,198 SAR ",2022-02-09
Multiple Airlines,PAR,SVO,13h 35m ,2 stops ,603 SAR ,2022-02-09
"easyJet, airBaltic",PAR,SVO,11h 30m ,2 stops ,684 SAR ,2022-02-09
"Vueling, airBaltic",PAR,SVO,12h 00m ,2 stops ,711 SAR ,2022-02-09
"Finnair, Aeroflot",PAR,SVO,8h 20m ,2 stops ,735 SAR ,2022-02-09
"Finnair, Pobeda",PAR,SVO,8h 30m ,2 stops ,750 SAR ,2022-02-09
"Ryanair, Finnair",PAR,SVO,9h 40m ,2 stops ,766 SAR ,2022-02-09
"Ryanair, LOT",PAR,SVO,9h 45m ,2 stops ,848 SAR ,2022-02-09
"Pegasus Airlines, Aeroflot",PAR,SVO,12h 00m ,2 stops ,862 SAR ,2022-02-09
"Air France, KLM",PAR,SVO,9h 25m ,2 stops ,905 SAR ,2022-02-09
airBaltic,PAR,SVO,13h 15m ,2 stops ,"1,109 SAR ",2022-02-09
"Vueling, KLM",PAR,SVO,10h 40m ,2 stops ,829 SAR ,2022-02-09
Qatar Airways,PAR,SVO,12h 50m ,1 stop ,"5,955 SAR ",2022-02-09
Air Serbia,PAR,SVO,6h 35m ,1 stop ,708 SAR ,2022-02-10
Aeroflot,PAR,SVO,4h 10m ,nonstop ,"1,136 SAR ",2022-02-10
Finnair,PAR,SVO,7h 20m ,1 stop ,589 SAR ,2022-02-10
Aeroflot,PAR,SVO,3h 55m ,nonstop ,"1,216 SAR ",2022-02-10
Air Serbia,PAR,SVO,6h 35m ,1 stop ,628 SAR ,2022-02-10
Finnair,PAR,SVO,10h 35m ,1 stop ,589 SAR ,2022-02-10
Finnair,PAR,SVO,15h 45m ,1 stop ,589 SAR ,2022-02-10
Air Serbia,PAR,SVO,14h 10m ,1 stop ,628 SAR ,2022-02-10
"airBaltic, Aeroflot",PAR,SVO,7h 25m ,1 stop ,791 SAR ,2022-02-10
"HiSky, Aeroflot",PAR,SVO,11h 50m ,1 stop ,791 SAR ,2022-02-10
LOT,PAR,SVO,11h 10m ,1 stop ,808 SAR ,2022-02-10
LOT,PAR,SVO,15h 45m ,1 stop ,808 SAR ,2022-02-10
LOT,PAR,SVO,7h 30m ,1 stop ,897 SAR ,2022-02-10
"Transavia France, Aeroflot",PAR,SVO,8h 30m ,1 stop ,966 SAR ,2022-02-10
"Vueling, Aeroflot",PAR,SVO,8h 35m ,1 stop ,"1,045 SAR ",2022-02-10
"easyJet, Aeroflot",PAR,SVO,8h 00m ,1 stop ,"1,051 SAR ",2022-02-10
"easyJet, Aeroflot",PAR,SVO,7h 00m ,1 stop ,"1,060 SAR ",2022-02-10
"easyJet, Aeroflot",PAR,SVO,6h 15m ,1 stop ,"1,083 SAR ",2022-02-10
"Vueling, Aeroflot",PAR,SVO,9h 10m ,1 stop ,"1,086 SAR ",2022-02-10
"Air France, Aeroflot",PAR,SVO,5h 40m ,1 stop ,"1,120 SAR ",2022-02-10
"Czech Airlines, Aeroflot",PAR,SVO,6h 40m ,1 stop ,"1,152 SAR ",2022-02-10
"easyJet, Aeroflot",PAR,SVO,7h 15m ,1 stop ,"1,159 SAR ",2022-02-10
Finnair,PAR,SVO,5h 35m ,1 stop ,"1,187 SAR ",2022-02-10
KLM,PAR,SVO,5h 15m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,5h 30m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,5h 40m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,5h 55m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,6h 55m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,7h 00m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,7h 50m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,9h 25m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,12h 10m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,13h 35m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,14h 25m ,1 stop ,"1,198 SAR ",2022-02-10
KLM,PAR,SVO,14h 50m ,1 stop ,"1,198 SAR ",2022-02-10
LOT,PAR,SVO,8h 20m ,1 stop ,"1,476 SAR ",2022-02-10
Aeroflot,PAR,SVO,7h 35m ,1 stop ,"1,752 SAR ",2022-02-10
"Finnair, Aeroflot",PAR,SVO,8h 20m ,2 stops ,735 SAR ,2022-02-10
"Finnair, Aeroflot",PAR,SVO,9h 25m ,2 stops ,735 SAR ,2022-02-10
"Finnair, Pobeda",PAR,SVO,8h 30m ,2 stops ,750 SAR ,2022-02-10
"Ryanair, KLM",PAR,SVO,11h 25m ,2 stops ,798 SAR ,2022-02-10
"easyJet, KLM",PAR,SVO,11h 05m ,2 stops ,848 SAR ,2022-02-10
"Pegasus Airlines, Aeroflot",PAR,SVO,12h 00m ,2 stops ,862 SAR ,2022-02-10
"easyJet, KLM",PAR,SVO,12h 55m ,2 stops ,862 SAR ,2022-02-10
"easyJet, KLM",PAR,SVO,10h 30m ,2 stops ,869 SAR ,2022-02-10
"easyJet, Nordwind Airlines",PAR,SVO,11h 55m ,2 stops ,936 SAR ,2022-02-10
"Air France, KLM",PAR,SVO,10h 40m ,2 stops ,938 SAR ,2022-02-10
"Air France, KLM",PAR,SVO,10h 40m ,2 stops ,939 SAR ,2022-02-10
"Ryanair, LOT",PAR,SVO,9h 30m ,2 stops ,957 SAR ,2022-02-10
Aeroflot,PAR,SVO,8h 35m ,1 stop ,"1,752 SAR ",2022-02-10
Aeroflot,PAR,SVO,9h 10m ,1 stop ,"1,752 SAR ",2022-02-10
Aeroflot,PAR,SVO,10h 05m ,1 stop ,"1,752 SAR ",2022-02-10
Aeroflot,PAR,SVO,11h 10m ,1 stop ,"1,752 SAR ",2022-02-10
Aeroflot,PAR,SVO,12h 10m ,1 stop ,"1,752 SAR ",2022-02-10
Aeroflot,PAR,SVO,12h 50m ,1 stop ,"1,752 SAR ",2022-02-10
Aeroflot,PAR,SVO,14h 10m ,1 stop ,"1,752 SAR ",2022-02-10
Aeroflot,PAR,SVO,15h 30m ,1 stop ,"1,752 SAR ",2022-02-10
Qatar Airways,PAR,SVO,14h 45m ,1 stop ,"5,953 SAR ",2022-02-10
Multiple Airlines,PAR,SVO,15h 45m ,2 stops ,"7,186 SAR ",2022-02-10
Air Serbia,PAR,SVO,6h 00m ,1 stop ,708 SAR ,2022-02-11
Aeroflot,PAR,SVO,3h 45m ,nonstop ,"1,136 SAR ",2022-02-11
Multiple Airlines,PAR,SVO,13h 35m ,2 stops ,565 SAR ,2022-02-11
Aeroflot,PAR,SVO,4h 10m ,nonstop ,"1,136 SAR ",2022-02-11
Aeroflot,PAR,SVO,3h 55m ,nonstop ,"1,188 SAR ",2022-02-11
Aeroflot,PAR,SVO,3h 45m ,nonstop ,"1,391 SAR ",2022-02-11
Finnair,PAR,SVO,7h 20m ,1 stop ,589 SAR ,2022-02-11
Air Serbia,PAR,SVO,6h 00m ,1 stop ,628 SAR ,2022-02-11
Finnair,PAR,SVO,10h 35m ,1 stop ,589 SAR ,2022-02-11
Air Serbia,PAR,SVO,14h 10m ,1 stop ,628 SAR ,2022-02-11
LOT,PAR,SVO,7h 30m ,1 stop ,808 SAR ,2022-02-11
Aeroflot,PAR,SVO,5h 55m ,1 stop ,987 SAR ,2022-02-11
LOT,PAR,SVO,11h 10m ,1 stop ,808 SAR ,2022-02-11
"Transavia France, Aeroflot",PAR,SVO,9h 35m ,1 stop ,836 SAR ,2022-02-11
"easyJet, Aeroflot",PAR,SVO,7h 15m ,1 stop ,861 SAR ,2022-02-11
"easyJet, Aeroflot",PAR,SVO,8h 55m ,1 stop ,871 SAR ,2022-02-11
Bulgaria Air,PAR,SVO,7h 35m ,1 stop ,994 SAR ,2022-02-11
"Turkish Airlines, Nordwind Airlines",PAR,SVO,8h 50m ,1 stop ,"1,006 SAR ",2022-02-11
"Vueling, Aeroflot",PAR,SVO,8h 35m ,1 stop ,"1,019 SAR ",2022-02-11
"Vueling, Aeroflot",PAR,SVO,9h 05m ,1 stop ,"1,021 SAR ",2022-02-11
"easyJet, Aeroflot",PAR,SVO,7h 00m ,1 stop ,"1,039 SAR ",2022-02-11
"easyJet, Aeroflot",PAR,SVO,7h 40m ,1 stop ,"1,073 SAR ",2022-02-11
KLM,PAR,SVO,5h 15m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,5h 30m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,5h 40m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,5h 55m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,6h 55m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,7h 00m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,7h 50m ,1 stop ,"1,198 SAR ",2022-02-11
Aeroflot,PAR,SVO,6h 50m ,1 stop ,"1,229 SAR ",2022-02-11
"Wizz Air, LOT",PAR,SVO,14h 40m ,1 stop ,968 SAR ,2022-02-11
"easyJet, Aeroflot",PAR,SVO,8h 55m ,1 stop ,"1,056 SAR ",2022-02-11
"easyJet, Aeroflot",PAR,SVO,10h 05m ,1 stop ,"1,056 SAR ",2022-02-11
"easyJet, Aeroflot",PAR,SVO,8h 00m ,1 stop ,"1,082 SAR ",2022-02-11
"easyJet, Aeroflot",PAR,SVO,8h 55m ,1 stop ,"1,161 SAR ",2022-02-11
"Transavia France, Aeroflot",PAR,SVO,8h 10m ,1 stop ,"1,169 SAR ",2022-02-11
"Aeroflot, Nordwind Airlines",PAR,SVO,7h 35m ,1 stop ,"1,177 SAR ",2022-02-11
KLM,PAR,SVO,9h 25m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,12h 10m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,13h 35m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,14h 25m ,1 stop ,"1,198 SAR ",2022-02-11
KLM,PAR,SVO,14h 50m ,1 stop ,"1,198 SAR ",2022-02-11
LOT,PAR,SVO,8h 05m ,1 stop ,"1,249 SAR ",2022-02-11
LOT,PAR,SVO,11h 45m ,1 stop ,"1,249 SAR ",2022-02-11
Aeroflot,PAR,SVO,7h 55m ,1 stop ,"1,572 SAR ",2022-02-11
Aeroflot,PAR,SVO,8h 55m ,1 stop ,"1,572 SAR ",2022-02-11
Aeroflot,PAR,SVO,9h 35m ,1 stop ,"1,572 SAR ",2022-02-11
