Airline,Source,Destination,Duration,Total stops,Price,Date
British Airways,NYC,RUH,19h 55m ,1 stop ,"7,656 SAR ",2022-02-05
British Airways,NYC,RUH,20h 10m ,1 stop ,"7,656 SAR ",2022-02-05
British Airways,NYC,RUH,20h 20m ,1 stop ,"7,656 SAR ",2022-02-05
Multiple Airlines,NYC,RUH,33h 10m ,3 stops ,"1,883 SAR ",2022-02-05
"SWISS, Egypt Air",NYC,RUH,21h 35m ,3 stops ,"2,951 SAR ",2022-02-05
"SWISS, Egypt Air",NYC,RUH,21h 35m ,3 stops ,"3,261 SAR ",2022-02-05
"SWISS, Royal Jordanian",NYC,RUH,20h 05m ,3 stops ,"3,401 SAR ",2022-02-05
"SWISS, Royal Jordanian",NYC,RUH,21h 00m ,3 stops ,"3,401 SAR ",2022-02-05
Emirates,NYC,RUH,24h 25m ,2 stops ,"4,813 SAR ",2022-02-05
Emirates,NYC,RUH,24h 25m ,2 stops ,"4,813 SAR ",2022-02-05
Qatar Airways,NYC,RUH,21h 55m ,2 stops ,"5,620 SAR ",2022-02-05
Qatar Airways,NYC,RUH,23h 45m ,2 stops ,"5,620 SAR ",2022-02-05
Qatar Airways,NYC,RUH,23h 45m ,2 stops ,"5,620 SAR ",2022-02-05
Qatar Airways,NYC,RUH,21h 40m ,2 stops ,"5,733 SAR ",2022-02-05
"Turkish Airlines, AnadoluJet",NYC,RUH,19h 25m ,1 stop ,"6,026 SAR ",2022-02-05
British Airways,NYC,RUH,21h 21m ,2 stops ,"7,656 SAR ",2022-02-05
British Airways,NYC,RUH,22h 20m ,2 stops ,"7,673 SAR ",2022-02-05
British Airways,NYC,RUH,22h 20m ,2 stops ,"7,673 SAR ",2022-02-05
British Airways,NYC,RUH,22h 57m ,2 stops ,"7,673 SAR ",2022-02-05
British Airways,NYC,RUH,22h 57m ,2 stops ,"7,673 SAR ",2022-02-05
British Airways,NYC,RUH,21h 32m ,2 stops ,"7,677 SAR ",2022-02-05
"Air Canada, Lufthansa",NYC,RUH,21h 45m ,2 stops ,"7,687 SAR ",2022-02-05
British Airways,NYC,RUH,22h 21m ,2 stops ,"7,981 SAR ",2022-02-05
British Airways,NYC,RUH,22h 25m ,2 stops ,"7,981 SAR ",2022-02-05
British Airways,NYC,RUH,23h 21m ,2 stops ,"7,981 SAR ",2022-02-05
British Airways,NYC,RUH,23h 21m ,2 stops ,"7,981 SAR ",2022-02-05
British Airways,NYC,RUH,23h 50m ,2 stops ,"7,981 SAR ",2022-02-05
Qatar Airways,NYC,RUH,21h 55m ,2 stops ,"5,763 SAR ",2022-02-05
Multiple Airlines,NYC,RUH,18h 00m ,2 stops ,"17,715 SAR ",2022-02-05
British Airways,NYC,RUH,23h 50m ,2 stops ,"22,991 SAR ",2022-02-05
"Air France, SAUDIA",NYC,RUH,14h 45m ,1 stop ,"73,151 SAR ",2022-02-05
"Air France, SAUDIA",NYC,RUH,15h 45m ,1 stop ,"73,151 SAR ",2022-02-05
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,173 SAR ",2022-02-06
SAUDIA,NYC,RUH,11h 30m ,nonstop ,"2,547 SAR ",2022-02-06
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,078 SAR ",2022-02-06
Egypt Air,NYC,RUH,18h 40m ,1 stop ,"2,128 SAR ",2022-02-06
Turkish Airlines,NYC,RUH,16h 40m ,1 stop ,"2,944 SAR ",2022-02-06
Turkish Airlines,NYC,RUH,17h 30m ,1 stop ,"2,944 SAR ",2022-02-06
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,490 SAR ",2022-02-06
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,491 SAR ",2022-02-06
Lufthansa,NYC,RUH,16h 10m ,1 stop ,"3,509 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,16h 10m ,1 stop ,"3,557 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,17h 35m ,1 stop ,"3,557 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,19h 55m ,1 stop ,"3,557 SAR ",2022-02-06
Emirates,NYC,RUH,20h 05m ,1 stop ,"3,756 SAR ",2022-02-06
KLM,NYC,RUH,17h 50m ,1 stop ,"3,759 SAR ",2022-02-06
KLM,NYC,RUH,19h 50m ,1 stop ,"3,759 SAR ",2022-02-06
Emirates,NYC,RUH,18h 30m ,1 stop ,"3,790 SAR ",2022-02-06
Emirates,NYC,RUH,19h 25m ,1 stop ,"3,790 SAR ",2022-02-06
Air France,NYC,RUH,17h 50m ,1 stop ,"3,822 SAR ",2022-02-06
Air France,NYC,RUH,19h 50m ,1 stop ,"3,822 SAR ",2022-02-06
"British Airways, SAUDIA",NYC,RUH,16h 35m ,1 stop ,"4,703 SAR ",2022-02-06
"Lufthansa, SAUDIA",NYC,RUH,16h 30m ,1 stop ,"4,726 SAR ",2022-02-06
"Finnair, Turkish Airlines",NYC,RUH,20h 00m ,2 stops ,"2,554 SAR ",2022-02-06
"Egypt Air, flyadeal",NYC,RUH,19h 05m ,2 stops ,"2,615 SAR ",2022-02-06
"Egypt Air, flynas",NYC,RUH,18h 35m ,2 stops ,"2,630 SAR ",2022-02-06
"Egypt Air, Gulf Air",NYC,RUH,18h 10m ,2 stops ,"2,821 SAR ",2022-02-06
"Air France, Royal Jordanian",NYC,RUH,20h 40m ,2 stops ,"3,090 SAR ",2022-02-06
"Air France, Royal Jordanian",NYC,RUH,18h 20m ,2 stops ,"3,123 SAR ",2022-02-06
"Emirates, Egypt Air",NYC,RUH,20h 40m ,2 stops ,"3,171 SAR ",2022-02-06
Air Canada,NYC,RUH,20h 00m ,2 stops ,"3,403 SAR ",2022-02-06
Air Canada,NYC,RUH,17h 05m ,2 stops ,"3,422 SAR ",2022-02-06
Air Canada,NYC,RUH,17h 15m ,2 stops ,"3,422 SAR ",2022-02-06
Air Canada,NYC,RUH,18h 05m ,2 stops ,"3,422 SAR ",2022-02-06
Air Canada,NYC,RUH,19h 05m ,2 stops ,"3,422 SAR ",2022-02-06
"Air France, Lufthansa",NYC,RUH,19h 25m ,2 stops ,"3,451 SAR ",2022-02-06
SWISS,NYC,RUH,17h 30m ,2 stops ,"3,467 SAR ",2022-02-06
SWISS,NYC,RUH,17h 00m ,2 stops ,"3,487 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 00m ,2 stops ,"3,514 SAR ",2022-02-06
Lufthansa,NYC,RUH,17h 00m ,2 stops ,"3,515 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-06
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,520 SAR ",2022-02-06
SWISS,NYC,RUH,18h 05m ,2 stops ,"3,522 SAR ",2022-02-06
Lufthansa,NYC,RUH,17h 10m ,2 stops ,"3,532 SAR ",2022-02-06
Lufthansa,NYC,RUH,16h 55m ,2 stops ,"3,540 SAR ",2022-02-06
Lufthansa,NYC,RUH,18h 05m ,2 stops ,"3,553 SAR ",2022-02-06
"Air Canada, Lufthansa",NYC,RUH,20h 00m ,2 stops ,"3,557 SAR ",2022-02-06
"Air Canada, Lufthansa",NYC,RUH,17h 05m ,2 stops ,"3,578 SAR ",2022-02-06
"Air Canada, Lufthansa",NYC,RUH,17h 15m ,2 stops ,"3,578 SAR ",2022-02-06
"Air Canada, Lufthansa",NYC,RUH,18h 05m ,2 stops ,"3,578 SAR ",2022-02-06
"Air Canada, Lufthansa",NYC,RUH,19h 05m ,2 stops ,"3,578 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 25m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 25m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 25m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 25m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 35m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 35m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 35m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,18h 35m ,2 stops ,"3,582 SAR ",2022-02-06
"United Airlines, Lufthansa",NYC,RUH,17h 10m ,2 stops ,"3,594 SAR ",2022-02-06
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,606 SAR ",2022-02-06
Emirates,NYC,RUH,18h 30m ,2 stops ,"3,756 SAR ",2022-02-06
Emirates,NYC,RUH,19h 25m ,2 stops ,"3,756 SAR ",2022-02-06
KLM,NYC,RUH,19h 20m ,2 stops ,"3,809 SAR ",2022-02-06
KLM,NYC,RUH,19h 50m ,2 stops ,"3,812 SAR ",2022-02-06
KLM,NYC,RUH,18h 50m ,2 stops ,"3,828 SAR ",2022-02-06
Air France,NYC,RUH,18h 50m ,2 stops ,"3,828 SAR ",2022-02-06
KLM,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",2022-02-06
KLM,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",2022-02-06
Air France,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",2022-02-06
Air France,NYC,RUH,19h 50m ,2 stops ,"3,828 SAR ",2022-02-06
KLM,NYC,RUH,19h 20m ,2 stops ,"3,840 SAR ",2022-02-06
KLM,NYC,RUH,19h 20m ,2 stops ,"3,840 SAR ",2022-02-06
KLM,NYC,RUH,17h 20m ,2 stops ,"3,927 SAR ",2022-02-06
"Virgin Atlantic, SAUDIA",NYC,RUH,16h 14m ,1 stop ,"7,484 SAR ",2022-02-06
British Airways,NYC,RUH,15h 35m ,1 stop ,"7,632 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,15h 35m ,1 stop ,"7,633 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,17h 15m ,1 stop ,"7,633 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,17h 55m ,1 stop ,"7,633 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,18h 05m ,1 stop ,"7,633 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,18h 35m ,1 stop ,"7,633 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,19h 25m ,1 stop ,"7,633 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,19h 55m ,1 stop ,"7,633 SAR ",2022-02-06
British Airways,NYC,RUH,17h 15m ,1 stop ,"7,656 SAR ",2022-02-06
British Airways,NYC,RUH,17h 55m ,1 stop ,"7,656 SAR ",2022-02-06
British Airways,NYC,RUH,18h 05m ,1 stop ,"7,656 SAR ",2022-02-06
British Airways,NYC,RUH,18h 35m ,1 stop ,"7,656 SAR ",2022-02-06
British Airways,NYC,RUH,19h 25m ,1 stop ,"7,656 SAR ",2022-02-06
British Airways,NYC,RUH,19h 55m ,1 stop ,"7,656 SAR ",2022-02-06
Multiple Airlines,NYC,RUH,34h 30m ,3 stops ,"1,897 SAR ",2022-02-06
"TAP AIR PORTUGAL, flynas",NYC,RUH,20h 20m ,3 stops ,"2,693 SAR ",2022-02-06
Qatar Airways,NYC,RUH,18h 25m ,2 stops ,"5,543 SAR ",2022-02-06
"Turkish Airlines, AnadoluJet",NYC,RUH,19h 25m ,1 stop ,"5,846 SAR ",2022-02-06
"American Airlines, British Airways",NYC,RUH,19h 50m ,2 stops ,"7,650 SAR ",2022-02-06
Multiple Airlines,NYC,RUH,17h 10m ,2 stops ,"17,375 SAR ",2022-02-06
"United Airlines, British Airways",NYC,RUH,16h 50m ,1 stop ,"17,903 SAR ",2022-02-06
"United Airlines, British Airways",NYC,RUH,17h 50m ,1 stop ,"17,903 SAR ",2022-02-06
"United Airlines, British Airways",NYC,RUH,20h 05m ,1 stop ,"17,903 SAR ",2022-02-06
"Air France, SAUDIA",NYC,RUH,14h 45m ,1 stop ,"73,152 SAR ",2022-02-06
"Air France, SAUDIA",NYC,RUH,15h 45m ,1 stop ,"73,152 SAR ",2022-02-06
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,173 SAR ",2022-02-07
Etihad Airways,NYC,RUH,15h 45m ,1 stop ,"2,078 SAR ",2022-02-07
Etihad Airways,NYC,RUH,21h 55m ,1 stop ,"2,078 SAR ",2022-02-07
Egypt Air,NYC,RUH,18h 40m ,1 stop ,"2,128 SAR ",2022-02-07
Qatar Airways,NYC,RUH,20h 15m ,1 stop ,"2,519 SAR ",2022-02-07
Qatar Airways,NYC,RUH,21h 10m ,1 stop ,"2,519 SAR ",2022-02-07
Turkish Airlines,NYC,RUH,16h 40m ,1 stop ,"2,944 SAR ",2022-02-07
Turkish Airlines,NYC,RUH,22h 15m ,1 stop ,"2,944 SAR ",2022-02-07
"Finnair, SAUDIA",NYC,RUH,18h 00m ,1 stop ,"3,014 SAR ",2022-02-07
"American Airlines, Qatar Airways",NYC,RUH,20h 15m ,1 stop ,"3,074 SAR ",2022-02-07
"American Airlines, Qatar Airways",NYC,RUH,21h 10m ,1 stop ,"3,074 SAR ",2022-02-07
SAUDIA,NYC,RUH,15h 40m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,16h 35m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,17h 40m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,18h 35m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,19h 40m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,20h 35m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,21h 40m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,22h 35m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,23h 35m ,1 stop ,"3,427 SAR ",2022-02-07
SAUDIA,NYC,RUH,24h 35m ,1 stop ,"3,427 SAR ",2022-02-07
Lufthansa,NYC,RUH,17h 35m ,1 stop ,"3,490 SAR ",2022-02-07
Lufthansa,NYC,RUH,19h 55m ,1 stop ,"3,490 SAR ",2022-02-07
Lufthansa,NYC,RUH,16h 10m ,1 stop ,"3,509 SAR ",2022-02-07
"United Airlines, Lufthansa",NYC,RUH,16h 10m ,1 stop ,"3,557 SAR ",2022-02-07
"United Airlines, Lufthansa",NYC,RUH,17h 35m ,1 stop ,"3,557 SAR ",2022-02-07
"United Airlines, Lufthansa",NYC,RUH,19h 55m ,1 stop ,"3,557 SAR ",2022-02-07
Air France,NYC,RUH,14h 45m ,1 stop ,"3,758 SAR ",2022-02-07
Air France,NYC,RUH,15h 45m ,1 stop ,"3,758 SAR ",2022-02-07
Air France,NYC,RUH,16h 45m ,1 stop ,"3,758 SAR ",2022-02-07
Air France,NYC,RUH,17h 45m ,1 stop ,"3,758 SAR ",2022-02-07
Air France,NYC,RUH,18h 45m ,1 stop ,"3,758 SAR ",2022-02-07
Emirates,NYC,RUH,18h 30m ,1 stop ,"3,790 SAR ",2022-02-07
Emirates,NYC,RUH,20h 05m ,1 stop ,"3,756 SAR ",2022-02-07
Emirates,NYC,RUH,24h 10m ,1 stop ,"3,756 SAR ",2022-02-07
Emirates,NYC,RUH,19h 25m ,1 stop ,"3,790 SAR ",2022-02-07
Emirates,NYC,RUH,24h 05m ,1 stop ,"3,790 SAR ",2022-02-07
Emirates,NYC,RUH,24h 55m ,1 stop ,"3,790 SAR ",2022-02-07
Emirates,NYC,RUH,25h 00m ,1 stop ,"3,790 SAR ",2022-02-07
"Air France, British Airways",NYC,RUH,16h 50m ,1 stop ,"3,959 SAR ",2022-02-07
"Air France, SAUDIA",NYC,RUH,16h 45m ,1 stop ,"4,048 SAR ",2022-02-07
"Air France, SAUDIA",NYC,RUH,17h 45m ,1 stop ,"4,048 SAR ",2022-02-07
"Emirates, flynas",NYC,RUH,17h 45m ,1 stop ,"4,369 SAR ",2022-02-07
"Finnair, SAUDIA",NYC,RUH,16h 35m ,1 stop ,"4,987 SAR ",2022-02-07
"Royal Air Maroc, Egypt Air",NYC,RUH,17h 15m ,2 stops ,"2,463 SAR ",2022-02-07
"Royal Air Maroc, flynas",NYC,RUH,22h 25m ,2 stops ,"2,106 SAR ",2022-02-07
"Finnair, Egypt Air",NYC,RUH,22h 40m ,2 stops ,"2,317 SAR ",2022-02-07
Multiple Airlines,NYC,RUH,21h 20m ,2 stops ,"2,508 SAR ",2022-02-07
"Egypt Air, flyadeal",NYC,RUH,19h 05m ,2 stops ,"2,615 SAR ",2022-02-07
"Egypt Air, flynas",NYC,RUH,21h 05m ,2 stops ,"2,630 SAR ",2022-02-07
"Egypt Air, flynas",NYC,RUH,18h 35m ,2 stops ,"2,675 SAR ",2022-02-07
Qatar Airways,NYC,RUH,24h 11m ,2 stops ,"2,949 SAR ",2022-02-07
"Egypt Air, Gulf Air",NYC,RUH,18h 10m ,2 stops ,"2,959 SAR ",2022-02-07
"Emirates, Egypt Air",NYC,RUH,20h 40m ,2 stops ,"3,015 SAR ",2022-02-07
Qatar Airways,NYC,RUH,23h 40m ,2 stops ,"3,185 SAR ",2022-02-07
"Finnair, Royal Jordanian",NYC,RUH,21h 10m ,2 stops ,"3,239 SAR ",2022-02-07
"JetBlue, Qatar Airways",NYC,RUH,21h 50m ,2 stops ,"3,279 SAR ",2022-02-07
Qatar Airways,NYC,RUH,23h 10m ,2 stops ,"3,298 SAR ",2022-02-07
Qatar Airways,NYC,RUH,24h 54m ,2 stops ,"3,298 SAR ",2022-02-07
Air Canada,NYC,RUH,20h 00m ,2 stops ,"3,401 SAR ",2022-02-07
Air Canada,NYC,RUH,20h 10m ,2 stops ,"3,401 SAR ",2022-02-07
Air Canada,NYC,RUH,21h 14m ,2 stops ,"3,401 SAR ",2022-02-07
Air Canada,NYC,RUH,23h 00m ,2 stops ,"3,401 SAR ",2022-02-07
Air Canada,NYC,RUH,25h 00m ,2 stops ,"3,401 SAR ",2022-02-07
Air Canada,NYC,RUH,25h 00m ,2 stops ,"3,401 SAR ",2022-02-07
Air Canada,NYC,RUH,21h 40m ,2 stops ,"3,408 SAR ",2022-02-07
Air Canada,NYC,RUH,22h 40m ,2 stops ,"3,408 SAR ",2022-02-07
Air Canada,NYC,RUH,23h 25m ,2 stops ,"3,408 SAR ",2022-02-07
Air Canada,NYC,RUH,24h 35m ,2 stops ,"3,408 SAR ",2022-02-07
Air Canada,NYC,RUH,17h 05m ,2 stops ,"3,422 SAR ",2022-02-07
Air Canada,NYC,RUH,17h 15m ,2 stops ,"3,422 SAR ",2022-02-07
Air Canada,NYC,RUH,18h 05m ,2 stops ,"3,422 SAR ",2022-02-07
Air Canada,NYC,RUH,19h 05m ,2 stops ,"3,422 SAR ",2022-02-07
SAUDIA,NYC,RUH,18h 55m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,19h 25m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,20h 05m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,21h 05m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,21h 05m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,21h 20m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,21h 20m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,22h 05m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,22h 05m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,22h 35m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,22h 35m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,24h 10m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,24h 20m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,24h 20m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,24h 20m ,2 stops ,"3,446 SAR ",2022-02-07
"Air France, Lufthansa",NYC,RUH,19h 25m ,2 stops ,"3,451 SAR ",2022-02-07
SWISS,NYC,RUH,17h 30m ,2 stops ,"3,467 SAR ",2022-02-07
SAUDIA,NYC,RUH,19h 20m ,2 stops ,"3,475 SAR ",2022-02-07
SAUDIA,NYC,RUH,21h 50m ,2 stops ,"3,475 SAR ",2022-02-07
SWISS,NYC,RUH,17h 00m ,2 stops ,"3,487 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 25m ,2 stops ,"3,500 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 00m ,2 stops ,"3,514 SAR ",2022-02-07
Lufthansa,NYC,RUH,17h 00m ,2 stops ,"3,515 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 35m ,2 stops ,"3,519 SAR ",2022-02-07
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,520 SAR ",2022-02-07
SWISS,NYC,RUH,18h 05m ,2 stops ,"3,522 SAR ",2022-02-07
Lufthansa,NYC,RUH,17h 10m ,2 stops ,"3,532 SAR ",2022-02-07
Lufthansa,NYC,RUH,16h 55m ,2 stops ,"3,540 SAR ",2022-02-07
Lufthansa,NYC,RUH,18h 05m ,2 stops ,"3,553 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,20h 00m ,2 stops ,"3,557 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,20h 10m ,2 stops ,"3,557 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,17h 05m ,2 stops ,"3,578 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,17h 15m ,2 stops ,"3,578 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,18h 05m ,2 stops ,"3,578 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,19h 05m ,2 stops ,"3,578 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,20h 15m ,2 stops ,"3,578 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,21h 45m ,2 stops ,"3,578 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,21h 45m ,2 stops ,"3,578 SAR ",2022-02-07
"United Airlines, Lufthansa",NYC,RUH,17h 10m ,2 stops ,"3,594 SAR ",2022-02-07
Lufthansa,NYC,RUH,17h 30m ,2 stops ,"3,606 SAR ",2022-02-07
Emirates,NYC,RUH,18h 30m ,2 stops ,"3,756 SAR ",2022-02-07
"Virgin Atlantic, SAUDIA",NYC,RUH,16h 14m ,1 stop ,"7,484 SAR ",2022-02-07
British Airways,NYC,RUH,15h 35m ,1 stop ,"7,632 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,15h 35m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,17h 15m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,17h 55m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,18h 05m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,18h 35m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,19h 25m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,19h 55m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,20h 10m ,1 stop ,"7,633 SAR ",2022-02-07
"American Airlines, British Airways",NYC,RUH,20h 20m ,1 stop ,"7,633 SAR ",2022-02-07
British Airways,NYC,RUH,17h 15m ,1 stop ,"7,656 SAR ",2022-02-07
British Airways,NYC,RUH,17h 55m ,1 stop ,"7,656 SAR ",2022-02-07
British Airways,NYC,RUH,18h 05m ,1 stop ,"7,656 SAR ",2022-02-07
British Airways,NYC,RUH,18h 35m ,1 stop ,"7,656 SAR ",2022-02-07
British Airways,NYC,RUH,19h 25m ,1 stop ,"7,656 SAR ",2022-02-07
British Airways,NYC,RUH,19h 55m ,1 stop ,"7,656 SAR ",2022-02-07
British Airways,NYC,RUH,20h 10m ,1 stop ,"7,656 SAR ",2022-02-07
British Airways,NYC,RUH,20h 20m ,1 stop ,"7,656 SAR ",2022-02-07
"Virgin Atlantic, Egypt Air",NYC,RUH,21h 40m ,2 stops ,"3,386 SAR ",2022-02-07
SAUDIA,NYC,RUH,24h 55m ,2 stops ,"3,446 SAR ",2022-02-07
SAUDIA,NYC,RUH,24h 55m ,2 stops ,"3,446 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,23h 00m ,2 stops ,"3,557 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,25h 00m ,2 stops ,"3,557 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,25h 00m ,2 stops ,"3,557 SAR ",2022-02-07
"Turkish Airlines, flynas",NYC,RUH,23h 40m ,2 stops ,"3,651 SAR ",2022-02-07
"Turkish Airlines, flynas",NYC,RUH,17h 30m ,2 stops ,"3,654 SAR ",2022-02-07
Emirates,NYC,RUH,19h 25m ,2 stops ,"3,756 SAR ",2022-02-07
Emirates,NYC,RUH,24h 05m ,2 stops ,"3,756 SAR ",2022-02-07
Emirates,NYC,RUH,24h 55m ,2 stops ,"3,756 SAR ",2022-02-07
Emirates,NYC,RUH,25h 00m ,2 stops ,"3,756 SAR ",2022-02-07
Air France,NYC,RUH,20h 05m ,2 stops ,"3,775 SAR ",2022-02-07
Air France,NYC,RUH,22h 00m ,2 stops ,"3,775 SAR ",2022-02-07
Air France,NYC,RUH,22h 45m ,2 stops ,"3,775 SAR ",2022-02-07
Air France,NYC,RUH,24h 00m ,2 stops ,"3,775 SAR ",2022-02-07
Air France,NYC,RUH,20h 20m ,2 stops ,"3,779 SAR ",2022-02-07
"Turkish Airlines, SAUDIA",NYC,RUH,17h 15m ,2 stops ,"3,883 SAR ",2022-02-07
Air France,NYC,RUH,22h 00m ,2 stops ,"3,891 SAR ",2022-02-07
Air France,NYC,RUH,22h 00m ,2 stops ,"3,891 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,21h 14m ,2 stops ,"4,150 SAR ",2022-02-07
"Air Canada, Lufthansa",NYC,RUH,21h 45m ,2 stops ,"4,171 SAR ",2022-02-07
Multiple Airlines,NYC,RUH,33h 40m ,3 stops ,"2,046 SAR ",2022-02-07
