Airline,Source,Destination,Duration,Total stops,Price,Date
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-03-06
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-03-06
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-03-06
"Aeroflot, Lufthansa",SVO,NYC,14h 05m ,1 stop ,"13,119 SAR ",2022-03-06
"KLM, Lufthansa",SVO,NYC,14h 05m ,1 stop ,"16,919 SAR ",2022-03-06
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,378 SAR ",2022-03-06
"Aeroflot, Air France",SVO,NYC,18h 30m ,2 stops ,"40,386 SAR ",2022-03-06
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-07
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-07
Delta,SVO,NYC,14h 25m ,1 stop ,"1,044 SAR ",2022-03-07
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-07
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-03-07
Delta,SVO,NYC,17h 25m ,1 stop ,"1,044 SAR ",2022-03-07
Delta,SVO,NYC,18h 10m ,1 stop ,"1,044 SAR ",2022-03-07
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-03-07
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-07
Air France,SVO,NYC,16h 05m ,1 stop ,"1,695 SAR ",2022-03-07
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-03-07
LOT,SVO,NYC,14h 10m ,1 stop ,"1,903 SAR ",2022-03-07
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-03-07
Delta,SVO,NYC,18h 35m ,2 stops ,"1,093 SAR ",2022-03-07
Delta,SVO,NYC,19h 36m ,2 stops ,"1,238 SAR ",2022-03-07
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-07
Air France,SVO,NYC,14h 45m ,1 stop ,"2,599 SAR ",2022-03-07
LOT,SVO,NYC,16h 35m ,1 stop ,"2,789 SAR ",2022-03-07
Multiple Airlines,SVO,NYC,18h 00m ,2 stops ,"1,647 SAR ",2022-03-07
Multiple Airlines,SVO,NYC,18h 00m ,2 stops ,"1,666 SAR ",2022-03-07
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-03-07
"Air France, Air Canada",SVO,NYC,18h 09m ,2 stops ,"6,145 SAR ",2022-03-07
Air France,SVO,NYC,17h 15m ,2 stops ,"6,203 SAR ",2022-03-07
KLM,SVO,NYC,16h 30m ,2 stops ,"6,240 SAR ",2022-03-07
Air France,SVO,NYC,19h 35m ,2 stops ,"6,264 SAR ",2022-03-07
KLM,SVO,NYC,18h 05m ,2 stops ,"6,286 SAR ",2022-03-07
KLM,SVO,NYC,18h 05m ,2 stops ,"6,286 SAR ",2022-03-07
Multiple Airlines,SVO,NYC,18h 35m ,2 stops ,"10,322 SAR ",2022-03-07
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-03-07
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-03-07
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-03-07
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-03-07
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,402 SAR ",2022-03-07
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-08
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-08
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-08
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-08
Delta,SVO,NYC,17h 25m ,1 stop ,"1,044 SAR ",2022-03-08
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-03-08
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-03-08
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-08
Delta,SVO,NYC,19h 30m ,1 stop ,"1,072 SAR ",2022-03-08
Delta,SVO,NYC,18h 10m ,1 stop ,"1,217 SAR ",2022-03-08
Delta,SVO,NYC,14h 25m ,1 stop ,"1,654 SAR ",2022-03-08
Air France,SVO,NYC,15h 50m ,1 stop ,"1,695 SAR ",2022-03-08
Air France,SVO,NYC,16h 05m ,1 stop ,"1,695 SAR ",2022-03-08
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-03-08
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-03-08
Delta,SVO,NYC,18h 35m ,2 stops ,"1,093 SAR ",2022-03-08
Delta,SVO,NYC,18h 36m ,2 stops ,"1,238 SAR ",2022-03-08
Delta,SVO,NYC,19h 36m ,2 stops ,"1,238 SAR ",2022-03-08
Delta,SVO,NYC,19h 36m ,2 stops ,"1,238 SAR ",2022-03-08
Delta,SVO,NYC,17h 08m ,2 stops ,"1,441 SAR ",2022-03-08
LOT,SVO,NYC,14h 10m ,1 stop ,"1,903 SAR ",2022-03-08
Air France,SVO,NYC,14h 45m ,1 stop ,"2,231 SAR ",2022-03-08
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-08
KLM,SVO,NYC,14h 30m ,1 stop ,"2,510 SAR ",2022-03-08
Delta,SVO,NYC,18h 53m ,2 stops ,"1,964 SAR ",2022-03-08
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-03-08
KLM,SVO,NYC,18h 10m ,1 stop ,"6,125 SAR ",2022-03-08
"Air France, Air Canada",SVO,NYC,18h 09m ,2 stops ,"6,145 SAR ",2022-03-08
KLM,SVO,NYC,15h 40m ,1 stop ,"6,148 SAR ",2022-03-08
KLM,SVO,NYC,17h 00m ,2 stops ,"6,196 SAR ",2022-03-08
Air France,SVO,NYC,17h 15m ,2 stops ,"6,203 SAR ",2022-03-08
KLM,SVO,NYC,17h 45m ,2 stops ,"6,242 SAR ",2022-03-08
KLM,SVO,NYC,17h 45m ,2 stops ,"6,242 SAR ",2022-03-08
Air France,SVO,NYC,16h 45m ,2 stops ,"6,308 SAR ",2022-03-08
Air France,SVO,NYC,19h 35m ,2 stops ,"6,308 SAR ",2022-03-08
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-03-08
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-03-08
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-03-08
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-03-08
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-09
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-09
Delta,SVO,NYC,14h 25m ,1 stop ,"1,044 SAR ",2022-03-09
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-09
Delta,SVO,NYC,17h 25m ,1 stop ,"1,044 SAR ",2022-03-09
Delta,SVO,NYC,18h 10m ,1 stop ,"1,044 SAR ",2022-03-09
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-03-09
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-03-09
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-09
Delta,SVO,NYC,19h 30m ,1 stop ,"1,072 SAR ",2022-03-09
Air France,SVO,NYC,16h 05m ,1 stop ,"1,695 SAR ",2022-03-09
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-03-09
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-03-09
Delta,SVO,NYC,18h 35m ,2 stops ,"1,093 SAR ",2022-03-09
KLM,SVO,NYC,18h 20m ,1 stop ,"1,734 SAR ",2022-03-09
LOT,SVO,NYC,14h 10m ,1 stop ,"1,964 SAR ",2022-03-09
Finnair,SVO,NYC,18h 15m ,1 stop ,"2,244 SAR ",2022-03-09
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-09
Qatar Airways,SVO,NYC,21h 45m ,1 stop ,"2,718 SAR ",2022-03-09
Air France,SVO,NYC,14h 45m ,1 stop ,"3,139 SAR ",2022-03-09
Delta,SVO,NYC,19h 36m ,2 stops ,"2,086 SAR ",2022-03-09
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-03-09
Delta,SVO,NYC,18h 53m ,2 stops ,"3,106 SAR ",2022-03-09
"Aeroflot, Icelandair",SVO,NYC,14h 50m ,2 stops ,"3,138 SAR ",2022-03-09
"Air France, Air Canada",SVO,NYC,18h 09m ,2 stops ,"6,141 SAR ",2022-03-09
Air France,SVO,NYC,17h 15m ,2 stops ,"6,199 SAR ",2022-03-09
Air France,SVO,NYC,16h 45m ,2 stops ,"6,304 SAR ",2022-03-09
Air France,SVO,NYC,19h 35m ,2 stops ,"6,304 SAR ",2022-03-09
"Aeroflot, KLM",SVO,NYC,14h 30m ,1 stop ,"6,420 SAR ",2022-03-09
"Aeroflot, KLM",SVO,NYC,18h 10m ,1 stop ,"6,420 SAR ",2022-03-09
"Aeroflot, KLM",SVO,NYC,16h 10m ,1 stop ,"6,479 SAR ",2022-03-09
"Aeroflot, United Airlines",SVO,NYC,16h 30m ,1 stop ,"10,206 SAR ",2022-03-09
"Aeroflot, United Airlines",SVO,NYC,18h 30m ,1 stop ,"10,206 SAR ",2022-03-09
Multiple Airlines,SVO,NYC,18h 35m ,2 stops ,"10,322 SAR ",2022-03-09
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-03-09
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-03-09
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-03-09
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-03-09
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,402 SAR ",2022-03-09
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-10
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-10
Delta,SVO,NYC,14h 25m ,1 stop ,"1,044 SAR ",2022-03-10
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-10
Delta,SVO,NYC,18h 10m ,1 stop ,"1,044 SAR ",2022-03-10
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-03-10
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-10
Delta,SVO,NYC,19h 30m ,1 stop ,"1,072 SAR ",2022-03-10
Delta,SVO,NYC,17h 25m ,1 stop ,"1,217 SAR ",2022-03-10
Delta,SVO,NYC,15h 40m ,1 stop ,"1,448 SAR ",2022-03-10
Air France,SVO,NYC,16h 05m ,1 stop ,"1,695 SAR ",2022-03-10
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-03-10
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-03-10
LOT,SVO,NYC,14h 15m ,1 stop ,"1,845 SAR ",2022-03-10
Delta,SVO,NYC,18h 36m ,2 stops ,"1,065 SAR ",2022-03-10
Delta,SVO,NYC,19h 36m ,2 stops ,"1,065 SAR ",2022-03-10
Delta,SVO,NYC,19h 36m ,2 stops ,"1,065 SAR ",2022-03-10
Delta,SVO,NYC,18h 28m ,2 stops ,"1,093 SAR ",2022-03-10
Delta,SVO,NYC,18h 35m ,2 stops ,"1,093 SAR ",2022-03-10
Delta,SVO,NYC,17h 08m ,2 stops ,"1,441 SAR ",2022-03-10
Finnair,SVO,NYC,16h 10m ,1 stop ,"2,244 SAR ",2022-03-10
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-10
LOT,SVO,NYC,16h 35m ,1 stop ,"2,789 SAR ",2022-03-10
LOT,SVO,NYC,16h 40m ,1 stop ,"2,789 SAR ",2022-03-10
Delta,SVO,NYC,18h 53m ,2 stops ,"1,964 SAR ",2022-03-10
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-03-10
"Aeroflot, Icelandair",SVO,NYC,14h 50m ,2 stops ,"3,238 SAR ",2022-03-10
"Aeroflot, Icelandair",SVO,NYC,14h 50m ,2 stops ,"3,238 SAR ",2022-03-10
Air France,SVO,NYC,14h 45m ,1 stop ,"5,872 SAR ",2022-03-10
"Air France, Air Canada",SVO,NYC,18h 09m ,2 stops ,"6,141 SAR ",2022-03-10
Air France,SVO,NYC,17h 15m ,2 stops ,"6,199 SAR ",2022-03-10
Air France,SVO,NYC,16h 45m ,2 stops ,"6,304 SAR ",2022-03-10
Air France,SVO,NYC,19h 35m ,2 stops ,"6,304 SAR ",2022-03-10
"Aeroflot, KLM",SVO,NYC,14h 30m ,1 stop ,"6,420 SAR ",2022-03-10
"Aeroflot, KLM",SVO,NYC,18h 10m ,1 stop ,"6,420 SAR ",2022-03-10
"Aeroflot, KLM",SVO,NYC,16h 10m ,1 stop ,"6,479 SAR ",2022-03-10
"Aeroflot, KLM",SVO,NYC,17h 00m ,2 stops ,"6,495 SAR ",2022-03-10
"Aeroflot, LOT",SVO,NYC,14h 10m ,1 stop ,"6,671 SAR ",2022-03-10
"KLM, Lufthansa",SVO,NYC,14h 05m ,1 stop ,"11,247 SAR ",2022-03-10
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-03-10
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-03-10
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-03-10
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-03-10
Multiple Airlines,SVO,NYC,19h 14m ,2 stops ,"16,891 SAR ",2022-03-10
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-11
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-11
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-11
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-11
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-03-11
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-03-11
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-11
Delta,SVO,NYC,19h 30m ,1 stop ,"1,072 SAR ",2022-03-11
Air France,SVO,NYC,15h 50m ,1 stop ,"1,695 SAR ",2022-03-11
Air France,SVO,NYC,16h 05m ,1 stop ,"1,695 SAR ",2022-03-11
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-03-11
Delta,SVO,NYC,18h 35m ,2 stops ,"1,093 SAR ",2022-03-11
Delta,SVO,NYC,18h 10m ,1 stop ,"1,654 SAR ",2022-03-11
KLM,SVO,NYC,18h 20m ,1 stop ,"1,734 SAR ",2022-03-11
Delta,SVO,NYC,14h 25m ,1 stop ,"1,944 SAR ",2022-03-11
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-11
LOT,SVO,NYC,13h 10m ,1 stop ,"2,456 SAR ",2022-03-11
Qatar Airways,SVO,NYC,21h 45m ,1 stop ,"2,718 SAR ",2022-03-11
Delta,SVO,NYC,17h 25m ,1 stop ,"2,847 SAR ",2022-03-11
Air France,SVO,NYC,14h 00m ,1 stop ,"3,139 SAR ",2022-03-11
"Aeroflot, Turkish Airlines",SVO,NYC,19h 05m ,2 stops ,"1,630 SAR ",2022-03-11
Delta,SVO,NYC,18h 53m ,2 stops ,"2,868 SAR ",2022-03-11
Delta,SVO,NYC,19h 36m ,2 stops ,"2,868 SAR ",2022-03-11
Finnair,SVO,NYC,17h 05m ,2 stops ,"3,009 SAR ",2022-03-11
Air France,SVO,NYC,14h 45m ,1 stop ,"4,646 SAR ",2022-03-11
Air France,SVO,NYC,17h 15m ,2 stops ,"6,199 SAR ",2022-03-11
Air France,SVO,NYC,19h 35m ,2 stops ,"6,260 SAR ",2022-03-11
"Aeroflot, KLM",SVO,NYC,14h 30m ,1 stop ,"6,420 SAR ",2022-03-11
"Aeroflot, KLM",SVO,NYC,18h 10m ,1 stop ,"6,420 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,18h 09m ,2 stops ,"6,457 SAR ",2022-03-11
"Aeroflot, KLM",SVO,NYC,16h 10m ,1 stop ,"6,479 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,18h 35m ,2 stops ,"10,322 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,18h 05m ,2 stops ,"10,379 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,19h 10m ,2 stops ,"10,392 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,17h 25m ,2 stops ,"10,393 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,17h 55m ,2 stops ,"10,410 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,18h 05m ,2 stops ,"10,522 SAR ",2022-03-11
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-03-11
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-03-11
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-03-11
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-03-11
"Air France, United Airlines",SVO,NYC,16h 35m ,2 stops ,"16,168 SAR ",2022-03-11
"Air France, United Airlines",SVO,NYC,19h 10m ,2 stops ,"17,103 SAR ",2022-03-11
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,402 SAR ",2022-03-11
"Aeroflot, Air France",SVO,NYC,18h 30m ,2 stops ,"40,410 SAR ",2022-03-11
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-12
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-12
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-12
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-03-12
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-12
Delta,SVO,NYC,19h 30m ,1 stop ,"1,072 SAR ",2022-03-12
Delta,SVO,NYC,17h 25m ,1 stop ,"1,217 SAR ",2022-03-12
Delta,SVO,NYC,18h 10m ,1 stop ,"1,217 SAR ",2022-03-12
Delta,SVO,NYC,14h 25m ,1 stop ,"1,654 SAR ",2022-03-12
Delta,SVO,NYC,15h 40m ,1 stop ,"1,682 SAR ",2022-03-12
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-03-12
LOT,SVO,NYC,14h 15m ,1 stop ,"1,845 SAR ",2022-03-12
Delta,SVO,NYC,18h 35m ,2 stops ,"1,266 SAR ",2022-03-12
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-12
LOT,SVO,NYC,13h 10m ,1 stop ,"2,456 SAR ",2022-03-12
LOT,SVO,NYC,13h 15m ,1 stop ,"2,456 SAR ",2022-03-12
Qatar Airways,SVO,NYC,21h 45m ,1 stop ,"2,718 SAR ",2022-03-12
Delta,SVO,NYC,18h 36m ,2 stops ,"1,964 SAR ",2022-03-12
Delta,SVO,NYC,17h 08m ,2 stops ,"2,868 SAR ",2022-03-12
Delta,SVO,NYC,18h 28m ,2 stops ,"2,897 SAR ",2022-03-12
"Aeroflot, Icelandair",SVO,NYC,14h 50m ,2 stops ,"3,238 SAR ",2022-03-12
"Aeroflot, Icelandair",SVO,NYC,14h 50m ,2 stops ,"3,238 SAR ",2022-03-12
Delta,SVO,NYC,18h 53m ,2 stops ,"4,378 SAR ",2022-03-12
Air France,SVO,NYC,15h 05m ,1 stop ,"4,646 SAR ",2022-03-12
Multiple Airlines,SVO,NYC,16h 25m ,2 stops ,"10,308 SAR ",2022-03-12
"Finnair, American Airlines",SVO,NYC,17h 05m ,2 stops ,"11,636 SAR ",2022-03-12
"Finnair, American Airlines",SVO,NYC,18h 02m ,2 stops ,"11,636 SAR ",2022-03-12
"Finnair, American Airlines",SVO,NYC,18h 14m ,2 stops ,"11,636 SAR ",2022-03-12
"Finnair, American Airlines",SVO,NYC,18h 18m ,2 stops ,"11,636 SAR ",2022-03-12
"Air France, United Airlines",SVO,NYC,16h 35m ,2 stops ,"16,168 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,14h 05m ,1 stop ,"16,919 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,18h 45m ,2 stops ,"30,808 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,16h 10m ,2 stops ,"31,005 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,16h 30m ,2 stops ,"31,005 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,18h 45m ,2 stops ,"31,005 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,18h 45m ,2 stops ,"31,005 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,17h 55m ,2 stops ,"31,036 SAR ",2022-03-12
"KLM, Lufthansa",SVO,NYC,17h 55m ,2 stops ,"31,089 SAR ",2022-03-12
Multiple Airlines,SVO,NYC,16h 10m ,2 stops ,"31,443 SAR ",2022-03-12
Multiple Airlines,SVO,NYC,16h 30m ,2 stops ,"31,443 SAR ",2022-03-12
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-13
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-13
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-13
Delta,SVO,NYC,14h 25m ,1 stop ,"1,044 SAR ",2022-03-13
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-13
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-03-13
Delta,SVO,NYC,17h 25m ,1 stop ,"1,044 SAR ",2022-03-13
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-13
Delta,SVO,NYC,19h 30m ,1 stop ,"1,072 SAR ",2022-03-13
Delta,SVO,NYC,19h 30m ,1 stop ,"1,420 SAR ",2022-03-13
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-03-13
LOT,SVO,NYC,14h 15m ,1 stop ,"1,845 SAR ",2022-03-13
Delta,SVO,NYC,19h 33m ,2 stops ,"1,065 SAR ",2022-03-13
Delta,SVO,NYC,17h 36m ,2 stops ,"1,441 SAR ",2022-03-13
Delta,SVO,NYC,18h 36m ,2 stops ,"1,441 SAR ",2022-03-13
Delta,SVO,NYC,18h 56m ,2 stops ,"1,469 SAR ",2022-03-13
Delta,SVO,NYC,19h 11m ,2 stops ,"1,567 SAR ",2022-03-13
Delta,SVO,NYC,18h 10m ,1 stop ,"1,944 SAR ",2022-03-13
Finnair,SVO,NYC,18h 15m ,1 stop ,"2,244 SAR ",2022-03-13
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-13
LOT,SVO,NYC,16h 35m ,1 stop ,"2,789 SAR ",2022-03-13
LOT,SVO,NYC,16h 40m ,1 stop ,"2,789 SAR ",2022-03-13
Delta,SVO,NYC,19h 33m ,2 stops ,"1,675 SAR ",2022-03-13
Delta,SVO,NYC,19h 26m ,2 stops ,"2,172 SAR ",2022-03-13
Delta,SVO,NYC,19h 33m ,2 stops ,"2,868 SAR ",2022-03-13
Delta,SVO,NYC,19h 28m ,2 stops ,"3,093 SAR ",2022-03-13
"Aeroflot, Icelandair",SVO,NYC,15h 50m ,2 stops ,"3,223 SAR ",2022-03-13
Finnair,SVO,NYC,16h 25m ,2 stops ,"3,856 SAR ",2022-03-13
Delta,SVO,NYC,18h 44m ,2 stops ,"5,589 SAR ",2022-03-13
Air France,SVO,NYC,15h 05m ,1 stop ,"5,872 SAR ",2022-03-13
"Aeroflot, KLM",SVO,NYC,14h 30m ,1 stop ,"6,420 SAR ",2022-03-13
"Aeroflot, KLM",SVO,NYC,18h 10m ,1 stop ,"6,420 SAR ",2022-03-13
"Aeroflot, KLM",SVO,NYC,16h 10m ,1 stop ,"6,479 SAR ",2022-03-13
"Aeroflot, LOT",SVO,NYC,14h 10m ,1 stop ,"6,671 SAR ",2022-03-13
"Aeroflot, LOT",SVO,NYC,14h 15m ,1 stop ,"6,671 SAR ",2022-03-13
"Finnair, American Airlines",SVO,NYC,17h 02m ,2 stops ,"11,636 SAR ",2022-03-13
"Finnair, American Airlines",SVO,NYC,17h 14m ,2 stops ,"11,636 SAR ",2022-03-13
"Finnair, American Airlines",SVO,NYC,17h 18m ,2 stops ,"11,636 SAR ",2022-03-13
Multiple Airlines,SVO,NYC,16h 25m ,2 stops ,"18,026 SAR ",2022-03-13
Multiple Airlines,SVO,NYC,17h 00m ,2 stops ,"40,402 SAR ",2022-03-13
"Aeroflot, Air France",SVO,NYC,18h 30m ,2 stops ,"40,410 SAR ",2022-03-13
Aeroflot,SVO,NYC,10h 15m ,nonstop ,994 SAR ,2022-03-14
Aeroflot,SVO,NYC,10h 15m ,nonstop ,927 SAR ,2022-03-14
Delta,SVO,NYC,15h 10m ,1 stop ,"1,044 SAR ",2022-03-14
Delta,SVO,NYC,17h 25m ,1 stop ,"1,044 SAR ",2022-03-14
Delta,SVO,NYC,18h 10m ,1 stop ,"1,044 SAR ",2022-03-14
Delta,SVO,NYC,19h 30m ,1 stop ,"1,044 SAR ",2022-03-14
Delta,SVO,NYC,15h 40m ,1 stop ,"1,072 SAR ",2022-03-14
Delta,SVO,NYC,18h 20m ,1 stop ,"1,072 SAR ",2022-03-14
Delta,SVO,NYC,19h 30m ,1 stop ,"1,072 SAR ",2022-03-14
Delta,SVO,NYC,14h 25m ,1 stop ,"1,217 SAR ",2022-03-14
Air France,SVO,NYC,16h 05m ,1 stop ,"1,696 SAR ",2022-03-14
Air France,SVO,NYC,14h 00m ,1 stop ,"1,705 SAR ",2022-03-14
LOT,SVO,NYC,14h 10m ,1 stop ,"1,845 SAR ",2022-03-14
Delta,SVO,NYC,18h 56m ,2 stops ,"1,093 SAR ",2022-03-14
Delta,SVO,NYC,19h 13m ,2 stops ,"1,093 SAR ",2022-03-14
KLM,SVO,NYC,18h 20m ,1 stop ,"1,734 SAR ",2022-03-14
Finnair,SVO,NYC,13h 10m ,1 stop ,"2,286 SAR ",2022-03-14
Qatar Airways,SVO,NYC,21h 45m ,1 stop ,"2,718 SAR ",2022-03-14
LOT,SVO,NYC,16h 35m ,1 stop ,"2,789 SAR ",2022-03-14
Multiple Airlines,SVO,NYC,18h 00m ,2 stops ,"1,579 SAR ",2022-03-14
Delta,SVO,NYC,17h 36m ,2 stops ,"1,675 SAR ",2022-03-14
Delta,SVO,NYC,18h 36m ,2 stops ,"1,675 SAR ",2022-03-14
Delta,SVO,NYC,19h 33m ,2 stops ,"1,675 SAR ",2022-03-14
Delta,SVO,NYC,19h 33m ,2 stops ,"1,675 SAR ",2022-03-14
Delta,SVO,NYC,19h 37m ,2 stops ,"1,675 SAR ",2022-03-14
Multiple Airlines,SVO,NYC,18h 00m ,2 stops ,"1,691 SAR ",2022-03-14
