Airline,Source,Destination,Duration,Total stops,Price,Date
Air Canada,NYC,PAR,12h 05m ,1 stop ,"1,551 SAR ",2022-03-17
Air Canada,NYC,PAR,13h 15m ,1 stop ,"1,551 SAR ",2022-03-17
Delta,NYC,PAR,12h 05m ,1 stop ,"1,557 SAR ",2022-03-17
Delta,NYC,PAR,12h 25m ,1 stop ,"1,557 SAR ",2022-03-17
SWISS,NYC,PAR,9h 45m ,1 stop ,"1,583 SAR ",2022-03-17
SWISS,NYC,PAR,10h 40m ,1 stop ,"1,583 SAR ",2022-03-17
American Airlines,NYC,PAR,10h 55m ,1 stop ,"1,592 SAR ",2022-03-17
Iberia,NYC,PAR,10h 55m ,1 stop ,"1,599 SAR ",2022-03-17
Lufthansa,NYC,PAR,11h 00m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,10h 05m ,1 stop ,"1,612 SAR ",2022-03-17
Air France,NYC,PAR,10h 10m ,1 stop ,"1,615 SAR ",2022-03-17
Air France,NYC,PAR,11h 45m ,1 stop ,"1,615 SAR ",2022-03-17
American Airlines,NYC,PAR,9h 35m ,1 stop ,"1,621 SAR ",2022-03-17
American Airlines,NYC,PAR,10h 05m ,1 stop ,"1,621 SAR ",2022-03-17
American Airlines,NYC,PAR,10h 10m ,1 stop ,"1,621 SAR ",2022-03-17
American Airlines,NYC,PAR,10h 20m ,1 stop ,"1,621 SAR ",2022-03-17
American Airlines,NYC,PAR,10h 30m ,1 stop ,"1,621 SAR ",2022-03-17
American Airlines,NYC,PAR,11h 10m ,1 stop ,"1,621 SAR ",2022-03-17
British Airways,NYC,PAR,9h 35m ,1 stop ,"1,627 SAR ",2022-03-17
Delta,NYC,PAR,9h 40m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,10h 15m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,10h 15m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,10h 20m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,11h 05m ,1 stop ,"1,630 SAR ",2022-03-17
KLM,NYC,PAR,10h 20m ,1 stop ,"1,636 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,10h 24m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,10h 50m ,1 stop ,"1,639 SAR ",2022-03-17
Lufthansa,NYC,PAR,10h 10m ,1 stop ,"1,659 SAR ",2022-03-17
"Neos Air, easyJet",NYC,PAR,14h 50m ,1 stop ,"1,349 SAR ",2022-03-17
"SWISS, easyJet",NYC,PAR,11h 35m ,1 stop ,"1,414 SAR ",2022-03-17
TAP AIR PORTUGAL,NYC,PAR,17h 05m ,1 stop ,"1,504 SAR ",2022-03-17
TAP AIR PORTUGAL,NYC,PAR,17h 05m ,1 stop ,"1,504 SAR ",2022-03-17
TAP AIR PORTUGAL,NYC,PAR,20h 00m ,1 stop ,"1,504 SAR ",2022-03-17
Air Canada,NYC,PAR,16h 50m ,1 stop ,"1,530 SAR ",2022-03-17
Air Canada,NYC,PAR,16h 50m ,1 stop ,"1,530 SAR ",2022-03-17
Air Canada,NYC,PAR,19h 05m ,1 stop ,"1,530 SAR ",2022-03-17
Air Canada,NYC,PAR,19h 29m ,1 stop ,"1,530 SAR ",2022-03-17
United Airlines,NYC,PAR,14h 35m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,14h 40m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,15h 31m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,15h 45m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,16h 10m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,16h 40m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,17h 27m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,17h 37m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,17h 40m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,18h 40m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,19h 50m ,1 stop ,"1,546 SAR ",2022-03-17
United Airlines,NYC,PAR,20h 40m ,1 stop ,"1,546 SAR ",2022-03-17
Air Canada,NYC,PAR,14h 40m ,1 stop ,"1,551 SAR ",2022-03-17
Air Canada,NYC,PAR,14h 45m ,1 stop ,"1,551 SAR ",2022-03-17
Air Canada,NYC,PAR,15h 40m ,1 stop ,"1,551 SAR ",2022-03-17
Delta,NYC,PAR,14h 00m ,1 stop ,"1,557 SAR ",2022-03-17
Delta,NYC,PAR,14h 20m ,1 stop ,"1,557 SAR ",2022-03-17
Delta,NYC,PAR,14h 45m ,1 stop ,"1,557 SAR ",2022-03-17
"Austrian Airlines, Ryanair",NYC,PAR,15h 15m ,1 stop ,"1,565 SAR ",2022-03-17
SWISS,NYC,PAR,13h 25m ,1 stop ,"1,583 SAR ",2022-03-17
SWISS,NYC,PAR,14h 00m ,1 stop ,"1,583 SAR ",2022-03-17
SWISS,NYC,PAR,14h 55m ,1 stop ,"1,583 SAR ",2022-03-17
SWISS,NYC,PAR,15h 10m ,1 stop ,"1,583 SAR ",2022-03-17
SWISS,NYC,PAR,16h 05m ,1 stop ,"1,583 SAR ",2022-03-17
SWISS,NYC,PAR,17h 40m ,1 stop ,"1,583 SAR ",2022-03-17
SWISS,NYC,PAR,18h 50m ,1 stop ,"1,583 SAR ",2022-03-17
Iberia,NYC,PAR,13h 00m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,13h 40m ,1 stop ,"1,599 SAR ",2022-03-17
American Airlines,NYC,PAR,13h 40m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,15h 45m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,15h 45m ,1 stop ,"1,599 SAR ",2022-03-17
American Airlines,NYC,PAR,15h 45m ,1 stop ,"1,599 SAR ",2022-03-17
American Airlines,NYC,PAR,15h 45m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,17h 10m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,17h 50m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,19h 05m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,19h 15m ,1 stop ,"1,599 SAR ",2022-03-17
Iberia,NYC,PAR,20h 05m ,1 stop ,"1,599 SAR ",2022-03-17
Lufthansa,NYC,PAR,12h 15m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,14h 30m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,15h 35m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,16h 25m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,17h 50m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,18h 25m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,19h 45m ,1 stop ,"1,607 SAR ",2022-03-17
Lufthansa,NYC,PAR,20h 10m ,1 stop ,"1,607 SAR ",2022-03-17
United Airlines,NYC,PAR,14h 55m ,1 stop ,"1,611 SAR ",2022-03-17
United Airlines,NYC,PAR,17h 40m ,1 stop ,"1,611 SAR ",2022-03-17
Lufthansa,NYC,PAR,17h 05m ,1 stop ,"1,615 SAR ",2022-03-17
Lufthansa,NYC,PAR,20h 25m ,1 stop ,"1,615 SAR ",2022-03-17
American Airlines,NYC,PAR,11h 45m ,1 stop ,"1,621 SAR ",2022-03-17
American Airlines,NYC,PAR,11h 55m ,1 stop ,"1,621 SAR ",2022-03-17
American Airlines,NYC,PAR,12h 05m ,1 stop ,"1,621 SAR ",2022-03-17
British Airways,NYC,PAR,12h 10m ,1 stop ,"1,627 SAR ",2022-03-17
British Airways,NYC,PAR,12h 30m ,1 stop ,"1,627 SAR ",2022-03-17
British Airways,NYC,PAR,12h 35m ,1 stop ,"1,627 SAR ",2022-03-17
American Airlines,NYC,PAR,12h 40m ,1 stop ,"1,627 SAR ",2022-03-17
American Airlines,NYC,PAR,13h 55m ,1 stop ,"1,627 SAR ",2022-03-17
American Airlines,NYC,PAR,14h 00m ,1 stop ,"1,627 SAR ",2022-03-17
American Airlines,NYC,PAR,14h 20m ,1 stop ,"1,627 SAR ",2022-03-17
American Airlines,NYC,PAR,14h 30m ,1 stop ,"1,627 SAR ",2022-03-17
American Airlines,NYC,PAR,14h 40m ,1 stop ,"1,627 SAR ",2022-03-17
American Airlines,NYC,PAR,16h 45m ,1 stop ,"1,627 SAR ",2022-03-17
Delta,NYC,PAR,12h 10m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,12h 25m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,12h 40m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,13h 05m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,13h 15m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,13h 45m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,14h 20m ,1 stop ,"1,630 SAR ",2022-03-17
Delta,NYC,PAR,14h 40m ,1 stop ,"1,630 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,11h 25m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,12h 49m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,13h 50m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,16h 04m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,16h 55m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,17h 05m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,18h 25m ,1 stop ,"1,639 SAR ",2022-03-17
Virgin Atlantic,NYC,PAR,18h 54m ,1 stop ,"1,639 SAR ",2022-03-17
Austrian Airlines,NYC,PAR,14h 55m ,1 stop ,"1,643 SAR ",2022-03-17
Austrian Airlines,NYC,PAR,17h 00m ,1 stop ,"1,643 SAR ",2022-03-17
Austrian Airlines,NYC,PAR,19h 20m ,1 stop ,"1,643 SAR ",2022-03-17
Air France,NYC,PAR,11h 50m ,1 stop ,"1,654 SAR ",2022-03-17
Delta,NYC,PAR,11h 40m ,1 stop ,"1,655 SAR ",2022-03-17
Delta,NYC,PAR,12h 20m ,1 stop ,"1,655 SAR ",2022-03-17
Delta,NYC,PAR,12h 30m ,1 stop ,"1,655 SAR ",2022-03-17
Delta,NYC,PAR,12h 40m ,1 stop ,"1,655 SAR ",2022-03-17
Delta,NYC,PAR,12h 45m ,1 stop ,"1,655 SAR ",2022-03-17
Delta,NYC,PAR,13h 50m ,1 stop ,"1,655 SAR ",2022-03-17
Delta,NYC,PAR,14h 10m ,1 stop ,"1,655 SAR ",2022-03-17
Air France,NYC,PAR,11h 25m ,1 stop ,"1,660 SAR ",2022-03-17
Royal Air Maroc,NYC,PAR,13h 15m ,1 stop ,"1,663 SAR ",2022-03-17
Royal Air Maroc,NYC,PAR,14h 50m ,1 stop ,"1,663 SAR ",2022-03-17
Royal Air Maroc,NYC,PAR,15h 10m ,1 stop ,"1,663 SAR ",2022-03-17
Royal Air Maroc,NYC,PAR,17h 25m ,1 stop ,"1,663 SAR ",2022-03-17
Royal Air Maroc,NYC,PAR,19h 30m ,1 stop ,"1,663 SAR ",2022-03-17
Lufthansa,NYC,PAR,11h 35m ,1 stop ,"1,676 SAR ",2022-03-17
Lufthansa,NYC,PAR,12h 30m ,1 stop ,"1,676 SAR ",2022-03-17
Lufthansa,NYC,PAR,13h 15m ,1 stop ,"1,676 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,14h 15m ,1 stop ,"1,683 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,14h 30m ,1 stop ,"1,683 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,16h 10m ,1 stop ,"1,683 SAR ",2022-03-17
British Airways,NYC,PAR,13h 10m ,1 stop ,"1,692 SAR ",2022-03-17
British Airways,NYC,PAR,13h 45m ,1 stop ,"1,692 SAR ",2022-03-17
American Airlines,NYC,PAR,19h 21m ,1 stop ,"1,703 SAR ",2022-03-17
KLM,NYC,PAR,11h 10m ,1 stop ,"1,705 SAR ",2022-03-17
KLM,NYC,PAR,12h 25m ,1 stop ,"1,705 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,13h 20m ,1 stop ,"1,720 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,13h 50m ,1 stop ,"1,720 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,14h 20m ,1 stop ,"1,720 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,15h 45m ,1 stop ,"1,720 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,15h 50m ,1 stop ,"1,720 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,16h 10m ,1 stop ,"1,720 SAR ",2022-03-17
"American Airlines, Finnair",NYC,PAR,16h 50m ,1 stop ,"1,720 SAR ",2022-03-17
Finnair,NYC,PAR,12h 20m ,1 stop ,"1,770 SAR ",2022-03-17
Finnair,NYC,PAR,16h 35m ,1 stop ,"1,770 SAR ",2022-03-17
Aer Lingus,NYC,PAR,9h 35m ,1 stop ,"1,783 SAR ",2022-03-17
Aer Lingus,NYC,PAR,9h 40m ,1 stop ,"1,783 SAR ",2022-03-17
Aer Lingus,NYC,PAR,9h 55m ,1 stop ,"1,783 SAR ",2022-03-17
Icelandair,NYC,PAR,10h 30m ,1 stop ,"1,798 SAR ",2022-03-17
Icelandair,NYC,PAR,10h 35m ,1 stop ,"1,798 SAR ",2022-03-17
American Airlines,NYC,PAR,10h 55m ,1 stop ,"1,828 SAR ",2022-03-17
American Airlines,NYC,PAR,13h 00m ,1 stop ,"1,828 SAR ",2022-03-17
American Airlines,NYC,PAR,17h 50m ,1 stop ,"1,828 SAR ",2022-03-17
Air France,NYC,PAR,12h 20m ,1 stop ,"1,840 SAR ",2022-03-17
Air Canada,NYC,PAR,13h 35m ,1 stop ,"1,873 SAR ",2022-03-17
SWISS,NYC,PAR,11h 35m ,1 stop ,"1,891 SAR ",2022-03-17
SWISS,NYC,PAR,9h 45m ,1 stop ,"1,899 SAR ",2022-03-17
SWISS,NYC,PAR,11h 25m ,1 stop ,"1,899 SAR ",2022-03-17
Delta,NYC,PAR,11h 30m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,11h 50m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,12h 00m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,12h 05m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,12h 15m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,12h 40m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,12h 40m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,13h 10m ,1 stop ,"1,936 SAR ",2022-03-17
Delta,NYC,PAR,13h 55m ,1 stop ,"1,936 SAR ",2022-03-17
SAS,NYC,PAR,20h 40m ,1 stop ,"2,089 SAR ",2022-03-17
Turkish Airlines,NYC,PAR,15h 00m ,1 stop ,"2,225 SAR ",2022-03-17
Air France,NYC,PAR,7h 10m ,nonstop ,"1,539 SAR ",2022-03-19
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",2022-03-19
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",2022-03-19
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",2022-03-19
Air France,NYC,PAR,7h 20m ,nonstop ,"1,539 SAR ",2022-03-19
Lufthansa,NYC,PAR,7h 05m ,nonstop ,"1,541 SAR ",2022-03-19
American Airlines,NYC,PAR,7h 20m ,nonstop ,"1,541 SAR ",2022-03-19
Delta,NYC,PAR,7h 30m ,nonstop ,"1,541 SAR ",2022-03-19
Delta,NYC,PAR,7h 30m ,nonstop ,"1,541 SAR ",2022-03-19
United Airlines,NYC,PAR,7h 05m ,nonstop ,"1,546 SAR ",2022-03-19
JetBlue,NYC,PAR,7h 20m ,nonstop ,"1,821 SAR ",2022-03-19
Vueling,NYC,PAR,17h 10m ,1 stop ,"1,090 SAR ",2022-03-19
Vueling,NYC,PAR,13h 25m ,1 stop ,"1,266 SAR ",2022-03-19
SAS,NYC,PAR,11h 00m ,1 stop ,"1,315 SAR ",2022-03-19
TAP AIR PORTUGAL,NYC,PAR,10h 55m ,1 stop ,"1,504 SAR ",2022-03-19
French Bee,NYC,PAR,7h 10m ,nonstop ,895 SAR ,2022-03-20
Lufthansa,NYC,PAR,7h 05m ,nonstop ,"1,353 SAR ",2022-03-20
American Airlines,NYC,PAR,7h 20m ,nonstop ,"1,353 SAR ",2022-03-20
Delta,NYC,PAR,7h 20m ,nonstop ,"1,353 SAR ",2022-03-20
Air France,NYC,PAR,7h 10m ,nonstop ,"1,355 SAR ",2022-03-20
JetBlue,NYC,PAR,7h 20m ,nonstop ,"1,634 SAR ",2022-03-20
SAS,NYC,PAR,11h 00m ,1 stop ,"1,315 SAR ",2022-03-20
Air France,NYC,PAR,9h 15m ,1 stop ,"1,375 SAR ",2022-03-20
"LEVEL, Vueling",NYC,PAR,15h 50m ,1 stop ,"1,402 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 25m ,1 stop ,"1,405 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 55m ,1 stop ,"1,405 SAR ",2022-03-20
American Airlines,NYC,PAR,9h 35m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 05m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 10m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 20m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 30m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 30m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,11h 10m ,1 stop ,"1,433 SAR ",2022-03-20
KLM,NYC,PAR,9h 40m ,1 stop ,"1,448 SAR ",2022-03-20
"United Airlines, Lufthansa",NYC,PAR,10h 10m ,1 stop ,"1,497 SAR ",2022-03-20
Aer Lingus,NYC,PAR,9h 55m ,1 stop ,"2,595 SAR ",2022-03-20
Aer Lingus,NYC,PAR,9h 40m ,1 stop ,"2,617 SAR ",2022-03-20
KLM,NYC,PAR,10h 15m ,1 stop ,"3,300 SAR ",2022-03-20
La Compagnie,NYC,PAR,7h 20m ,nonstop ,"8,926 SAR ",2022-03-20
Vueling,NYC,PAR,13h 25m ,1 stop ,843 SAR ,2022-03-20
Vueling,NYC,PAR,17h 10m ,1 stop ,843 SAR ,2022-03-20
Vueling,NYC,PAR,15h 50m ,1 stop ,869 SAR ,2022-03-20
Vueling,NYC,PAR,31h 55m ,1 stop ,735 SAR ,2022-03-20
SAS,NYC,PAR,12h 25m ,1 stop ,"1,270 SAR ",2022-03-20
SAS,NYC,PAR,11h 00m ,1 stop ,"1,315 SAR ",2022-03-20
"Neos Air, easyJet",NYC,PAR,13h 05m ,1 stop ,"1,324 SAR ",2022-03-20
Air Canada,NYC,PAR,9h 55m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,10h 05m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,11h 50m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,12h 00m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,13h 04m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,14h 50m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,16h 50m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,16h 50m ,1 stop ,"1,352 SAR ",2022-03-20
Air Canada,NYC,PAR,19h 05m ,1 stop ,"1,352 SAR ",2022-03-20
Air France,NYC,PAR,12h 05m ,1 stop ,"1,355 SAR ",2022-03-20
United Airlines,NYC,PAR,10h 05m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,11h 09m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,11h 23m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,11h 40m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,12h 40m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,12h 41m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,12h 55m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,14h 25m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,14h 35m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,14h 40m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,15h 31m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,15h 45m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,16h 10m ,1 stop ,"1,358 SAR ",2022-03-20
United Airlines,NYC,PAR,16h 40m ,1 stop ,"1,358 SAR ",2022-03-20
Delta,NYC,PAR,9h 15m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,11h 15m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,11h 40m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,12h 00m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,12h 16m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,12h 30m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,12h 40m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,12h 40m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,13h 15m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,13h 55m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,14h 00m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,14h 10m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,14h 20m ,1 stop ,"1,370 SAR ",2022-03-20
Delta,NYC,PAR,14h 45m ,1 stop ,"1,370 SAR ",2022-03-20
Air Canada,NYC,PAR,10h 05m ,1 stop ,"1,373 SAR ",2022-03-20
Air Canada,NYC,PAR,10h 15m ,1 stop ,"1,373 SAR ",2022-03-20
Air Canada,NYC,PAR,11h 05m ,1 stop ,"1,373 SAR ",2022-03-20
Air Canada,NYC,PAR,12h 05m ,1 stop ,"1,373 SAR ",2022-03-20
Air Canada,NYC,PAR,14h 40m ,1 stop ,"1,373 SAR ",2022-03-20
Air Canada,NYC,PAR,14h 45m ,1 stop ,"1,373 SAR ",2022-03-20
Air Canada,NYC,PAR,15h 55m ,1 stop ,"1,373 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,10h 55m ,1 stop ,"1,392 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,12h 00m ,1 stop ,"1,392 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,12h 50m ,1 stop ,"1,392 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,13h 50m ,1 stop ,"1,392 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,15h 45m ,1 stop ,"1,392 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,15h 45m ,1 stop ,"1,392 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,17h 05m ,1 stop ,"1,392 SAR ",2022-03-20
TAP AIR PORTUGAL,NYC,PAR,17h 05m ,1 stop ,"1,392 SAR ",2022-03-20
SWISS,NYC,PAR,9h 45m ,1 stop ,"1,393 SAR ",2022-03-20
SWISS,NYC,PAR,10h 40m ,1 stop ,"1,393 SAR ",2022-03-20
SWISS,NYC,PAR,13h 25m ,1 stop ,"1,393 SAR ",2022-03-20
SWISS,NYC,PAR,14h 00m ,1 stop ,"1,393 SAR ",2022-03-20
SWISS,NYC,PAR,14h 55m ,1 stop ,"1,393 SAR ",2022-03-20
SWISS,NYC,PAR,15h 10m ,1 stop ,"1,393 SAR ",2022-03-20
SWISS,NYC,PAR,16h 05m ,1 stop ,"1,393 SAR ",2022-03-20
KLM,NYC,PAR,14h 05m ,1 stop ,"1,401 SAR ",2022-03-20
KLM,NYC,PAR,16h 45m ,1 stop ,"1,401 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 25m ,1 stop ,"1,405 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 55m ,1 stop ,"1,405 SAR ",2022-03-20
Iberia,NYC,PAR,10h 25m ,1 stop ,"1,411 SAR ",2022-03-20
"Finnair, Iberia",NYC,PAR,10h 25m ,1 stop ,"1,411 SAR ",2022-03-20
Iberia,NYC,PAR,10h 55m ,1 stop ,"1,411 SAR ",2022-03-20
Iberia,NYC,PAR,10h 55m ,1 stop ,"1,411 SAR ",2022-03-20
"Finnair, Iberia",NYC,PAR,10h 55m ,1 stop ,"1,411 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 55m ,1 stop ,"1,411 SAR ",2022-03-20
Iberia,NYC,PAR,12h 30m ,1 stop ,"1,411 SAR ",2022-03-20
"Finnair, Iberia",NYC,PAR,12h 30m ,1 stop ,"1,411 SAR ",2022-03-20
American Airlines,NYC,PAR,12h 30m ,1 stop ,"1,411 SAR ",2022-03-20
Iberia,NYC,PAR,13h 00m ,1 stop ,"1,411 SAR ",2022-03-20
American Airlines,NYC,PAR,13h 00m ,1 stop ,"1,411 SAR ",2022-03-20
Iberia,NYC,PAR,13h 55m ,1 stop ,"1,411 SAR ",2022-03-20
Iberia,NYC,PAR,15h 45m ,1 stop ,"1,411 SAR ",2022-03-20
"Finnair, Iberia",NYC,PAR,15h 45m ,1 stop ,"1,411 SAR ",2022-03-20
American Airlines,NYC,PAR,15h 45m ,1 stop ,"1,411 SAR ",2022-03-20
Iberia,NYC,PAR,15h 50m ,1 stop ,"1,411 SAR ",2022-03-20
"Finnair, Iberia",NYC,PAR,15h 50m ,1 stop ,"1,411 SAR ",2022-03-20
Lufthansa,NYC,PAR,11h 00m ,1 stop ,"1,417 SAR ",2022-03-20
Lufthansa,NYC,PAR,12h 15m ,1 stop ,"1,417 SAR ",2022-03-20
Lufthansa,NYC,PAR,14h 30m ,1 stop ,"1,417 SAR ",2022-03-20
Lufthansa,NYC,PAR,15h 35m ,1 stop ,"1,417 SAR ",2022-03-20
Lufthansa,NYC,PAR,16h 25m ,1 stop ,"1,417 SAR ",2022-03-20
Air France,NYC,PAR,10h 10m ,1 stop ,"1,423 SAR ",2022-03-20
Air France,NYC,PAR,11h 45m ,1 stop ,"1,423 SAR ",2022-03-20
American Airlines,NYC,PAR,9h 35m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 05m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 10m ,1 stop ,"1,433 SAR ",2022-03-20
American Airlines,NYC,PAR,10h 20m ,1 stop ,"1,433 SAR ",2022-03-20
