Airline,Source,Destination,Duration,Total stops,Price,Date
"Turkish Airlines, Nordwind Airlines",RUH,SVO,10h 50m ,1 stop ,"1,609 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,19h 45m ,3 stops ,"1,022 SAR ",2022-02-24
"Turkish Airlines, Aeroflot",RUH,SVO,12h 05m ,1 stop ,"1,902 SAR ",2022-02-24
"Turkish Airlines, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"1,902 SAR ",2022-02-24
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"2,016 SAR ",2022-02-24
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,322 SAR ",2022-02-24
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"1,981 SAR ",2022-02-24
KLM,RUH,SVO,16h 30m ,1 stop ,"2,295 SAR ",2022-02-24
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,322 SAR ",2022-02-24
"SAUDIA, Aeroflot",RUH,SVO,11h 20m ,1 stop ,"2,720 SAR ",2022-02-24
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,501 SAR ",2022-02-24
"KLM, Aeroflot",RUH,SVO,17h 50m ,1 stop ,"2,510 SAR ",2022-02-24
"KLM, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"2,584 SAR ",2022-02-24
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,620 SAR ",2022-02-24
"SAUDIA, Air France",RUH,SVO,13h 15m ,1 stop ,"2,751 SAR ",2022-02-24
"SAUDIA, Aeroflot",RUH,SVO,12h 45m ,1 stop ,"2,763 SAR ",2022-02-24
"SAUDIA, Aeroflot",RUH,SVO,17h 30m ,1 stop ,"2,736 SAR ",2022-02-24
"Air France, Aeroflot",RUH,SVO,13h 15m ,1 stop ,"3,308 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,16h 20m ,2 stops ,"1,604 SAR ",2022-02-24
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 45m ,2 stops ,"1,655 SAR ",2022-02-24
"Egypt Air, Aeroflot",RUH,SVO,14h 10m ,2 stops ,"1,792 SAR ",2022-02-24
"Egypt Air, Aeroflot",RUH,SVO,18h 35m ,2 stops ,"1,792 SAR ",2022-02-24
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"1,822 SAR ",2022-02-24
"Royal Jordanian, Aeroflot",RUH,SVO,15h 00m ,2 stops ,"1,873 SAR ",2022-02-24
"Turkish Airlines, KLM",RUH,SVO,19h 10m ,2 stops ,"1,936 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,16h 05m ,2 stops ,"2,009 SAR ",2022-02-24
"Royal Jordanian, Aeroflot",RUH,SVO,12h 05m ,2 stops ,"2,173 SAR ",2022-02-24
"Royal Jordanian, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,173 SAR ",2022-02-24
KLM,RUH,SVO,16h 30m ,2 stops ,"2,236 SAR ",2022-02-24
"Gulf Air, Aeroflot",RUH,SVO,15h 05m ,2 stops ,"2,421 SAR ",2022-02-24
"KLM, Aeroflot",RUH,SVO,17h 50m ,2 stops ,"2,468 SAR ",2022-02-24
"KLM, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,512 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,19h 00m ,3 stops ,"1,307 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,18h 25m ,3 stops ,"1,443 SAR ",2022-02-24
"Egypt Air, Nordwind Airlines",RUH,SVO,17h 50m ,3 stops ,"1,545 SAR ",2022-02-24
"Gulf Air, Nordwind Airlines",RUH,SVO,16h 20m ,3 stops ,"1,574 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,16h 20m ,3 stops ,"1,584 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,18h 10m ,3 stops ,"1,899 SAR ",2022-02-24
"Royal Jordanian, Nordwind Airlines",RUH,SVO,15h 45m ,3 stops ,"1,925 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,16h 40m ,3 stops ,"1,929 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,16h 05m ,3 stops ,"2,150 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,15h 40m ,3 stops ,"2,189 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,16h 05m ,3 stops ,"2,280 SAR ",2022-02-24
"Qatar Airways, Finnair",RUH,SVO,16h 00m ,2 stops ,"3,070 SAR ",2022-02-24
"SAUDIA, KLM",RUH,SVO,14h 55m ,2 stops ,"3,105 SAR ",2022-02-24
"SAUDIA, Air France",RUH,SVO,21h 10m ,2 stops ,"3,186 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,17h 55m ,2 stops ,"4,736 SAR ",2022-02-24
"Egypt Air, Aeroflot",RUH,SVO,18h 15m ,2 stops ,"4,843 SAR ",2022-02-24
"SAUDIA, KLM",RUH,SVO,16h 30m ,2 stops ,"6,259 SAR ",2022-02-24
"SAUDIA, KLM",RUH,SVO,18h 30m ,2 stops ,"6,259 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,20h 40m ,2 stops ,"8,423 SAR ",2022-02-24
"MEA, Aeroflot",RUH,SVO,21h 10m ,2 stops ,"12,007 SAR ",2022-02-24
"Lufthansa, Aeroflot",RUH,SVO,14h 55m ,1 stop ,"12,128 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,18h 20m ,2 stops ,"12,948 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,869 SAR ",2022-02-24
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,119 SAR ",2022-02-24
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,661 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,14h 25m ,2 stops ,"18,546 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,15h 40m ,2 stops ,"19,173 SAR ",2022-02-24
Multiple Airlines,RUH,SVO,17h 50m ,2 stops ,"7,681 SAR ",2022-02-24
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,359 SAR ",2022-02-25
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 10m ,1 stop ,"1,758 SAR ",2022-02-25
Multiple Airlines,RUH,SVO,19h 10m ,3 stops ,938 SAR ,2022-02-25
"Turkish Airlines, Aeroflot",RUH,SVO,12h 05m ,1 stop ,"1,918 SAR ",2022-02-25
"Turkish Airlines, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"1,924 SAR ",2022-02-25
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"1,981 SAR ",2022-02-25
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"2,160 SAR ",2022-02-25
KLM,RUH,SVO,16h 30m ,1 stop ,"2,295 SAR ",2022-02-25
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,335 SAR ",2022-02-25
"KLM, Aeroflot",RUH,SVO,17h 50m ,1 stop ,"2,510 SAR ",2022-02-25
"MEA, Aeroflot",RUH,SVO,10h 20m ,1 stop ,"2,759 SAR ",2022-02-25
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,810 SAR ",2022-02-25
"KLM, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"2,584 SAR ",2022-02-25
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,646 SAR ",2022-02-25
"SAUDIA, Aeroflot",RUH,SVO,17h 30m ,1 stop ,"2,736 SAR ",2022-02-25
"SAUDIA, Air France",RUH,SVO,13h 15m ,1 stop ,"2,751 SAR ",2022-02-25
"SAUDIA, Aeroflot",RUH,SVO,20h 50m ,1 stop ,"2,736 SAR ",2022-02-25
"Egypt Air, Nordwind Airlines",RUH,SVO,17h 15m ,2 stops ,"1,623 SAR ",2022-02-25
"Royal Jordanian, Nordwind Airlines",RUH,SVO,15h 10m ,2 stops ,"1,740 SAR ",2022-02-25
"Egypt Air, Aeroflot",RUH,SVO,14h 10m ,2 stops ,"1,788 SAR ",2022-02-25
"Gulf Air, Nordwind Airlines",RUH,SVO,15h 45m ,2 stops ,"1,870 SAR ",2022-02-25
"Egypt Air, Aeroflot",RUH,SVO,18h 35m ,2 stops ,"1,788 SAR ",2022-02-25
"Turkish Airlines, KLM",RUH,SVO,19h 10m ,2 stops ,"1,957 SAR ",2022-02-25
"Royal Jordanian, Aeroflot",RUH,SVO,15h 00m ,2 stops ,"1,965 SAR ",2022-02-25
"Egypt Air, Aeroflot",RUH,SVO,19h 35m ,2 stops ,"2,011 SAR ",2022-02-25
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"2,035 SAR ",2022-02-25
KLM,RUH,SVO,16h 30m ,2 stops ,"2,236 SAR ",2022-02-25
"British Airways, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"2,435 SAR ",2022-02-25
Multiple Airlines,RUH,SVO,19h 00m ,3 stops ,"1,305 SAR ",2022-02-25
Multiple Airlines,RUH,SVO,15h 45m ,3 stops ,"1,588 SAR ",2022-02-25
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,845 SAR ",2022-02-25
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,921 SAR ",2022-02-25
"British Airways, Finnair",RUH,SVO,19h 10m ,3 stops ,"1,928 SAR ",2022-02-25
"Egypt Air, Air France",RUH,SVO,20h 30m ,3 stops ,"1,986 SAR ",2022-02-25
Air France,RUH,SVO,19h 05m ,2 stops ,"2,686 SAR ",2022-02-25
Air France,RUH,SVO,19h 05m ,2 stops ,"2,686 SAR ",2022-02-25
"Qatar Airways, Finnair",RUH,SVO,16h 00m ,2 stops ,"3,070 SAR ",2022-02-25
"SAUDIA, Air France",RUH,SVO,20h 55m ,2 stops ,"3,186 SAR ",2022-02-25
"SAUDIA, Aeroflot",RUH,SVO,19h 05m ,1 stop ,"5,967 SAR ",2022-02-25
Multiple Airlines,RUH,SVO,17h 05m ,2 stops ,"8,652 SAR ",2022-02-25
Multiple Airlines,RUH,SVO,13h 45m ,2 stops ,"8,669 SAR ",2022-02-25
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,865 SAR ",2022-02-25
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,119 SAR ",2022-02-25
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,661 SAR ",2022-02-25
"MEA, Aeroflot",RUH,SVO,17h 00m ,1 stop ,"15,353 SAR ",2022-02-25
"Emirates, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"31,870 SAR ",2022-02-25
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,203 SAR ",2022-02-26
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 35m ,1 stop ,"1,543 SAR ",2022-02-26
"Etihad Airways, Aeroflot",RUH,SVO,19h 55m ,2 stops ,"1,345 SAR ",2022-02-26
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,191 SAR ",2022-02-26
"Turkish Airlines, Aeroflot",RUH,SVO,16h 50m ,1 stop ,"1,844 SAR ",2022-02-26
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,191 SAR ",2022-02-26
"Turkish Airlines, Aeroflot",RUH,SVO,21h 15m ,1 stop ,"1,844 SAR ",2022-02-26
"SAUDIA, Air France",RUH,SVO,13h 00m ,1 stop ,"2,751 SAR ",2022-02-26
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,776 SAR ",2022-02-26
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,940 SAR ",2022-02-26
"SAUDIA, Aeroflot",RUH,SVO,21h 05m ,1 stop ,"2,792 SAR ",2022-02-26
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"3,723 SAR ",2022-02-26
"Egypt Air, Aeroflot",RUH,SVO,14h 10m ,2 stops ,"1,790 SAR ",2022-02-26
"Egypt Air, Aeroflot",RUH,SVO,18h 35m ,2 stops ,"1,790 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,14h 40m ,2 stops ,"1,798 SAR ",2022-02-26
"Egypt Air, Aeroflot",RUH,SVO,18h 35m ,2 stops ,"1,798 SAR ",2022-02-26
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"1,827 SAR ",2022-02-26
"Royal Jordanian, Aeroflot",RUH,SVO,12h 05m ,2 stops ,"2,182 SAR ",2022-02-26
"Royal Jordanian, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,182 SAR ",2022-02-26
"Egypt Air, Nordwind Airlines",RUH,SVO,16h 50m ,2 stops ,"2,436 SAR ",2022-02-26
"SAUDIA, Qatar Airways",RUH,SVO,11h 25m ,2 stops ,"2,741 SAR ",2022-02-26
"SAUDIA, Aeroflot",RUH,SVO,9h 40m ,1 stop ,"6,358 SAR ",2022-02-26
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"1,637 SAR ",2022-02-26
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"1,774 SAR ",2022-02-26
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,787 SAR ",2022-02-26
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"1,823 SAR ",2022-02-26
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,861 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,897 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,16h 50m ,3 stops ,"1,909 SAR ",2022-02-26
"SAUDIA, Air France",RUH,SVO,21h 10m ,2 stops ,"3,183 SAR ",2022-02-26
"Qatar Airways, Finnair",RUH,SVO,16h 00m ,2 stops ,"3,727 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,17h 55m ,2 stops ,"4,677 SAR ",2022-02-26
"Egypt Air, Aeroflot",RUH,SVO,20h 40m ,2 stops ,"4,809 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,17h 40m ,2 stops ,"8,665 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,19h 45m ,2 stops ,"8,677 SAR ",2022-02-26
"MEA, Aeroflot",RUH,SVO,21h 10m ,2 stops ,"12,003 SAR ",2022-02-26
"Lufthansa, Aeroflot",RUH,SVO,21h 05m ,1 stop ,"12,123 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,18h 20m ,2 stops ,"13,284 SAR ",2022-02-26
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,857 SAR ",2022-02-26
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,651 SAR ",2022-02-26
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,765 SAR ",2022-02-26
"SWISS, Aeroflot",RUH,SVO,19h 55m ,2 stops ,"19,733 SAR ",2022-02-26
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,213 SAR ",2022-02-27
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"1,882 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,19h 10m ,3 stops ,"1,156 SAR ",2022-02-27
"Turkish Airlines, Nordwind Airlines",RUH,SVO,19h 55m ,1 stop ,"1,829 SAR ",2022-02-27
"Turkish Airlines, Aeroflot",RUH,SVO,16h 50m ,1 stop ,"1,855 SAR ",2022-02-27
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"2,030 SAR ",2022-02-27
KLM,RUH,SVO,16h 30m ,1 stop ,"2,295 SAR ",2022-02-27
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,205 SAR ",2022-02-27
"KLM, Aeroflot",RUH,SVO,17h 50m ,1 stop ,"2,510 SAR ",2022-02-27
"KLM, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"2,584 SAR ",2022-02-27
"SAUDIA, Aeroflot",RUH,SVO,11h 35m ,1 stop ,"2,746 SAR ",2022-02-27
"SAUDIA, Air France",RUH,SVO,13h 15m ,1 stop ,"2,751 SAR ",2022-02-27
"MEA, Aeroflot",RUH,SVO,10h 20m ,1 stop ,"2,759 SAR ",2022-02-27
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,977 SAR ",2022-02-27
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"3,144 SAR ",2022-02-27
"Air France, Aeroflot",RUH,SVO,13h 15m ,1 stop ,"3,308 SAR ",2022-02-27
"Etihad Airways, Nordwind Airlines",RUH,SVO,18h 35m ,2 stops ,"1,230 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,20h 30m ,2 stops ,"1,756 SAR ",2022-02-27
"Egypt Air, Aeroflot",RUH,SVO,20h 10m ,2 stops ,"1,799 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,18h 05m ,2 stops ,"1,819 SAR ",2022-02-27
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"1,864 SAR ",2022-02-27
"Gulf Air, Nordwind Airlines",RUH,SVO,15h 45m ,2 stops ,"1,880 SAR ",2022-02-27
"Turkish Airlines, Pobeda",RUH,SVO,16h 40m ,2 stops ,"1,881 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,16h 20m ,2 stops ,"1,905 SAR ",2022-02-27
"Royal Jordanian, Aeroflot",RUH,SVO,15h 00m ,2 stops ,"1,914 SAR ",2022-02-27
"Qatar Airways, Aeroflot",RUH,SVO,14h 40m ,2 stops ,"2,207 SAR ",2022-02-27
"Royal Jordanian, Aeroflot",RUH,SVO,12h 05m ,2 stops ,"2,224 SAR ",2022-02-27
KLM,RUH,SVO,16h 30m ,2 stops ,"2,236 SAR ",2022-02-27
"Turkish Airlines, Aeroflot",RUH,SVO,16h 15m ,2 stops ,"2,201 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,16h 30m ,2 stops ,"2,212 SAR ",2022-02-27
"Royal Jordanian, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,224 SAR ",2022-02-27
"Royal Jordanian, Aeroflot",RUH,SVO,17h 40m ,2 stops ,"2,224 SAR ",2022-02-27
"KLM, Aeroflot",RUH,SVO,17h 50m ,2 stops ,"2,468 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,19h 00m ,3 stops ,"1,451 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,17h 15m ,3 stops ,"1,757 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,15h 45m ,3 stops ,"1,821 SAR ",2022-02-27
"Gulf Air, Nordwind Airlines",RUH,SVO,18h 10m ,3 stops ,"1,923 SAR ",2022-02-27
"Gulf Air, Nordwind Airlines",RUH,SVO,16h 20m ,3 stops ,"2,063 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,17h 20m ,3 stops ,"2,239 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,17h 35m ,3 stops ,"2,272 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,15h 45m ,3 stops ,"2,412 SAR ",2022-02-27
"Royal Jordanian, Nordwind Airlines",RUH,SVO,15h 45m ,3 stops ,"2,423 SAR ",2022-02-27
"SAUDIA, Air France",RUH,SVO,21h 00m ,2 stops ,"3,348 SAR ",2022-02-27
"Qatar Airways, Finnair",RUH,SVO,16h 00m ,2 stops ,"4,113 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,18h 05m ,2 stops ,"8,418 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,13h 45m ,2 stops ,"8,665 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,20h 25m ,2 stops ,"12,923 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,857 SAR ",2022-02-27
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,114 SAR ",2022-02-27
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,651 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,13h 45m ,2 stops ,"14,910 SAR ",2022-02-27
"MEA, Aeroflot",RUH,SVO,17h 00m ,1 stop ,"15,348 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,16h 10m ,2 stops ,"18,204 SAR ",2022-02-27
Multiple Airlines,RUH,SVO,12h 55m ,2 stops ,"19,576 SAR ",2022-02-27
"Emirates, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"31,856 SAR ",2022-02-27
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,247 SAR ",2022-02-28
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 35m ,1 stop ,"1,554 SAR ",2022-02-28
"Etihad Airways, Nordwind Airlines",RUH,SVO,19h 20m ,3 stops ,"1,196 SAR ",2022-02-28
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,191 SAR ",2022-02-28
"Turkish Airlines, Aeroflot",RUH,SVO,16h 50m ,1 stop ,"1,841 SAR ",2022-02-28
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"1,849 SAR ",2022-02-28
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,191 SAR ",2022-02-28
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"1,982 SAR ",2022-02-28
"SAUDIA, Aeroflot",RUH,SVO,11h 20m ,1 stop ,"2,720 SAR ",2022-02-28
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,748 SAR ",2022-02-28
"SAUDIA, Aeroflot",RUH,SVO,9h 40m ,1 stop ,"2,791 SAR ",2022-02-28
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,588 SAR ",2022-02-28
"SAUDIA, Aeroflot",RUH,SVO,17h 30m ,1 stop ,"2,736 SAR ",2022-02-28
"SAUDIA, Air France",RUH,SVO,13h 00m ,1 stop ,"2,751 SAR ",2022-02-28
"SAUDIA, Aeroflot",RUH,SVO,12h 10m ,1 stop ,"2,791 SAR ",2022-02-28
"SAUDIA, Aeroflot",RUH,SVO,17h 15m ,1 stop ,"2,861 SAR ",2022-02-28
"Etihad Airways, Aeroflot",RUH,SVO,19h 55m ,2 stops ,"1,322 SAR ",2022-02-28
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"1,822 SAR ",2022-02-28
Multiple Airlines,RUH,SVO,14h 10m ,2 stops ,"1,831 SAR ",2022-02-28
"Royal Jordanian, Aeroflot",RUH,SVO,15h 00m ,2 stops ,"1,969 SAR ",2022-02-28
"Royal Jordanian, Aeroflot",RUH,SVO,12h 05m ,2 stops ,"2,173 SAR ",2022-02-28
"Turkish Airlines, Nordwind Airlines",RUH,SVO,20h 40m ,2 stops ,"1,805 SAR ",2022-02-28
Multiple Airlines,RUH,SVO,16h 30m ,2 stops ,"2,172 SAR ",2022-02-28
"Royal Jordanian, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,173 SAR ",2022-02-28
"Turkish Airlines, Air Serbia",RUH,SVO,16h 45m ,2 stops ,"2,238 SAR ",2022-02-28
"SAUDIA, Qatar Airways",RUH,SVO,11h 25m ,2 stops ,"2,741 SAR ",2022-02-28
"SAUDIA, Qatar Airways",RUH,SVO,13h 45m ,2 stops ,"3,083 SAR ",2022-02-28
"Egypt Air, Nordwind Airlines",RUH,SVO,18h 00m ,3 stops ,"1,606 SAR ",2022-02-28
"Gulf Air, Nordwind Airlines",RUH,SVO,16h 30m ,3 stops ,"1,786 SAR ",2022-02-28
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,798 SAR ",2022-02-28
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,855 SAR ",2022-02-28
Multiple Airlines,RUH,SVO,15h 55m ,3 stops ,"2,136 SAR ",2022-02-28
"Royal Jordanian, Nordwind Airlines",RUH,SVO,15h 55m ,3 stops ,"2,137 SAR ",2022-02-28
"Turkish Airlines, LOT",RUH,SVO,18h 15m ,3 stops ,"2,143 SAR ",2022-02-28
"SAUDIA, KLM",RUH,SVO,19h 40m ,2 stops ,"3,089 SAR ",2022-02-28
"Egypt Air, Aeroflot",RUH,SVO,20h 40m ,2 stops ,"4,809 SAR ",2022-02-28
"Egypt Air, Aeroflot",RUH,SVO,18h 15m ,2 stops ,"4,838 SAR ",2022-02-28
Multiple Airlines,RUH,SVO,13h 45m ,2 stops ,"8,527 SAR ",2022-02-28
"SAUDIA, KLM",RUH,SVO,19h 00m ,2 stops ,"8,566 SAR ",2022-02-28
"British Airways, Aeroflot",RUH,SVO,19h 20m ,1 stop ,"8,732 SAR ",2022-02-28
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,114 SAR ",2022-02-28
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,651 SAR ",2022-02-28
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"15,958 SAR ",2022-02-28
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,198 SAR ",2022-03-01
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 35m ,1 stop ,"1,644 SAR ",2022-03-01
Multiple Airlines,RUH,SVO,17h 30m ,3 stops ,"1,175 SAR ",2022-03-01
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"1,843 SAR ",2022-03-01
"Turkish Airlines, Aeroflot",RUH,SVO,16h 50m ,1 stop ,"1,869 SAR ",2022-03-01
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,191 SAR ",2022-03-01
KLM,RUH,SVO,16h 30m ,1 stop ,"2,295 SAR ",2022-03-01
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,457 SAR ",2022-03-01
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,621 SAR ",2022-03-01
"KLM, Aeroflot",RUH,SVO,17h 50m ,1 stop ,"2,510 SAR ",2022-03-01
"KLM, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"2,584 SAR ",2022-03-01
"SAUDIA, Aeroflot",RUH,SVO,17h 30m ,1 stop ,"2,738 SAR ",2022-03-01
"SAUDIA, Air France",RUH,SVO,13h 15m ,1 stop ,"2,751 SAR ",2022-03-01
"SAUDIA, Aeroflot",RUH,SVO,20h 50m ,1 stop ,"2,738 SAR ",2022-03-01
"Air France, Aeroflot",RUH,SVO,13h 15m ,1 stop ,"3,308 SAR ",2022-03-01
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"3,723 SAR ",2022-03-01
Multiple Airlines,RUH,SVO,19h 45m ,2 stops ,"1,515 SAR ",2022-03-01
Multiple Airlines,RUH,SVO,19h 05m ,2 stops ,"1,576 SAR ",2022-03-01
"Turkish Airlines, Pobeda",RUH,SVO,16h 40m ,2 stops ,"1,615 SAR ",2022-03-01
Multiple Airlines,RUH,SVO,15h 05m ,2 stops ,"1,683 SAR ",2022-03-01
"flydubai, Aeroflot",RUH,SVO,12h 45m ,2 stops ,"2,089 SAR ",2022-03-01
Multiple Airlines,RUH,SVO,14h 40m ,2 stops ,"2,118 SAR ",2022-03-01
"Egypt Air, Aeroflot",RUH,SVO,14h 55m ,2 stops ,"2,241 SAR ",2022-03-01
"Egypt Air, Aeroflot",RUH,SVO,19h 35m ,2 stops ,"2,008 SAR ",2022-03-01
"Egypt Air, Aeroflot",RUH,SVO,20h 10m ,2 stops ,"2,101 SAR ",2022-03-01
"Qatar Airways, Aeroflot",RUH,SVO,14h 40m ,2 stops ,"2,172 SAR ",2022-03-01
KLM,RUH,SVO,16h 30m ,2 stops ,"2,236 SAR ",2022-03-01
"Turkish Airlines, Air Serbia",RUH,SVO,17h 25m ,2 stops ,"2,266 SAR ",2022-03-01
"Turkish Airlines, Air Serbia",RUH,SVO,17h 25m ,2 stops ,"2,327 SAR ",2022-03-01
