Airline,Source,Destination,Duration,Total stops,Price,Date
"Lufthansa, Air France",RUH,NYC,22h 25m ,2 stops ,"3,496 SAR ",2022-02-12
SWISS,RUH,NYC,19h 10m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-12
SWISS,RUH,NYC,19h 50m ,2 stops ,"3,697 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,21h 14m ,2 stops ,"3,708 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,21h 26m ,2 stops ,"3,708 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,23h 09m ,2 stops ,"3,708 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,23h 21m ,2 stops ,"3,708 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,25h 24m ,2 stops ,"3,708 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,25h 44m ,2 stops ,"3,708 SAR ",2022-02-12
Lufthansa,RUH,NYC,21h 50m ,2 stops ,"3,719 SAR ",2022-02-12
Lufthansa,RUH,NYC,21h 50m ,2 stops ,"3,719 SAR ",2022-02-12
Lufthansa,RUH,NYC,25h 15m ,2 stops ,"3,719 SAR ",2022-02-12
Lufthansa,RUH,NYC,25h 15m ,2 stops ,"3,719 SAR ",2022-02-12
Lufthansa,RUH,NYC,25h 15m ,2 stops ,"3,719 SAR ",2022-02-12
Lufthansa,RUH,NYC,25h 15m ,2 stops ,"3,719 SAR ",2022-02-12
"Lufthansa, United Airlines",RUH,NYC,22h 46m ,2 stops ,"3,741 SAR ",2022-02-12
"Lufthansa, United Airlines",RUH,NYC,23h 10m ,2 stops ,"3,741 SAR ",2022-02-12
"Lufthansa, United Airlines",RUH,NYC,23h 19m ,2 stops ,"3,741 SAR ",2022-02-12
Lufthansa,RUH,NYC,21h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,21h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,21h 35m ,2 stops ,"3,820 SAR ",2022-02-12
"Egypt Air, French Bee",RUH,NYC,25h 20m ,2 stops ,"1,648 SAR ",2022-02-12
"Royal Jordanian, Air Caraïbes",RUH,NYC,23h 15m ,2 stops ,"2,363 SAR ",2022-02-12
Multiple Airlines,RUH,NYC,28h 00m ,3 stops ,"2,475 SAR ",2022-02-12
"Turkish Airlines, Air Canada",RUH,NYC,24h 00m ,3 stops ,"2,859 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,27h 39m ,2 stops ,"3,708 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,27h 51m ,2 stops ,"3,708 SAR ",2022-02-12
"Lufthansa, Air Canada",RUH,NYC,26h 10m ,2 stops ,"3,729 SAR ",2022-02-12
Lufthansa,RUH,NYC,27h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,27h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,27h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,27h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,27h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,27h 35m ,2 stops ,"3,820 SAR ",2022-02-12
Lufthansa,RUH,NYC,27h 35m ,2 stops ,"3,820 SAR ",2022-02-12
"SAUDIA, Air France",RUH,NYC,23h 25m ,2 stops ,"3,886 SAR ",2022-02-12
"Qatar Airways, Air Canada",RUH,NYC,23h 36m ,2 stops ,"3,924 SAR ",2022-02-12
British Airways,RUH,NYC,25h 31m ,2 stops ,"3,936 SAR ",2022-02-12
British Airways,RUH,NYC,25h 31m ,2 stops ,"3,936 SAR ",2022-02-12
British Airways,RUH,NYC,25h 35m ,2 stops ,"3,936 SAR ",2022-02-12
British Airways,RUH,NYC,27h 15m ,2 stops ,"3,936 SAR ",2022-02-12
British Airways,RUH,NYC,27h 15m ,2 stops ,"3,936 SAR ",2022-02-12
British Airways,RUH,NYC,27h 37m ,2 stops ,"3,936 SAR ",2022-02-12
British Airways,RUH,NYC,27h 37m ,2 stops ,"3,936 SAR ",2022-02-12
Royal Jordanian,RUH,NYC,21h 30m ,2 stops ,"3,955 SAR ",2022-02-12
British Airways,RUH,NYC,21h 25m ,2 stops ,"4,049 SAR ",2022-02-12
British Airways,RUH,NYC,21h 25m ,2 stops ,"4,049 SAR ",2022-02-12
British Airways,RUH,NYC,26h 59m ,2 stops ,"4,065 SAR ",2022-02-12
British Airways,RUH,NYC,27h 33m ,2 stops ,"4,065 SAR ",2022-02-12
British Airways,RUH,NYC,27h 53m ,2 stops ,"4,065 SAR ",2022-02-12
British Airways,RUH,NYC,22h 05m ,2 stops ,"4,084 SAR ",2022-02-12
British Airways,RUH,NYC,22h 05m ,2 stops ,"4,084 SAR ",2022-02-12
"Lufthansa, United Airlines",RUH,NYC,25h 35m ,2 stops ,"5,147 SAR ",2022-02-12
Qatar Airways,RUH,NYC,23h 15m ,2 stops ,"5,222 SAR ",2022-02-12
Qatar Airways,RUH,NYC,24h 05m ,2 stops ,"6,018 SAR ",2022-02-12
Qatar Airways,RUH,NYC,24h 05m ,2 stops ,"6,018 SAR ",2022-02-12
Qatar Airways,RUH,NYC,27h 25m ,2 stops ,"6,068 SAR ",2022-02-12
Multiple Airlines,RUH,NYC,39h 20m ,3 stops ,"1,582 SAR ",2022-02-12
"Turkish Airlines, Air Canada",RUH,NYC,24h 11m ,3 stops ,"3,063 SAR ",2022-02-12
"Turkish Airlines, Air Canada",RUH,NYC,23h 11m ,3 stops ,"3,300 SAR ",2022-02-12
"Turkish Airlines, Air Canada",RUH,NYC,22h 59m ,3 stops ,"3,455 SAR ",2022-02-12
British Airways,RUH,NYC,21h 25m ,2 stops ,"4,065 SAR ",2022-02-12
Lufthansa,RUH,NYC,19h 35m ,2 stops ,"9,034 SAR ",2022-02-12
"Egypt Air, Austrian Airlines",RUH,NYC,22h 45m ,2 stops ,"9,113 SAR ",2022-02-12
"Egypt Air, Austrian Airlines",RUH,NYC,24h 45m ,2 stops ,"9,113 SAR ",2022-02-12
"Lufthansa, JetBlue",RUH,NYC,23h 11m ,2 stops ,"10,100 SAR ",2022-02-12
"Lufthansa, JetBlue",RUH,NYC,23h 29m ,2 stops ,"10,100 SAR ",2022-02-12
Multiple Airlines,RUH,NYC,27h 35m ,2 stops ,"10,350 SAR ",2022-02-12
"British Airways, Air France",RUH,NYC,19h 15m ,1 stop ,"10,862 SAR ",2022-02-12
"British Airways, Air France",RUH,NYC,22h 35m ,1 stop ,"10,862 SAR ",2022-02-12
"British Airways, United Airlines",RUH,NYC,20h 25m ,1 stop ,"13,449 SAR ",2022-02-12
"Etihad Airways, Austrian Airlines",RUH,NYC,20h 05m ,2 stops ,"13,452 SAR ",2022-02-12
"Etihad Airways, Austrian Airlines",RUH,NYC,24h 05m ,2 stops ,"13,452 SAR ",2022-02-12
"SAUDIA, Virgin Atlantic",RUH,NYC,20h 30m ,1 stop ,"19,717 SAR ",2022-02-12
"Egypt Air, Icelandair",RUH,NYC,21h 30m ,3 stops ,"3,771 SAR ",2022-02-12
"SAUDIA, Air France",RUH,NYC,24h 30m ,2 stops ,"9,896 SAR ",2022-02-12
"Etihad Airways, Egypt Air",RUH,NYC,26h 00m ,2 stops ,"11,608 SAR ",2022-02-12
"Egypt Air, Singapore Airlines",RUH,NYC,20h 35m ,2 stops ,"13,185 SAR ",2022-02-12
Egypt Air,RUH,NYC,18h 45m ,1 stop ,"2,355 SAR ",2022-02-13
SAUDIA,RUH,NYC,14h 10m ,nonstop ,"3,548 SAR ",2022-02-13
Egypt Air,RUH,NYC,18h 45m ,1 stop ,"2,153 SAR ",2022-02-13
KLM,RUH,NYC,20h 40m ,1 stop ,"2,318 SAR ",2022-02-13
KLM,RUH,NYC,23h 20m ,1 stop ,"2,318 SAR ",2022-02-13
Turkish Airlines,RUH,NYC,17h 30m ,1 stop ,"2,540 SAR ",2022-02-13
Etihad Airways,RUH,NYC,19h 40m ,1 stop ,"2,952 SAR ",2022-02-13
Emirates,RUH,NYC,18h 00m ,1 stop ,"2,993 SAR ",2022-02-13
Emirates,RUH,NYC,19h 05m ,1 stop ,"2,993 SAR ",2022-02-13
Emirates,RUH,NYC,19h 55m ,1 stop ,"2,993 SAR ",2022-02-13
Qatar Airways,RUH,NYC,18h 20m ,1 stop ,"2,979 SAR ",2022-02-13
Qatar Airways,RUH,NYC,22h 45m ,1 stop ,"2,979 SAR ",2022-02-13
Emirates,RUH,NYC,23h 05m ,1 stop ,"3,039 SAR ",2022-02-13
Air France,RUH,NYC,19h 10m ,1 stop ,"3,102 SAR ",2022-02-13
Air France,RUH,NYC,22h 10m ,1 stop ,"3,139 SAR ",2022-02-13
"Lufthansa, Air France",RUH,NYC,19h 10m ,1 stop ,"3,326 SAR ",2022-02-13
Air France,RUH,NYC,16h 35m ,1 stop ,"3,510 SAR ",2022-02-13
Air France,RUH,NYC,19h 55m ,1 stop ,"3,510 SAR ",2022-02-13
SAUDIA,RUH,NYC,19h 55m ,1 stop ,"3,551 SAR ",2022-02-13
SAUDIA,RUH,NYC,20h 50m ,1 stop ,"3,551 SAR ",2022-02-13
SAUDIA,RUH,NYC,21h 50m ,1 stop ,"3,551 SAR ",2022-02-13
SAUDIA,RUH,NYC,22h 50m ,1 stop ,"3,551 SAR ",2022-02-13
SAUDIA,RUH,NYC,23h 50m ,1 stop ,"3,551 SAR ",2022-02-13
Lufthansa,RUH,NYC,19h 50m ,1 stop ,"3,656 SAR ",2022-02-13
Lufthansa,RUH,NYC,22h 25m ,1 stop ,"3,656 SAR ",2022-02-13
Lufthansa,RUH,NYC,20h 10m ,1 stop ,"3,677 SAR ",2022-02-13
"Lufthansa, United Airlines",RUH,NYC,20h 10m ,1 stop ,"3,720 SAR ",2022-02-13
"British Airways, American Airlines",RUH,NYC,18h 25m ,1 stop ,"3,805 SAR ",2022-02-13
"British Airways, American Airlines",RUH,NYC,19h 35m ,1 stop ,"3,805 SAR ",2022-02-13
"British Airways, American Airlines",RUH,NYC,19h 55m ,1 stop ,"3,805 SAR ",2022-02-13
"British Airways, American Airlines",RUH,NYC,20h 55m ,1 stop ,"3,805 SAR ",2022-02-13
"British Airways, American Airlines",RUH,NYC,21h 25m ,1 stop ,"3,805 SAR ",2022-02-13
"SAUDIA, Virgin Atlantic",RUH,NYC,17h 10m ,1 stop ,"3,815 SAR ",2022-02-13
"SAUDIA, Virgin Atlantic",RUH,NYC,20h 30m ,1 stop ,"3,929 SAR ",2022-02-13
"SAUDIA, Virgin Atlantic",RUH,NYC,24h 00m ,1 stop ,"3,929 SAR ",2022-02-13
"Qatar Airways, American Airlines",RUH,NYC,18h 20m ,1 stop ,"4,250 SAR ",2022-02-13
Air France,RUH,NYC,22h 55m ,1 stop ,"4,470 SAR ",2022-02-13
Ethiopian Air,RUH,NYC,23h 05m ,2 stops ,"2,187 SAR ",2022-02-13
KLM,RUH,NYC,23h 20m ,2 stops ,"2,261 SAR ",2022-02-13
KLM,RUH,NYC,20h 40m ,2 stops ,"2,284 SAR ",2022-02-13
KLM,RUH,NYC,23h 45m ,2 stops ,"2,425 SAR ",2022-02-13
"Egypt Air, SWISS",RUH,NYC,23h 00m ,2 stops ,"2,499 SAR ",2022-02-13
"Egypt Air, Air Canada",RUH,NYC,21h 50m ,2 stops ,"2,603 SAR ",2022-02-13
"flyadeal, Egypt Air",RUH,NYC,23h 50m ,2 stops ,"2,727 SAR ",2022-02-13
"Turkish Airlines, Neos Air",RUH,NYC,20h 50m ,2 stops ,"2,740 SAR ",2022-02-13
Gulf Air,RUH,NYC,22h 05m ,2 stops ,"2,837 SAR ",2022-02-13
"Egypt Air, Turkish Airlines",RUH,NYC,21h 45m ,2 stops ,"2,959 SAR ",2022-02-13
"Egypt Air, Turkish Airlines",RUH,NYC,20h 50m ,2 stops ,"2,960 SAR ",2022-02-13
Emirates,RUH,NYC,23h 05m ,2 stops ,"2,993 SAR ",2022-02-13
Air France,RUH,NYC,21h 45m ,2 stops ,"3,170 SAR ",2022-02-13
Air France,RUH,NYC,21h 45m ,2 stops ,"3,170 SAR ",2022-02-13
Air France,RUH,NYC,21h 45m ,2 stops ,"3,208 SAR ",2022-02-13
Air France,RUH,NYC,23h 38m ,2 stops ,"3,219 SAR ",2022-02-13
Air France,RUH,NYC,23h 55m ,2 stops ,"3,231 SAR ",2022-02-13
Multiple Airlines,RUH,NYC,22h 40m ,2 stops ,"3,237 SAR ",2022-02-13
"Qatar Airways, JetBlue",RUH,NYC,21h 09m ,2 stops ,"3,408 SAR ",2022-02-13
"Qatar Airways, JetBlue",RUH,NYC,22h 10m ,2 stops ,"3,408 SAR ",2022-02-13
Emirates,RUH,NYC,21h 53m ,2 stops ,"3,433 SAR ",2022-02-13
Air Canada,RUH,NYC,22h 16m ,2 stops ,"3,435 SAR ",2022-02-13
Air Canada,RUH,NYC,23h 11m ,2 stops ,"3,435 SAR ",2022-02-13
Gulf Air,RUH,NYC,22h 25m ,2 stops ,"3,446 SAR ",2022-02-13
"Qatar Airways, American Airlines",RUH,NYC,22h 04m ,2 stops ,"3,460 SAR ",2022-02-13
Qatar Airways,RUH,NYC,21h 18m ,2 stops ,"3,482 SAR ",2022-02-13
Qatar Airways,RUH,NYC,22h 20m ,2 stops ,"3,482 SAR ",2022-02-13
Qatar Airways,RUH,NYC,22h 21m ,2 stops ,"3,482 SAR ",2022-02-13
Qatar Airways,RUH,NYC,23h 10m ,2 stops ,"3,482 SAR ",2022-02-13
Qatar Airways,RUH,NYC,23h 53m ,2 stops ,"3,482 SAR ",2022-02-13
SWISS,RUH,NYC,19h 10m ,2 stops ,"3,563 SAR ",2022-02-13
Air Canada,RUH,NYC,21h 14m ,2 stops ,"3,563 SAR ",2022-02-13
Air Canada,RUH,NYC,21h 26m ,2 stops ,"3,563 SAR ",2022-02-13
Air Canada,RUH,NYC,23h 09m ,2 stops ,"3,563 SAR ",2022-02-13
Air Canada,RUH,NYC,23h 21m ,2 stops ,"3,563 SAR ",2022-02-13
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,676 SAR ",2022-02-13
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,676 SAR ",2022-02-13
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,676 SAR ",2022-02-13
SWISS,RUH,NYC,19h 50m ,2 stops ,"3,697 SAR ",2022-02-13
SWISS,RUH,NYC,20h 50m ,2 stops ,"3,715 SAR ",2022-02-13
Lufthansa,RUH,NYC,21h 50m ,2 stops ,"3,719 SAR ",2022-02-13
Lufthansa,RUH,NYC,21h 50m ,2 stops ,"3,719 SAR ",2022-02-13
"Lufthansa, United Airlines",RUH,NYC,22h 46m ,2 stops ,"3,741 SAR ",2022-02-13
"Lufthansa, United Airlines",RUH,NYC,23h 10m ,2 stops ,"3,741 SAR ",2022-02-13
"Lufthansa, United Airlines",RUH,NYC,23h 48m ,2 stops ,"3,741 SAR ",2022-02-13
Lufthansa,RUH,NYC,21h 35m ,2 stops ,"3,820 SAR ",2022-02-13
Lufthansa,RUH,NYC,21h 35m ,2 stops ,"3,820 SAR ",2022-02-13
Lufthansa,RUH,NYC,21h 35m ,2 stops ,"3,820 SAR ",2022-02-13
Etihad Airways,RUH,NYC,24h 05m ,2 stops ,"3,919 SAR ",2022-02-13
"Qatar Airways, Air Canada",RUH,NYC,22h 41m ,2 stops ,"3,924 SAR ",2022-02-13
"Qatar Airways, Air Canada",RUH,NYC,23h 36m ,2 stops ,"3,924 SAR ",2022-02-13
"Qatar Airways, Air Canada",RUH,NYC,23h 50m ,2 stops ,"3,924 SAR ",2022-02-13
Royal Jordanian,RUH,NYC,21h 30m ,2 stops ,"3,955 SAR ",2022-02-13
"Egypt Air, French Bee",RUH,NYC,25h 20m ,2 stops ,"1,647 SAR ",2022-02-13
"Royal Jordanian, Air Caraïbes",RUH,NYC,23h 15m ,2 stops ,"2,366 SAR ",2022-02-13
KLM,RUH,NYC,23h 28m ,3 stops ,"2,374 SAR ",2022-02-13
KLM,RUH,NYC,23h 45m ,3 stops ,"2,392 SAR ",2022-02-13
KLM,RUH,NYC,23h 45m ,3 stops ,"2,392 SAR ",2022-02-13
"Royal Jordanian, SWISS",RUH,NYC,21h 40m ,3 stops ,"3,820 SAR ",2022-02-13
"Egypt Air, Icelandair",RUH,NYC,21h 30m ,3 stops ,"3,964 SAR ",2022-02-13
"KLM, SAS",RUH,NYC,22h 45m ,3 stops ,"4,212 SAR ",2022-02-13
Qatar Airways,RUH,NYC,23h 15m ,2 stops ,"5,265 SAR ",2022-02-13
Qatar Airways,RUH,NYC,24h 05m ,2 stops ,"6,018 SAR ",2022-02-13
Qatar Airways,RUH,NYC,24h 05m ,2 stops ,"6,018 SAR ",2022-02-13
Lufthansa,RUH,NYC,19h 35m ,2 stops ,"6,173 SAR ",2022-02-13
"Egypt Air, Austrian Airlines",RUH,NYC,22h 45m ,2 stops ,"9,113 SAR ",2022-02-13
"Lufthansa, JetBlue",RUH,NYC,23h 11m ,2 stops ,"10,100 SAR ",2022-02-13
"Lufthansa, JetBlue",RUH,NYC,23h 29m ,2 stops ,"10,100 SAR ",2022-02-13
"British Airways, United Airlines",RUH,NYC,22h 25m ,1 stop ,"10,528 SAR ",2022-02-13
"SAUDIA, Austrian Airlines",RUH,NYC,21h 25m ,2 stops ,"10,720 SAR ",2022-02-13
"SAUDIA, Lufthansa",RUH,NYC,19h 15m ,2 stops ,"10,760 SAR ",2022-02-13
"Etihad Airways, Austrian Airlines",RUH,NYC,24h 00m ,2 stops ,"17,417 SAR ",2022-02-13
"Egypt Air, Singapore Airlines",RUH,NYC,20h 35m ,2 stops ,"13,185 SAR ",2022-02-13
Egypt Air,RUH,NYC,18h 45m ,1 stop ,"2,143 SAR ",2022-02-14
Egypt Air,RUH,NYC,18h 45m ,1 stop ,"1,969 SAR ",2022-02-14
Egypt Air,RUH,NYC,24h 45m ,1 stop ,"1,981 SAR ",2022-02-14
Turkish Airlines,RUH,NYC,17h 30m ,1 stop ,"2,540 SAR ",2022-02-14
Turkish Airlines,RUH,NYC,24h 25m ,1 stop ,"2,540 SAR ",2022-02-14
Turkish Airlines,RUH,NYC,28h 40m ,1 stop ,"2,540 SAR ",2022-02-14
"British Airways, Air France",RUH,NYC,20h 30m ,1 stop ,"2,863 SAR ",2022-02-14
"British Airways, Air France",RUH,NYC,25h 00m ,1 stop ,"2,863 SAR ",2022-02-14
Etihad Airways,RUH,NYC,19h 40m ,1 stop ,"2,952 SAR ",2022-02-14
Emirates,RUH,NYC,18h 00m ,1 stop ,"2,993 SAR ",2022-02-14
Emirates,RUH,NYC,19h 55m ,1 stop ,"2,993 SAR ",2022-02-14
Qatar Airways,RUH,NYC,18h 20m ,1 stop ,"2,979 SAR ",2022-02-14
Qatar Airways,RUH,NYC,22h 45m ,1 stop ,"2,979 SAR ",2022-02-14
"Lufthansa, Air France",RUH,NYC,19h 10m ,1 stop ,"3,045 SAR ",2022-02-14
"British Airways, Air France",RUH,NYC,19h 15m ,1 stop ,"3,084 SAR ",2022-02-14
"British Airways, Air France",RUH,NYC,26h 05m ,1 stop ,"2,863 SAR ",2022-02-14
"British Airways, Air France",RUH,NYC,28h 50m ,1 stop ,"2,863 SAR ",2022-02-14
Etihad Airways,RUH,NYC,25h 35m ,1 stop ,"2,952 SAR ",2022-02-14
Emirates,RUH,NYC,25h 35m ,1 stop ,"2,993 SAR ",2022-02-14
Qatar Airways,RUH,NYC,29h 20m ,1 stop ,"2,993 SAR ",2022-02-14
Emirates,RUH,NYC,23h 05m ,1 stop ,"3,039 SAR ",2022-02-14
Emirates,RUH,NYC,25h 25m ,1 stop ,"3,039 SAR ",2022-02-14
"British Airways, Air France",RUH,NYC,22h 35m ,1 stop ,"3,084 SAR ",2022-02-14
"British Airways, Lufthansa",RUH,NYC,22h 25m ,1 stop ,"3,276 SAR ",2022-02-14
SAUDIA,RUH,NYC,17h 20m ,1 stop ,"3,347 SAR ",2022-02-14
Emirates,RUH,NYC,19h 05m ,1 stop ,"3,540 SAR ",2022-02-14
Lufthansa,RUH,NYC,19h 50m ,1 stop ,"3,656 SAR ",2022-02-14
Lufthansa,RUH,NYC,20h 10m ,1 stop ,"3,677 SAR ",2022-02-14
"Lufthansa, United Airlines",RUH,NYC,20h 10m ,1 stop ,"3,720 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,18h 25m ,1 stop ,"3,805 SAR ",2022-02-14
Emirates,RUH,NYC,24h 45m ,1 stop ,"3,540 SAR ",2022-02-14
Lufthansa,RUH,NYC,22h 25m ,1 stop ,"3,656 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,19h 35m ,1 stop ,"3,805 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,19h 55m ,1 stop ,"3,805 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,20h 55m ,1 stop ,"3,805 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,21h 25m ,1 stop ,"3,805 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,24h 10m ,1 stop ,"3,805 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,26h 40m ,1 stop ,"3,805 SAR ",2022-02-14
"British Airways, American Airlines",RUH,NYC,27h 15m ,1 stop ,"3,805 SAR ",2022-02-14
"Qatar Airways, American Airlines",RUH,NYC,18h 20m ,1 stop ,"4,123 SAR ",2022-02-14
British Airways,RUH,NYC,28h 10m ,1 stop ,"3,811 SAR ",2022-02-14
Royal Jordanian,RUH,NYC,27h 30m ,1 stop ,"3,927 SAR ",2022-02-14
Gulf Air,RUH,NYC,22h 25m ,2 stops ,"2,526 SAR ",2022-02-14
"Egypt Air, Air Canada",RUH,NYC,21h 50m ,2 stops ,"2,603 SAR ",2022-02-14
Gulf Air,RUH,NYC,22h 05m ,2 stops ,"2,837 SAR ",2022-02-14
"flyadeal, Egypt Air",RUH,NYC,23h 50m ,2 stops ,"2,705 SAR ",2022-02-14
"flynas, Egypt Air",RUH,NYC,25h 30m ,2 stops ,"2,716 SAR ",2022-02-14
"Turkish Airlines, TAP AIR PORTUGAL",RUH,NYC,21h 30m ,2 stops ,"2,771 SAR ",2022-02-14
Emirates,RUH,NYC,23h 05m ,2 stops ,"2,993 SAR ",2022-02-14
Emirates,RUH,NYC,25h 25m ,2 stops ,"2,993 SAR ",2022-02-14
"Gulf Air, Finnair",RUH,NYC,22h 45m ,2 stops ,"3,038 SAR ",2022-02-14
"Gulf Air, Finnair",RUH,NYC,24h 30m ,2 stops ,"3,057 SAR ",2022-02-14
"Egypt Air, Turkish Airlines",RUH,NYC,20h 50m ,2 stops ,"3,077 SAR ",2022-02-14
"Lufthansa, Air France",RUH,NYC,23h 10m ,2 stops ,"3,311 SAR ",2022-02-14
"SAUDIA, KLM",RUH,NYC,23h 50m ,2 stops ,"3,326 SAR ",2022-02-14
Qatar Airways,RUH,NYC,22h 04m ,2 stops ,"3,380 SAR ",2022-02-14
Qatar Airways,RUH,NYC,25h 54m ,2 stops ,"3,380 SAR ",2022-02-14
"Qatar Airways, JetBlue",RUH,NYC,21h 09m ,2 stops ,"3,408 SAR ",2022-02-14
"Qatar Airways, JetBlue",RUH,NYC,22h 10m ,2 stops ,"3,408 SAR ",2022-02-14
Emirates,RUH,NYC,21h 53m ,2 stops ,"3,420 SAR ",2022-02-14
"Gulf Air, Air France",RUH,NYC,20h 55m ,2 stops ,"3,427 SAR ",2022-02-14
Emirates,RUH,NYC,27h 11m ,2 stops ,"3,433 SAR ",2022-02-14
Air Canada,RUH,NYC,22h 16m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,23h 11m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,24h 10m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,24h 21m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,25h 01m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,25h 56m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,25h 56m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,26h 10m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,27h 06m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,28h 41m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,28h 41m ,2 stops ,"3,435 SAR ",2022-02-14
Air Canada,RUH,NYC,28h 45m ,2 stops ,"3,435 SAR ",2022-02-14
Emirates,RUH,NYC,28h 42m ,2 stops ,"3,462 SAR ",2022-02-14
Emirates,RUH,NYC,29h 28m ,2 stops ,"3,462 SAR ",2022-02-14
Air Canada,RUH,NYC,27h 06m ,2 stops ,"3,477 SAR ",2022-02-14
Air Canada,RUH,NYC,28h 45m ,2 stops ,"3,477 SAR ",2022-02-14
Qatar Airways,RUH,NYC,21h 18m ,2 stops ,"3,482 SAR ",2022-02-14
Qatar Airways,RUH,NYC,22h 20m ,2 stops ,"3,482 SAR ",2022-02-14
Qatar Airways,RUH,NYC,22h 21m ,2 stops ,"3,482 SAR ",2022-02-14
Qatar Airways,RUH,NYC,25h 31m ,2 stops ,"3,482 SAR ",2022-02-14
Qatar Airways,RUH,NYC,26h 54m ,2 stops ,"3,482 SAR ",2022-02-14
"Lufthansa, Air France",RUH,NYC,22h 25m ,2 stops ,"3,496 SAR ",2022-02-14
"Lufthansa, Air France",RUH,NYC,22h 25m ,2 stops ,"3,496 SAR ",2022-02-14
"Lufthansa, Air France",RUH,NYC,23h 10m ,2 stops ,"3,496 SAR ",2022-02-14
"Lufthansa, Air France",RUH,NYC,23h 10m ,2 stops ,"3,496 SAR ",2022-02-14
SWISS,RUH,NYC,19h 10m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,19h 50m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,22h 15m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-14
SWISS,RUH,NYC,26h 35m ,2 stops ,"3,565 SAR ",2022-02-14
"Lufthansa, Air Canada",RUH,NYC,21h 14m ,2 stops ,"3,708 SAR ",2022-02-14
"Lufthansa, Air Canada",RUH,NYC,21h 26m ,2 stops ,"3,708 SAR ",2022-02-14
"Lufthansa, Air Canada",RUH,NYC,23h 09m ,2 stops ,"3,708 SAR ",2022-02-14
